Model,TBS 1062,
Firmware Version,CF:91.1CT FV:v26.02,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,0.1,0.1
Horizontal Delay,0,0
Sample Interval,0.0004,0.0004
Record Length,2500,2500
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10X,10X
Vertical Units,"Volts","Volts"
Vertical Offset,0,0
Vertical Scale,5,0.2
Vertical Position,164,-9.2
,,
,,
,,
Label,,
TIME,CH1,CH2
-4.2116,-8.19884E+07,18386.4
-4.2112,-8.19882E+07,18386.4
-4.2108,-8.19884E+07,18386.4
-4.2104,-8.19884E+07,18387.2
-4.21,-8.19884E+07,18386.4
-4.2096,-8.19884E+07,18386.4
-4.2092,-8.19884E+07,18386.4
-4.2088,-8.19884E+07,18386.4
-4.2084,-8.19884E+07,18385.6
-4.208,-8.19884E+07,18385.6
-4.2076,-8.19884E+07,18385.6
-4.2072,-8.19884E+07,18385.6
-4.2068,-8.19884E+07,18385.6
-4.2064,-8.19884E+07,18385.6
-4.206,-8.19884E+07,18386.4
-4.2056,-8.19886E+07,18385.6
-4.2052,-8.19884E+07,18386.4
-4.2048,-8.19886E+07,18385.6
-4.2044,-8.19886E+07,18383.2
-4.204,-8.19886E+07,18385.6
-4.2036,-8.19886E+07,18384.8
-4.2032,-8.19886E+07,18385.6
-4.2028,-8.19886E+07,18385.6
-4.2024,-8.19886E+07,18384.8
-4.202,-8.19886E+07,18384.8
-4.2016,-8.19886E+07,18384.8
-4.2012,-8.19886E+07,18384
-4.2008,-8.19886E+07,18384
-4.2004,-8.19886E+07,18384
-4.2,-8.19888E+07,18384
-4.1996,-8.19888E+07,18384
-4.1992,-8.19888E+07,18383.2
-4.1988,-8.19886E+07,18383.2
-4.1984,-8.19888E+07,18386.4
-4.198,-8.19888E+07,18384.8
-4.1976,-8.19888E+07,18384
-4.1972,-8.19888E+07,18383.2
-4.1968,-8.19888E+07,18382.4
-4.1964,-8.19888E+07,18382.4
-4.196,-8.19888E+07,18383.2
-4.1956,-8.19888E+07,18383.2
-4.1952,-8.19888E+07,18382.4
-4.1948,-8.19888E+07,18382.4
-4.1944,-8.1989E+07,18380.8
-4.194,-8.19888E+07,18383.2
-4.1936,-8.1989E+07,18383.2
-4.1932,-8.1989E+07,18382.4
-4.1928,-8.1989E+07,18381.6
-4.1924,-8.1989E+07,18382.4
-4.192,-8.1989E+07,18382.4
-4.1916,-8.1989E+07,18381.6
-4.1912,-8.1989E+07,18382.4
-4.1908,-8.1989E+07,18381.6
-4.1904,-8.1989E+07,18382.4
-4.19,-8.1989E+07,18382.4
-4.1896,-8.1989E+07,18382.4
-4.1892,-8.1989E+07,18381.6
-4.1888,-8.1989E+07,18380.8
-4.1884,-8.1989E+07,18381.6
-4.188,-8.19892E+07,18380.8
-4.1876,-8.19892E+07,18380.8
-4.1872,-8.19892E+07,18380
-4.1868,-8.19892E+07,18381.6
-4.1864,-8.19892E+07,18381.6
-4.186,-8.19892E+07,18382.4
-4.1856,-8.19892E+07,18381.6
-4.1852,-8.19892E+07,18380.8
-4.1848,-8.19892E+07,18381.6
-4.1844,-8.19892E+07,18380.8
-4.184,-8.19894E+07,18380.8
-4.1836,-8.19894E+07,18380
-4.1832,-8.19894E+07,18380.8
-4.1828,-8.19894E+07,18380.8
-4.1824,-8.19894E+07,18380
-4.182,-8.19894E+07,18380
-4.1816,-8.19894E+07,18379.2
-4.1812,-8.19894E+07,18381.6
-4.1808,-8.19894E+07,18380.8
-4.1804,-8.19894E+07,18380
-4.18,-8.19894E+07,18380
-4.1796,-8.19894E+07,18380.8
-4.1792,-8.19894E+07,18380
-4.1788,-8.19894E+07,18380
-4.1784,-8.19894E+07,18380
-4.178,-8.19894E+07,18380.8
-4.1776,-8.19896E+07,18380
-4.1772,-8.19894E+07,18380
-4.1768,-8.19896E+07,18380
-4.1764,-8.19896E+07,18380.8
-4.176,-8.19896E+07,18379.2
-4.1756,-8.19896E+07,18378.4
-4.1752,-8.19896E+07,18379.2
-4.1748,-8.19896E+07,18380.8
-4.1744,-8.19896E+07,18380
-4.174,-8.19898E+07,18380
-4.1736,-8.19898E+07,18380
-4.1732,-8.19898E+07,18380
-4.1728,-8.19896E+07,18380.8
-4.1724,-8.19898E+07,18380
-4.172,-8.19898E+07,18380
-4.1716,-8.19898E+07,18381.6
-4.1712,-8.19898E+07,18379.2
-4.1708,-8.19898E+07,18380
-4.1704,-8.19898E+07,18379.2
-4.17,-8.19898E+07,18380
-4.1696,-8.19898E+07,18380
-4.1692,-8.19898E+07,18380
-4.1688,-8.19898E+07,18380.8
-4.1684,-8.19898E+07,18380
-4.168,-8.199E+07,18380
-4.1676,-8.199E+07,18380.8
-4.1672,-8.199E+07,18379.2
-4.1668,-8.199E+07,18380
-4.1664,-8.199E+07,18379.2
-4.166,-8.199E+07,18379.2
-4.1656,-8.199E+07,18380.8
-4.1652,-8.199E+07,18380
-4.1648,-8.199E+07,18379.2
-4.1644,-8.199E+07,18380.8
-4.164,-8.199E+07,18379.2
-4.1636,-8.19902E+07,18379.2
-4.1632,-8.199E+07,18379.2
-4.1628,-8.19902E+07,18378.4
-4.1624,-8.199E+07,18378.4
-4.162,-8.19902E+07,18379.2
-4.1616,-8.19902E+07,18378.4
-4.1612,-8.19902E+07,18378.4
-4.1608,-8.19902E+07,18380
-4.1604,-8.19902E+07,18379.2
-4.16,-8.19902E+07,18377.6
-4.1596,-8.19902E+07,18378.4
-4.1592,-8.19902E+07,18378.4
-4.1588,-8.19902E+07,18378.4
-4.1584,-8.19902E+07,18377.6
-4.158,-8.19902E+07,18379.2
-4.1576,-8.19902E+07,18377.6
-4.1572,-8.19902E+07,18378.4
-4.1568,-8.19902E+07,18377.6
-4.1564,-8.19904E+07,18377.6
-4.156,-8.19904E+07,18376.8
-4.1556,-8.19904E+07,18377.6
-4.1552,-8.19904E+07,18378.4
-4.1548,-8.19904E+07,18377.6
-4.1544,-8.19904E+07,18378.4
-4.154,-8.19904E+07,18376.8
-4.1536,-8.19904E+07,18379.2
-4.1532,-8.19904E+07,18376.8
-4.1528,-8.19904E+07,18376
-4.1524,-8.19906E+07,18376
-4.152,-8.19906E+07,18375.2
-4.1516,-8.19906E+07,18376
-4.1512,-8.19906E+07,18374.4
-4.1508,-8.19906E+07,18376.8
-4.1504,-8.19906E+07,18376
-4.15,-8.19906E+07,18375.2
-4.1496,-8.19906E+07,18376
-4.1492,-8.19906E+07,18376.8
-4.1488,-8.19906E+07,18376
-4.1484,-8.19906E+07,18375.2
-4.148,-8.19906E+07,18377.6
-4.1476,-8.19906E+07,18375.2
-4.1472,-8.19906E+07,18374.4
-4.1468,-8.19908E+07,18374.4
-4.1464,-8.19908E+07,18374.4
-4.146,-8.19908E+07,18372.8
-4.1456,-8.19908E+07,18374.4
-4.1452,-8.19908E+07,18375.2
-4.1448,-8.19908E+07,18372
-4.1444,-8.19908E+07,18373.6
-4.144,-8.19908E+07,18373.6
-4.1436,-8.19908E+07,18372.8
-4.1432,-8.19908E+07,18374.4
-4.1428,-8.19908E+07,18373.6
-4.1424,-8.1991E+07,18372
-4.142,-8.19908E+07,18372.8
-4.1416,-8.19908E+07,18372
-4.1412,-8.1991E+07,18372.8
-4.1408,-8.1991E+07,18372.8
-4.1404,-8.1991E+07,18372.8
-4.14,-8.1991E+07,18373.6
-4.1396,-8.1991E+07,18372
-4.1392,-8.1991E+07,18372.8
-4.1388,-8.1991E+07,18372.8
-4.1384,-8.1991E+07,18372
-4.138,-8.1991E+07,18372
-4.1376,-8.1991E+07,18371.2
-4.1372,-8.19912E+07,18372.8
-4.1368,-8.1991E+07,18372
-4.1364,-8.1991E+07,18372.8
-4.136,-8.19912E+07,18373.6
-4.1356,-8.19912E+07,18371.2
-4.1352,-8.19912E+07,18373.6
-4.1348,-8.19912E+07,18370.4
-4.1344,-8.19912E+07,18372.8
-4.134,-8.19912E+07,18372
-4.1336,-8.19912E+07,18372
-4.1332,-8.19912E+07,18370.4
-4.1328,-8.19912E+07,18369.6
-4.1324,-8.19914E+07,18372
-4.132,-8.19914E+07,18370.4
-4.1316,-8.19914E+07,18370.4
-4.1312,-8.19914E+07,18370.4
-4.1308,-8.19914E+07,18371.2
-4.1304,-8.19914E+07,18371.2
-4.13,-8.19914E+07,18368.8
-4.1296,-8.19914E+07,18371.2
-4.1292,-8.19914E+07,18368.8
-4.1288,-8.19914E+07,18370.4
-4.1284,-8.19914E+07,18371.2
-4.128,-8.19914E+07,18370.4
-4.1276,-8.19914E+07,18369.6
-4.1272,-8.19914E+07,18371.2
-4.1268,-8.19914E+07,18372
-4.1264,-8.19914E+07,18369.6
-4.126,-8.19914E+07,18370.4
-4.1256,-8.19916E+07,18371.2
-4.1252,-8.19914E+07,18370.4
-4.1248,-8.19916E+07,18369.6
-4.1244,-8.19916E+07,18369.6
-4.124,-8.19916E+07,18370.4
-4.1236,-8.19916E+07,18371.2
-4.1232,-8.19916E+07,18368
-4.1228,-8.19916E+07,18370.4
-4.1224,-8.19916E+07,18369.6
-4.122,-8.19916E+07,18372
-4.1216,-8.19916E+07,18370.4
-4.1212,-8.19916E+07,18372
-4.1208,-8.19916E+07,18368.8
-4.1204,-8.19916E+07,18368.8
-4.12,-8.19916E+07,18371.2
-4.1196,-8.19918E+07,18368.8
-4.1192,-8.19918E+07,18370.4
-4.1188,-8.19916E+07,18368
-4.1184,-8.19918E+07,18367.2
-4.118,-8.19918E+07,18368
-4.1176,-8.19918E+07,18365.6
-4.1172,-8.19918E+07,18371.2
-4.1168,-8.19918E+07,18369.6
-4.1164,-8.19918E+07,18369.6
-4.116,-8.19918E+07,18367.2
-4.1156,-8.19918E+07,18367.2
-4.1152,-8.19918E+07,18368
-4.1148,-8.19918E+07,18368.8
-4.1144,-8.19918E+07,18368
-4.114,-8.19918E+07,18364.8
-4.1136,-8.19918E+07,18367.2
-4.1132,-8.19918E+07,18367.2
-4.1128,-8.19918E+07,18362.4
-4.1124,-8.1992E+07,18364.8
-4.112,-8.1992E+07,18365.6
-4.1116,-8.1992E+07,18365.6
-4.1112,-8.1992E+07,18363.2
-4.1108,-8.1992E+07,18364
-4.1104,-8.1992E+07,18363.2
-4.11,-8.1992E+07,18363.2
-4.1096,-8.1992E+07,18365.6
-4.1092,-8.1992E+07,18364
-4.1088,-8.1992E+07,18361.6
-4.1084,-8.1992E+07,18360.8
-4.108,-8.1992E+07,18360
-4.1076,-8.1992E+07,18360.8
-4.1072,-8.1992E+07,18359.2
-4.1068,-8.19922E+07,18360.8
-4.1064,-8.19922E+07,18360
-4.106,-8.19922E+07,18359.2
-4.1056,-8.19922E+07,18358.4
-4.1052,-8.1992E+07,18357.6
-4.1048,-8.19922E+07,18359.2
-4.1044,-8.19922E+07,18356
-4.104,-8.19922E+07,18357.6
-4.1036,-8.19922E+07,18356.8
-4.1032,-8.19922E+07,18359.2
-4.1028,-8.19922E+07,18356.8
-4.1024,-8.19922E+07,18356.8
-4.102,-8.19922E+07,18356.8
-4.1016,-8.19922E+07,18356.8
-4.1012,-8.19922E+07,18357.6
-4.1008,-8.19922E+07,18358.4
-4.1004,-8.19922E+07,18356.8
-4.1,-8.19922E+07,18356.8
-4.0996,-8.19924E+07,18358.4
-4.0992,-8.19924E+07,18357.6
-4.0988,-8.19922E+07,18358.4
-4.0984,-8.19924E+07,18359.2
-4.098,-8.19924E+07,18359.2
-4.0976,-8.19924E+07,18359.2
-4.0972,-8.19924E+07,18359.2
-4.0968,-8.19924E+07,18359.2
-4.0964,-8.19924E+07,18360.8
-4.096,-8.19924E+07,18359.2
-4.0956,-8.19924E+07,18362.4
-4.0952,-8.19924E+07,18362.4
-4.0948,-8.19924E+07,18361.6
-4.0944,-8.19924E+07,18362.4
-4.094,-8.19924E+07,18364
-4.0936,-8.19924E+07,18364
-4.0932,-8.19924E+07,18364.8
-4.0928,-8.19924E+07,18364
-4.0924,-8.19924E+07,18365.6
-4.092,-8.19924E+07,18365.6
-4.0916,-8.19924E+07,18364.8
-4.0912,-8.19924E+07,18366.4
-4.0908,-8.19926E+07,18367.2
-4.0904,-8.19926E+07,18367.2
-4.09,-8.19924E+07,18368
-4.0896,-8.19926E+07,18368
-4.0892,-8.19926E+07,18368
-4.0888,-8.19926E+07,18369.6
-4.0884,-8.19926E+07,18371.2
-4.088,-8.19926E+07,18369.6
-4.0876,-8.19926E+07,18371.2
-4.0872,-8.19926E+07,18372.8
-4.0868,-8.19926E+07,18371.2
-4.0864,-8.19926E+07,18372.8
-4.086,-8.19926E+07,18374.4
-4.0856,-8.19926E+07,18374.4
-4.0852,-8.19926E+07,18376
-4.0848,-8.19926E+07,18376
-4.0844,-8.19926E+07,18377.6
-4.084,-8.19926E+07,18377.6
-4.0836,-8.19926E+07,18379.2
-4.0832,-8.19926E+07,18378.4
-4.0828,-8.19926E+07,18378.4
-4.0824,-8.19926E+07,18379.2
-4.082,-8.19926E+07,18377.6
-4.0816,-8.19926E+07,18380
-4.0812,-8.19926E+07,18380.8
-4.0808,-8.19926E+07,18380
-4.0804,-8.19928E+07,18380.8
-4.08,-8.19926E+07,18380.8
-4.0796,-8.19928E+07,18382.4
-4.0792,-8.19928E+07,18381.6
-4.0788,-8.19928E+07,18381.6
-4.0784,-8.19928E+07,18382.4
-4.078,-8.19928E+07,18383.2
-4.0776,-8.19928E+07,18383.2
-4.0772,-8.19926E+07,18383.2
-4.0768,-8.19928E+07,18383.2
-4.0764,-8.19928E+07,18384.8
-4.076,-8.19926E+07,18384.8
-4.0756,-8.19928E+07,18384
-4.0752,-8.19928E+07,18384.8
-4.0748,-8.19928E+07,18384.8
-4.0744,-8.19928E+07,18384
-4.074,-8.19928E+07,18384.8
-4.0736,-8.19928E+07,18385.6
-4.0732,-8.19928E+07,18384.8
-4.0728,-8.19928E+07,18387.2
-4.0724,-8.19928E+07,18387.2
-4.072,-8.19926E+07,18386.4
-4.0716,-8.19928E+07,18387.2
-4.0712,-8.19928E+07,18388
-4.0708,-8.19928E+07,18387.2
-4.0704,-8.19928E+07,18387.2
-4.07,-8.19928E+07,18388
-4.0696,-8.19928E+07,18387.2
-4.0692,-8.19928E+07,18388
-4.0688,-8.19928E+07,18388.8
-4.0684,-8.19928E+07,18388.8
-4.068,-8.19928E+07,18388
-4.0676,-8.19928E+07,18389.6
-4.0672,-8.19928E+07,18388.8
-4.0668,-8.19928E+07,18389.6
-4.0664,-8.19928E+07,18389.6
-4.066,-8.19928E+07,18390.4
-4.0656,-8.19928E+07,18390.4
-4.0652,-8.19928E+07,18391.2
-4.0648,-8.19928E+07,18391.2
-4.0644,-8.19928E+07,18392
-4.064,-8.19928E+07,18390.4
-4.0636,-8.19928E+07,18391.2
-4.0632,-8.19928E+07,18391.2
-4.0628,-8.19926E+07,18391.2
-4.0624,-8.19928E+07,18392
-4.062,-8.19926E+07,18390.4
-4.0616,-8.19926E+07,18391.2
-4.0612,-8.19928E+07,18392
-4.0608,-8.19926E+07,18392
-4.0604,-8.19926E+07,18392.8
-4.06,-8.19926E+07,18392
-4.0596,-8.19926E+07,18392.8
-4.0592,-8.19926E+07,18392
-4.0588,-8.19926E+07,18393.6
-4.0584,-8.19926E+07,18392.8
-4.058,-8.19926E+07,18393.6
-4.0576,-8.19926E+07,18394.4
-4.0572,-8.19926E+07,18392.8
-4.0568,-8.19926E+07,18393.6
-4.0564,-8.19926E+07,18395.2
-4.056,-8.19926E+07,18395.2
-4.0556,-8.19926E+07,18394.4
-4.0552,-8.19926E+07,18395.2
-4.0548,-8.19924E+07,18394.4
-4.0544,-8.19924E+07,18395.2
-4.054,-8.19924E+07,18395.2
-4.0536,-8.19924E+07,18395.2
-4.0532,-8.19924E+07,18394.4
-4.0528,-8.19924E+07,18395.2
-4.0524,-8.19924E+07,18396
-4.052,-8.19922E+07,18395.2
-4.0516,-8.19924E+07,18395.2
-4.0512,-8.19922E+07,18396
-4.0508,-8.19922E+07,18396.8
-4.0504,-8.19922E+07,18396.8
-4.05,-8.19922E+07,18396
-4.0496,-8.19922E+07,18396.8
-4.0492,-8.1992E+07,18396.8
-4.0488,-8.1992E+07,18398.4
-4.0484,-8.1992E+07,18396.8
-4.048,-8.1992E+07,18397.6
-4.0476,-8.1992E+07,18398.4
-4.0472,-8.19918E+07,18396.8
-4.0468,-8.19918E+07,18396.8
-4.0464,-8.19918E+07,18397.6
-4.046,-8.19918E+07,18397.6
-4.0456,-8.19918E+07,18396.8
-4.0452,-8.19916E+07,18397.6
-4.0448,-8.19916E+07,18399.2
-4.0444,-8.19916E+07,18396.8
-4.044,-8.19916E+07,18398.4
-4.0436,-8.19916E+07,18398.4
-4.0432,-8.19916E+07,18398.4
-4.0428,-8.19916E+07,18398.4
-4.0424,-8.19916E+07,18399.2
-4.042,-8.19918E+07,18398.4
-4.0416,-8.19918E+07,18399.2
-4.0412,-8.19918E+07,18399.2
-4.0408,-8.19918E+07,18399.2
-4.0404,-8.1992E+07,18398.4
-4.04,-8.1992E+07,18399.2
-4.0396,-8.1992E+07,18399.2
-4.0392,-8.1992E+07,18399.2
-4.0388,-8.19922E+07,18399.2
-4.0384,-8.19922E+07,18397.6
-4.038,-8.19922E+07,18398.4
-4.0376,-8.19922E+07,18398.4
-4.0372,-8.19924E+07,18399.2
-4.0368,-8.19924E+07,18400
-4.0364,-8.19924E+07,18400
-4.036,-8.19924E+07,18400
-4.0356,-8.19924E+07,18399.2
-4.0352,-8.19926E+07,18400
-4.0348,-8.19926E+07,18400
-4.0344,-8.19926E+07,18400
-4.034,-8.19926E+07,18400
-4.0336,-8.19926E+07,18400
-4.0332,-8.19926E+07,18400.8
-4.0328,-8.19926E+07,18400.8
-4.0324,-8.19926E+07,18400
-4.032,-8.19928E+07,18400
-4.0316,-8.19928E+07,18399.2
-4.0312,-8.19926E+07,18399.2
-4.0308,-8.19928E+07,18400
-4.0304,-8.19928E+07,18399.2
-4.03,-8.19928E+07,18400.8
-4.0296,-8.19928E+07,18400.8
-4.0292,-8.19928E+07,18401.6
-4.0288,-8.19928E+07,18400.8
-4.0284,-8.19928E+07,18400.8
-4.028,-8.19928E+07,18400.8
-4.0276,-8.19928E+07,18401.6
-4.0272,-8.19928E+07,18400.8
-4.0268,-8.19928E+07,18401.6
-4.0264,-8.19928E+07,18402.4
-4.026,-8.19928E+07,18402.4
-4.0256,-8.19928E+07,18402.4
-4.0252,-8.19928E+07,18402.4
-4.0248,-8.19928E+07,18401.6
-4.0244,-8.19928E+07,18402.4
-4.024,-8.19928E+07,18403.2
-4.0236,-8.19928E+07,18404
-4.0232,-8.19928E+07,18404.8
-4.0228,-8.19928E+07,18403.2
-4.0224,-8.19928E+07,18404
-4.022,-8.19928E+07,18404.8
-4.0216,-8.19928E+07,18404.8
-4.0212,-8.19928E+07,18404.8
-4.0208,-8.19928E+07,18404.8
-4.0204,-8.19928E+07,18405.6
-4.02,-8.19928E+07,18406.4
-4.0196,-8.19926E+07,18405.6
-4.0192,-8.19926E+07,18405.6
-4.0188,-8.19928E+07,18405.6
-4.0184,-8.19926E+07,18406.4
-4.018,-8.19926E+07,18405.6
-4.0176,-8.19926E+07,18405.6
-4.0172,-8.19926E+07,18407.2
-4.0168,-8.19926E+07,18407.2
-4.0164,-8.19926E+07,18407.2
-4.016,-8.19926E+07,18408
-4.0156,-8.19926E+07,18407.2
-4.0152,-8.19926E+07,18408
-4.0148,-8.19926E+07,18408
-4.0144,-8.19924E+07,18407.2
-4.014,-8.19924E+07,18408
-4.0136,-8.19924E+07,18408
-4.0132,-8.19926E+07,18408
-4.0128,-8.19924E+07,18408
-4.0124,-8.19924E+07,18408.8
-4.012,-8.19924E+07,18408
-4.0116,-8.19924E+07,18408
-4.0112,-8.19924E+07,18409.6
-4.0108,-8.19924E+07,18408.8
-4.0104,-8.19922E+07,18408.8
-4.01,-8.19922E+07,18409.6
-4.0096,-8.19924E+07,18409.6
-4.0092,-8.19922E+07,18408.8
-4.0088,-8.19922E+07,18408.8
-4.0084,-8.19922E+07,18409.6
-4.008,-8.19922E+07,18408.8
-4.0076,-8.1992E+07,18408.8
-4.0072,-8.1992E+07,18408.8
-4.0068,-8.1992E+07,18409.6
-4.0064,-8.1992E+07,18409.6
-4.006,-8.1992E+07,18410.4
-4.0056,-8.1992E+07,18408.8
-4.0052,-8.19918E+07,18410.4
-4.0048,-8.1992E+07,18409.6
-4.0044,-8.19918E+07,18410.4
-4.004,-8.19918E+07,18409.6
-4.0036,-8.19918E+07,18409.6
-4.0032,-8.19918E+07,18410.4
-4.0028,-8.19916E+07,18409.6
-4.0024,-8.19916E+07,18409.6
-4.002,-8.19916E+07,18410.4
-4.0016,-8.19916E+07,18409.6
-4.0012,-8.19916E+07,18410.4
-4.0008,-8.19916E+07,18411.2
-4.0004,-8.19914E+07,18410.4
-4,-8.19914E+07,18411.2
-3.9996,-8.19914E+07,18409.6
-3.9992,-8.19914E+07,18410.4
-3.9988,-8.19914E+07,18410.4
-3.9984,-8.19914E+07,18410.4
-3.998,-8.19912E+07,18411.2
-3.9976,-8.19912E+07,18411.2
-3.9972,-8.19912E+07,18410.4
-3.9968,-8.19912E+07,18411.2
-3.9964,-8.1991E+07,18411.2
-3.996,-8.1991E+07,18410.4
-3.9956,-8.1991E+07,18411.2
-3.9952,-8.19908E+07,18410.4
-3.9948,-8.19908E+07,18410.4
-3.9944,-8.19908E+07,18411.2
-3.994,-8.19906E+07,18410.4
-3.9936,-8.19906E+07,18411.2
-3.9932,-8.19906E+07,18411.2
-3.9928,-8.19904E+07,18411.2
-3.9924,-8.19904E+07,18411.2
-3.992,-8.19904E+07,18411.2
-3.9916,-8.19902E+07,18411.2
-3.9912,-8.19902E+07,18411.2
-3.9908,-8.199E+07,18411.2
-3.9904,-8.199E+07,18411.2
-3.99,-8.199E+07,18409.6
-3.9896,-8.19898E+07,18410.4
-3.9892,-8.19898E+07,18411.2
-3.9888,-8.19896E+07,18411.2
-3.9884,-8.19896E+07,18411.2
-3.988,-8.19894E+07,18412
-3.9876,-8.19894E+07,18412
-3.9872,-8.19894E+07,18412
-3.9868,-8.19894E+07,18411.2
-3.9864,-8.19892E+07,18410.4
-3.986,-8.19892E+07,18411.2
-3.9856,-8.19892E+07,18411.2
-3.9852,-8.1989E+07,18411.2
-3.9848,-8.1989E+07,18411.2
-3.9844,-8.1989E+07,18411.2
-3.984,-8.1989E+07,18411.2
-3.9836,-8.1989E+07,18412
-3.9832,-8.1989E+07,18411.2
-3.9828,-8.1989E+07,18411.2
-3.9824,-8.1989E+07,18412
-3.982,-8.1989E+07,18411.2
-3.9816,-8.19892E+07,18411.2
-3.9812,-8.19892E+07,18411.2
-3.9808,-8.19892E+07,18411.2
-3.9804,-8.19892E+07,18412
-3.98,-8.19892E+07,18411.2
-3.9796,-8.19892E+07,18411.2
-3.9792,-8.19892E+07,18411.2
-3.9788,-8.19894E+07,18412.8
-3.9784,-8.19894E+07,18411.2
-3.978,-8.19896E+07,18411.2
-3.9776,-8.19896E+07,18410.4
-3.9772,-8.19896E+07,18412
-3.9768,-8.19898E+07,18410.4
-3.9764,-8.19898E+07,18411.2
-3.976,-8.19898E+07,18411.2
-3.9756,-8.19898E+07,18412
-3.9752,-8.19898E+07,18411.2
-3.9748,-8.199E+07,18411.2
-3.9744,-8.199E+07,18412
-3.974,-8.19902E+07,18410.4
-3.9736,-8.19902E+07,18411.2
-3.9732,-8.19902E+07,18410.4
-3.9728,-8.19902E+07,18410.4
-3.9724,-8.19902E+07,18410.4
-3.972,-8.19902E+07,18410.4
-3.9716,-8.19902E+07,18410.4
-3.9712,-8.19902E+07,18409.6
-3.9708,-8.19902E+07,18410.4
-3.9704,-8.19902E+07,18409.6
-3.97,-8.19902E+07,18409.6
-3.9696,-8.19904E+07,18409.6
-3.9692,-8.19904E+07,18410.4
-3.9688,-8.19904E+07,18408.8
-3.9684,-8.19904E+07,18408
-3.968,-8.19904E+07,18408.8
-3.9676,-8.19904E+07,18408
-3.9672,-8.19904E+07,18408.8
-3.9668,-8.19906E+07,18408
-3.9664,-8.19904E+07,18408.8
-3.966,-8.19904E+07,18407.2
-3.9656,-8.19904E+07,18408
-3.9652,-8.19904E+07,18408.8
-3.9648,-8.19904E+07,18405.6
-3.9644,-8.19904E+07,18407.2
-3.964,-8.19904E+07,18406.4
-3.9636,-8.19904E+07,18406.4
-3.9632,-8.19904E+07,18407.2
-3.9628,-8.19904E+07,18406.4
-3.9624,-8.19904E+07,18407.2
-3.962,-8.19904E+07,18406.4
-3.9616,-8.19904E+07,18405.6
-3.9612,-8.19904E+07,18405.6
-3.9608,-8.19904E+07,18405.6
-3.9604,-8.19904E+07,18404
-3.96,-8.19904E+07,18405.6
-3.9596,-8.19902E+07,18406.4
-3.9592,-8.19902E+07,18406.4
-3.9588,-8.19902E+07,18407.2
-3.9584,-8.19902E+07,18406.4
-3.958,-8.19902E+07,18407.2
-3.9576,-8.199E+07,18405.6
-3.9572,-8.199E+07,18407.2
-3.9568,-8.199E+07,18406.4
-3.9564,-8.199E+07,18407.2
-3.956,-8.199E+07,18408.8
-3.9556,-8.19898E+07,18408
-3.9552,-8.19898E+07,18407.2
-3.9548,-8.19898E+07,18408
-3.9544,-8.19898E+07,18409.6
-3.954,-8.19898E+07,18407.2
-3.9536,-8.19896E+07,18408.8
-3.9532,-8.19896E+07,18409.6
-3.9528,-8.19894E+07,18408
-3.9524,-8.19894E+07,18410.4
-3.952,-8.19894E+07,18410.4
-3.9516,-8.19894E+07,18411.2
-3.9512,-8.19894E+07,18410.4
-3.9508,-8.19892E+07,18411.2
-3.9504,-8.19894E+07,18411.2
-3.95,-8.19892E+07,18409.6
-3.9496,-8.19894E+07,18411.2
-3.9492,-8.19892E+07,18412
-3.9488,-8.19894E+07,18412
-3.9484,-8.19894E+07,18411.2
-3.948,-8.19894E+07,18412
-3.9476,-8.19894E+07,18411.2
-3.9472,-8.19896E+07,18411.2
-3.9468,-8.19896E+07,18410.4
-3.9464,-8.19896E+07,18412
-3.946,-8.19896E+07,18413.6
-3.9456,-8.19898E+07,18412.8
-3.9452,-8.19898E+07,18412.8
-3.9448,-8.19898E+07,18412.8
-3.9444,-8.19898E+07,18412.8
-3.944,-8.19898E+07,18412
-3.9436,-8.199E+07,18413.6
-3.9432,-8.199E+07,18412.8
-3.9428,-8.199E+07,18414.4
-3.9424,-8.199E+07,18412.8
-3.942,-8.199E+07,18414.4
-3.9416,-8.199E+07,18413.6
-3.9412,-8.199E+07,18412.8
-3.9408,-8.199E+07,18413.6
-3.9404,-8.19902E+07,18414.4
-3.94,-8.19902E+07,18412.8
-3.9396,-8.19902E+07,18412.8
-3.9392,-8.19902E+07,18413.6
-3.9388,-8.19902E+07,18414.4
-3.9384,-8.199E+07,18414.4
-3.938,-8.19902E+07,18413.6
-3.9376,-8.19902E+07,18413.6
-3.9372,-8.19902E+07,18414.4
-3.9368,-8.19902E+07,18414.4
-3.9364,-8.19902E+07,18414.4
-3.936,-8.19902E+07,18413.6
-3.9356,-8.19902E+07,18413.6
-3.9352,-8.19902E+07,18414.4
-3.9348,-8.19902E+07,18414.4
-3.9344,-8.19902E+07,18415.2
-3.934,-8.19902E+07,18414.4
-3.9336,-8.19902E+07,18414.4
-3.9332,-8.19902E+07,18414.4
-3.9328,-8.19902E+07,18414.4
-3.9324,-8.19902E+07,18413.6
-3.932,-8.19902E+07,18413.6
-3.9316,-8.19902E+07,18414.4
-3.9312,-8.19902E+07,18416
-3.9308,-8.19902E+07,18414.4
-3.9304,-8.19902E+07,18415.2
-3.93,-8.19902E+07,18415.2
-3.9296,-8.199E+07,18415.2
-3.9292,-8.199E+07,18415.2
-3.9288,-8.199E+07,18413.6
