Model,TBS 1062,
-5.9572,-8.19916E+07,18367.2
-5.9568,-8.19916E+07,18366.4
-5.9564,-8.19914E+07,18365.6
-5.956,-8.19914E+07,18364.8
-5.9556,-8.19912E+07,18364.8
-5.9552,-8.19912E+07,18366.4
-5.9548,-8.1991E+07,18364.8
-5.9544,-8.19908E+07,18367.2
-5.954,-8.19908E+07,18364.8
-5.9536,-8.19906E+07,18365.6
-5.9532,-8.19908E+07,18368
-5.9528,-8.19908E+07,18369.6
-5.9524,-8.19908E+07,18366.4
-5.952,-8.19908E+07,18367.2
-5.9516,-8.19908E+07,18372
-5.9512,-8.1991E+07,18369.6
-5.9508,-8.19912E+07,18372.8
-5.9504,-8.19914E+07,18375.2
-5.95,-8.19916E+07,18377.6
-5.9496,-8.19916E+07,18377.6
-5.9492,-8.19918E+07,18376.8
-5.9488,-8.19918E+07,18377.6
-5.9484,-8.1992E+07,18378.4
-5.948,-8.19922E+07,18383.2
-5.9476,-8.19922E+07,18380.8
-5.9472,-8.19924E+07,18383.2
-5.9468,-8.19924E+07,18384.8
-5.9464,-8.19926E+07,18385.6
-5.946,-8.19928E+07,18388.8
-5.9456,-8.19928E+07,18390.4
-5.9452,-8.1993E+07,18389.6
-5.9448,-8.1993E+07,18388.8
-5.9444,-8.1993E+07,18388.8
-5.944,-8.19932E+07,18392
-5.9436,-8.19932E+07,18392
-5.9432,-8.19932E+07,18392
-5.9428,-8.19934E+07,18394.4
-5.9424,-8.19934E+07,18392
-5.942,-8.19934E+07,18394.4
-5.9416,-8.19934E+07,18396
-5.9412,-8.19934E+07,18394.4
-5.9408,-8.19936E+07,18400
-5.9404,-8.19936E+07,18395.2
-5.94,-8.19936E+07,18398.4
-5.9396,-8.19936E+07,18396.8
-5.9392,-8.19938E+07,18399.2
-5.9388,-8.19938E+07,18398.4
-5.9384,-8.19938E+07,18399.2
-5.938,-8.1994E+07,18400
-5.9376,-8.1994E+07,18398.4
-5.9372,-8.1994E+07,18400
-5.9368,-8.1994E+07,18399.2
-5.9364,-8.1994E+07,18399.2
-5.936,-8.1994E+07,18400.8
-5.9356,-8.19942E+07,18404
-5.9352,-8.19942E+07,18401.6
-5.9348,-8.19942E+07,18400.8
-5.9344,-8.19944E+07,18402.4
-5.934,-8.19942E+07,18401.6
-5.9336,-8.19944E+07,18402.4
-5.9332,-8.19944E+07,18403.2
-5.9328,-8.19944E+07,18404
-5.9324,-8.19944E+07,18403.2
-5.932,-8.19944E+07,18402.4
-5.9316,-8.19944E+07,18403.2
-5.9312,-8.19944E+07,18405.6
-5.9308,-8.19944E+07,18403.2
-5.9304,-8.19944E+07,18404
-5.93,-8.19944E+07,18403.2
-5.9296,-8.19944E+07,18404.8
-5.9292,-8.19944E+07,18406.4
-5.9288,-8.19944E+07,18405.6
-5.9284,-8.19942E+07,18404
-5.928,-8.19942E+07,18406.4
-5.9276,-8.19942E+07,18405.6
-5.9272,-8.19942E+07,18405.6
-5.9268,-8.19942E+07,18405.6
-5.9264,-8.19942E+07,18407.2
-5.926,-8.19942E+07,18404.8
-5.9256,-8.19942E+07,18405.6
-5.9252,-8.19942E+07,18406.4
-5.9248,-8.19942E+07,18406.4
-5.9244,-8.19942E+07,18407.2
-5.924,-8.19942E+07,18405.6
-5.9236,-8.19942E+07,18406.4
-5.9232,-8.19942E+07,18406.4
-5.9228,-8.19944E+07,18407.2
-5.9224,-8.19944E+07,18406.4
-5.922,-8.19944E+07,18406.4
-5.9216,-8.19944E+07,18408
-5.9212,-8.19944E+07,18406.4
-5.9208,-8.19946E+07,18406.4
-5.9204,-8.19946E+07,18408
-5.92,-8.19946E+07,18407.2
-5.9196,-8.19946E+07,18406.4
-5.9192,-8.19946E+07,18407.2
-5.9188,-8.19946E+07,18408
-5.9184,-8.19946E+07,18406.4
-5.918,-8.19946E+07,18407.2
-5.9176,-8.19946E+07,18408
-5.9172,-8.19948E+07,18408
-5.9168,-8.19948E+07,18406.4
-5.9164,-8.19948E+07,18407.2
-5.916,-8.19948E+07,18408.8
-5.9156,-8.19948E+07,18408.8
-5.9152,-8.19948E+07,18408
-5.9148,-8.19948E+07,18408
-5.9144,-8.19946E+07,18408
-5.914,-8.19948E+07,18408
-5.9136,-8.19948E+07,18408.8
-5.9132,-8.19946E+07,18407.2
-5.9128,-8.19946E+07,18408.8
-5.9124,-8.19946E+07,18408
-5.912,-8.19946E+07,18409.6
-5.9116,-8.19946E+07,18408.8
-5.9112,-8.19948E+07,18408.8
-5.9108,-8.19946E+07,18408.8
-5.9104,-8.19946E+07,18409.6
-5.91,-8.19948E+07,18408.8
-5.9096,-8.19946E+07,18408
-5.9092,-8.19946E+07,18409.6
-5.9088,-8.19946E+07,18408.8
-5.9084,-8.19946E+07,18409.6
-5.908,-8.19946E+07,18409.6
-5.9076,-8.19946E+07,18409.6
-5.9072,-8.19946E+07,18409.6
-5.9068,-8.19946E+07,18409.6
-5.9064,-8.19946E+07,18409.6
-5.906,-8.19946E+07,18409.6
-5.9056,-8.19946E+07,18409.6
-5.9052,-8.19946E+07,18408
-5.9048,-8.19946E+07,18409.6
-5.9044,-8.19946E+07,18409.6
-5.904,-8.19946E+07,18409.6
-5.9036,-8.19946E+07,18408.8
-5.9032,-8.19946E+07,18409.6
-5.9028,-8.19946E+07,18409.6
-5.9024,-8.19946E+07,18409.6
-5.902,-8.19946E+07,18409.6
-5.9016,-8.19946E+07,18408.8
-5.9012,-8.19946E+07,18409.6
-5.9008,-8.19946E+07,18410.4
-5.9004,-8.19946E+07,18409.6
-5.9,-8.19946E+07,18409.6
-5.8996,-8.19944E+07,18409.6
-5.8992,-8.19946E+07,18408.8
-5.8988,-8.19944E+07,18410.4
-5.8984,-8.19944E+07,18409.6
-5.898,-8.19944E+07,18409.6
-5.8976,-8.19944E+07,18410.4
-5.8972,-8.19944E+07,18409.6
-5.8968,-8.19944E+07,18409.6
-5.8964,-8.19944E+07,18410.4
-5.896,-8.19944E+07,18409.6
-5.8956,-8.19944E+07,18410.4
-5.8952,-8.19944E+07,18409.6
-5.8948,-8.19944E+07,18410.4
-5.8944,-8.19942E+07,18411.2
-5.894,-8.19942E+07,18410.4
-5.8936,-8.19942E+07,18410.4
-5.8932,-8.19942E+07,18410.4
-5.8928,-8.19942E+07,18410.4
-5.8924,-8.19942E+07,18410.4
-5.892,-8.19942E+07,18411.2
-5.8916,-8.19942E+07,18412
-5.8912,-8.19942E+07,18410.4
-5.8908,-8.1994E+07,18411.2
-5.8904,-8.1994E+07,18412
-5.89,-8.1994E+07,18411.2
-5.8896,-8.1994E+07,18410.4
-5.8892,-8.1994E+07,18411.2
-5.8888,-8.1994E+07,18411.2
-5.8884,-8.1994E+07,18411.2
-5.888,-8.1994E+07,18410.4
-5.8876,-8.19938E+07,18411.2
-5.8872,-8.19938E+07,18410.4
-5.8868,-8.19938E+07,18411.2
-5.8864,-8.19938E+07,18411.2
-5.886,-8.19938E+07,18411.2
-5.8856,-8.19938E+07,18411.2
-5.8852,-8.19938E+07,18411.2
-5.8848,-8.19938E+07,18412
-5.8844,-8.19936E+07,18410.4
-5.884,-8.19938E+07,18412
-5.8836,-8.19936E+07,18411.2
-5.8832,-8.19936E+07,18411.2
-5.8828,-8.19936E+07,18411.2
-5.8824,-8.19936E+07,18412
-5.882,-8.19936E+07,18412
-5.8816,-8.19936E+07,18411.2
-5.8812,-8.19936E+07,18411.2
-5.8808,-8.19934E+07,18410.4
-5.8804,-8.19936E+07,18411.2
-5.88,-8.19934E+07,18410.4
-5.8796,-8.19934E+07,18411.2
-5.8792,-8.19934E+07,18411.2
-5.8788,-8.19934E+07,18411.2
-5.8784,-8.19934E+07,18410.4
-5.878,-8.19934E+07,18412
-5.8776,-8.19932E+07,18411.2
-5.8772,-8.19932E+07,18410.4
-5.8768,-8.19932E+07,18412
-5.8764,-8.19932E+07,18411.2
-5.876,-8.19932E+07,18410.4
-5.8756,-8.19932E+07,18411.2
-5.8752,-8.19932E+07,18410.4
-5.8748,-8.1993E+07,18410.4
-5.8744,-8.1993E+07,18412
-5.874,-8.1993E+07,18411.2
-5.8736,-8.1993E+07,18410.4
-5.8732,-8.1993E+07,18410.4
-5.8728,-8.19928E+07,18411.2
-5.8724,-8.1993E+07,18411.2
-5.872,-8.19928E+07,18410.4
-5.8716,-8.19928E+07,18411.2
-5.8712,-8.19928E+07,18409.6
-5.8708,-8.19928E+07,18410.4
-5.8704,-8.19928E+07,18410.4
-5.87,-8.19928E+07,18410.4
-5.8696,-8.19926E+07,18411.2
-5.8692,-8.19926E+07,18410.4
-5.8688,-8.19926E+07,18410.4
-5.8684,-8.19926E+07,18411.2
-5.868,-8.19926E+07,18409.6
-5.8676,-8.19926E+07,18411.2
-5.8672,-8.19924E+07,18411.2
-5.8668,-8.19924E+07,18411.2
-5.8664,-8.19924E+07,18411.2
-5.866,-8.19924E+07,18411.2
-5.8656,-8.19924E+07,18410.4
-5.8652,-8.19924E+07,18411.2
-5.8648,-8.19922E+07,18411.2
-5.8644,-8.19924E+07,18411.2
-5.864,-8.19922E+07,18412
-5.8636,-8.19922E+07,18410.4
-5.8632,-8.19922E+07,18410.4
-5.8628,-8.19922E+07,18411.2
-5.8624,-8.19922E+07,18411.2
-5.862,-8.1992E+07,18411.2
-5.8616,-8.1992E+07,18411.2
-5.8612,-8.19922E+07,18411.2
-5.8608,-8.1992E+07,18411.2
-5.8604,-8.1992E+07,18411.2
-5.86,-8.1992E+07,18411.2
-5.8596,-8.19918E+07,18411.2
-5.8592,-8.19918E+07,18411.2
-5.8588,-8.1992E+07,18410.4
-5.8584,-8.19918E+07,18411.2
-5.858,-8.19918E+07,18410.4
-5.8576,-8.19918E+07,18411.2
-5.8572,-8.19918E+07,18411.2
-5.8568,-8.19918E+07,18411.2
-5.8564,-8.19916E+07,18411.2
-5.856,-8.19916E+07,18411.2
-5.8556,-8.19916E+07,18410.4
-5.8552,-8.19916E+07,18412
-5.8548,-8.19916E+07,18410.4
-5.8544,-8.19916E+07,18412
-5.854,-8.19916E+07,18411.2
-5.8536,-8.19916E+07,18411.2
-5.8532,-8.19914E+07,18411.2
-5.8528,-8.19914E+07,18411.2
-5.8524,-8.19914E+07,18411.2
-5.852,-8.19914E+07,18410.4
-5.8516,-8.19914E+07,18411.2
-5.8512,-8.19914E+07,18410.4
-5.8508,-8.19912E+07,18411.2
-5.8504,-8.19912E+07,18411.2
-5.85,-8.19912E+07,18411.2
-5.8496,-8.19912E+07,18412
-5.8492,-8.19912E+07,18411.2
-5.8488,-8.19912E+07,18411.2
-5.8484,-8.19912E+07,18410.4
-5.848,-8.1991E+07,18410.4
-5.8476,-8.19912E+07,18411.2
-5.8472,-8.1991E+07,18411.2
-5.8468,-8.1991E+07,18411.2
-5.8464,-8.1991E+07,18410.4
-5.846,-8.1991E+07,18411.2
-5.8456,-8.1991E+07,18410.4
-5.8452,-8.1991E+07,18411.2
-5.8448,-8.19908E+07,18411.2
-5.8444,-8.19908E+07,18411.2
-5.844,-8.19908E+07,18411.2
-5.8436,-8.19908E+07,18411.2
-5.8432,-8.19908E+07,18411.2
-5.8428,-8.19908E+07,18410.4
-5.8424,-8.19906E+07,18410.4
-5.842,-8.19906E+07,18411.2
-5.8416,-8.19906E+07,18411.2
-5.8412,-8.19906E+07,18410.4
-5.8408,-8.19906E+07,18411.2
-5.8404,-8.19906E+07,18410.4
-5.84,-8.19906E+07,18409.6
-5.8396,-8.19904E+07,18410.4
-5.8392,-8.19904E+07,18410.4
-5.8388,-8.19904E+07,18411.2
-5.8384,-8.19904E+07,18410.4
-5.838,-8.19904E+07,18411.2
-5.8376,-8.19904E+07,18410.4
-5.8372,-8.19904E+07,18410.4
-5.8368,-8.19902E+07,18411.2
-5.8364,-8.19902E+07,18409.6
-5.836,-8.19902E+07,18410.4
-5.8356,-8.19902E+07,18409.6
-5.8352,-8.19902E+07,18411.2
-5.8348,-8.19902E+07,18410.4
-5.8344,-8.19902E+07,18409.6
-5.834,-8.199E+07,18410.4
-5.8336,-8.199E+07,18409.6
-5.8332,-8.199E+07,18411.2
-5.8328,-8.199E+07,18410.4
-5.8324,-8.199E+07,18410.4
-5.832,-8.199E+07,18410.4
-5.8316,-8.199E+07,18410.4
-5.8312,-8.199E+07,18410.4
-5.8308,-8.19898E+07,18410.4
-5.8304,-8.19898E+07,18409.6
-5.83,-8.19898E+07,18409.6
-5.8296,-8.19898E+07,18410.4
-5.8292,-8.19898E+07,18410.4
-5.8288,-8.19898E+07,18411.2
-5.8284,-8.19898E+07,18410.4
-5.828,-8.19896E+07,18410.4
-5.8276,-8.19896E+07,18410.4
-5.8272,-8.19896E+07,18410.4
-5.8268,-8.19896E+07,18410.4
-5.8264,-8.19896E+07,18410.4
-5.826,-8.19896E+07,18410.4
-5.8256,-8.19894E+07,18410.4
-5.8252,-8.19894E+07,18409.6
-5.8248,-8.19894E+07,18409.6
-5.8244,-8.19894E+07,18410.4
-5.824,-8.19894E+07,18410.4
-5.8236,-8.19894E+07,18408.8
-5.8232,-8.19894E+07,18410.4
-5.8228,-8.19894E+07,18410.4
-5.8224,-8.19892E+07,18410.4
-5.822,-8.19892E+07,18409.6
-5.8216,-8.19892E+07,18409.6
-5.8212,-8.19892E+07,18410.4
-5.8208,-8.19892E+07,18410.4
-5.8204,-8.19892E+07,18409.6
-5.82,-8.19892E+07,18408.8
-5.8196,-8.19892E+07,18409.6
-5.8192,-8.19892E+07,18410.4
-5.8188,-8.19892E+07,18410.4
-5.8184,-8.1989E+07,18409.6
-5.818,-8.1989E+07,18410.4
-5.8176,-8.1989E+07,18409.6
-5.8172,-8.1989E+07,18409.6
-5.8168,-8.1989E+07,18408.8
-5.8164,-8.1989E+07,18409.6
-5.816,-8.1989E+07,18409.6
-5.8156,-8.19888E+07,18408.8
-5.8152,-8.19888E+07,18409.6
-5.8148,-8.19888E+07,18408.8
-5.8144,-8.19888E+07,18410.4
-5.814,-8.19888E+07,18409.6
-5.8136,-8.19888E+07,18409.6
-5.8132,-8.19888E+07,18409.6
-5.8128,-8.19886E+07,18409.6
-5.8124,-8.19888E+07,18409.6
-5.812,-8.19888E+07,18408.8
-5.8116,-8.19886E+07,18408.8
-5.8112,-8.19886E+07,18408.8
-5.8108,-8.19886E+07,18408.8
-5.8104,-8.19886E+07,18408.8
-5.81,-8.19886E+07,18408.8
-5.8096,-8.19886E+07,18409.6
-5.8092,-8.19886E+07,18408.8
-5.8088,-8.19886E+07,18408.8
-5.8084,-8.19886E+07,18408.8
-5.808,-8.19886E+07,18409.6
-5.8076,-8.19884E+07,18408.8
-5.8072,-8.19884E+07,18408
-5.8068,-8.19884E+07,18408.8
-5.8064,-8.19884E+07,18408.8
-5.806,-8.19884E+07,18408
-5.8056,-8.19884E+07,18408
-5.8052,-8.19884E+07,18408
-5.8048,-8.19882E+07,18408
-5.8044,-8.19884E+07,18407.2
-5.804,-8.19882E+07,18408
-5.8036,-8.19884E+07,18408.8
-5.8032,-8.19884E+07,18407.2
-5.8028,-8.19882E+07,18408.8
-5.8024,-8.19882E+07,18407.2
-5.802,-8.19882E+07,18408.8
-5.8016,-8.19882E+07,18408
-5.8012,-8.19882E+07,18407.2
-5.8008,-8.19882E+07,18406.4
-5.8004,-8.19882E+07,18407.2
-5.8,-8.19882E+07,18407.2
-5.7996,-8.19882E+07,18406.4
-5.7992,-8.19882E+07,18406.4
-5.7988,-8.1988E+07,18406.4
-5.7984,-8.1988E+07,18405.6
-5.798,-8.1988E+07,18406.4
-5.7976,-8.1988E+07,18406.4
-5.7972,-8.1988E+07,18405.6
-5.7968,-8.1988E+07,18405.6
-5.7964,-8.1988E+07,18404.8
-5.796,-8.1988E+07,18405.6
-5.7956,-8.1988E+07,18405.6
-5.7952,-8.1988E+07,18404.8
-5.7948,-8.19878E+07,18404.8
-5.7944,-8.19878E+07,18404.8
-5.794,-8.19878E+07,18405.6
-5.7936,-8.1988E+07,18404.8
-5.7932,-8.19878E+07,18404
-5.7928,-8.19878E+07,18404
-5.7924,-8.19878E+07,18403.2
-5.792,-8.19878E+07,18404
-5.7916,-8.19878E+07,18403.2
-5.7912,-8.19878E+07,18403.2
-5.7908,-8.19878E+07,18403.2
-5.7904,-8.19878E+07,18403.2
-5.79,-8.19878E+07,18404
-5.7896,-8.19878E+07,18402.4
-5.7892,-8.19878E+07,18403.2
-5.7888,-8.19878E+07,18403.2
-5.7884,-8.19876E+07,18403.2
-5.788,-8.19878E+07,18403.2
-5.7876,-8.19878E+07,18402.4
-5.7872,-8.19876E+07,18401.6
-5.7868,-8.19876E+07,18403.2
-5.7864,-8.19876E+07,18402.4
-5.786,-8.19876E+07,18401.6
-5.7856,-8.19878E+07,18403.2
-5.7852,-8.19876E+07,18402.4
-5.7848,-8.19876E+07,18403.2
-5.7844,-8.19876E+07,18403.2
-5.784,-8.19876E+07,18403.2
-5.7836,-8.19876E+07,18403.2
-5.7832,-8.19876E+07,18402.4
-5.7828,-8.19876E+07,18404
-5.7824,-8.19876E+07,18404
-5.782,-8.19876E+07,18403.2
-5.7816,-8.19876E+07,18404.8
-5.7812,-8.19876E+07,18404
-5.7808,-8.19876E+07,18404.8
-5.7804,-8.19876E+07,18404
-5.78,-8.19876E+07,18405.6
-5.7796,-8.19876E+07,18404
-5.7792,-8.19876E+07,18404
-5.7788,-8.19874E+07,18404.8
-5.7784,-8.19874E+07,18405.6
-5.778,-8.19874E+07,18406.4
-5.7776,-8.19874E+07,18404.8
-5.7772,-8.19874E+07,18404.8
-5.7768,-8.19874E+07,18404.8
-5.7764,-8.19874E+07,18406.4
-5.776,-8.19874E+07,18407.2
-5.7756,-8.19874E+07,18406.4
-5.7752,-8.19874E+07,18407.2
-5.7748,-8.19874E+07,18406.4
-5.7744,-8.19874E+07,18407.2
-5.774,-8.19874E+07,18406.4
-5.7736,-8.19874E+07,18407.2
-5.7732,-8.19874E+07,18407.2
-5.7728,-8.19874E+07,18406.4
-5.7724,-8.19874E+07,18406.4
-5.772,-8.19874E+07,18407.2
-5.7716,-8.19874E+07,18407.2
-5.7712,-8.19872E+07,18407.2
-5.7708,-8.19874E+07,18406.4
-5.7704,-8.19872E+07,18408
-5.77,-8.19874E+07,18407.2
-5.7696,-8.19872E+07,18408
-5.7692,-8.19872E+07,18406.4
-5.7688,-8.19872E+07,18407.2
-5.7684,-8.19872E+07,18406.4
-5.768,-8.19872E+07,18406.4
-5.7676,-8.19872E+07,18408
-5.7672,-8.19872E+07,18406.4
-5.7668,-8.19872E+07,18408
-5.7664,-8.19872E+07,18406.4
-5.766,-8.19872E+07,18406.4
-5.7656,-8.19872E+07,18407.2
-5.7652,-8.19872E+07,18407.2
-5.7648,-8.19872E+07,18408
-5.7644,-8.19872E+07,18407.2
-5.764,-8.19872E+07,18408
-5.7636,-8.19872E+07,18407.2
-5.7632,-8.19872E+07,18408
-5.7628,-8.19872E+07,18408
-5.7624,-8.19872E+07,18408
-5.762,-8.19872E+07,18407.2
-5.7616,-8.1987E+07,18407.2
-5.7612,-8.19872E+07,18407.2
-5.7608,-8.19872E+07,18408
-5.7604,-8.19872E+07,18406.4
-5.76,-8.1987E+07,18407.2
-5.7596,-8.1987E+07,18408
-5.7592,-8.19872E+07,18407.2
-5.7588,-8.1987E+07,18407.2
-5.7584,-8.1987E+07,18407.2
-5.758,-8.1987E+07,18407.2
-5.7576,-8.1987E+07,18407.2
-5.7572,-8.1987E+07,18407.2
-5.7568,-8.1987E+07,18407.2
-5.7564,-8.1987E+07,18407.2
-5.756,-8.1987E+07,18407.2
-5.7556,-8.1987E+07,18408
-5.7552,-8.1987E+07,18406.4
-5.7548,-8.1987E+07,18406.4
-5.7544,-8.1987E+07,18405.6
-5.754,-8.1987E+07,18407.2
-5.7536,-8.1987E+07,18407.2
-5.7532,-8.1987E+07,18406.4
-5.7528,-8.1987E+07,18407.2
-5.7524,-8.1987E+07,18406.4
-5.752,-8.1987E+07,18407.2
-5.7516,-8.1987E+07,18407.2
-5.7512,-8.1987E+07,18407.2
-5.7508,-8.1987E+07,18407.2
-5.7504,-8.1987E+07,18406.4
-5.75,-8.1987E+07,18407.2
-5.7496,-8.1987E+07,18406.4
-5.7492,-8.1987E+07,18405.6
-5.7488,-8.1987E+07,18407.2
-5.7484,-8.1987E+07,18406.4
-5.748,-8.1987E+07,18406.4
-5.7476,-8.1987E+07,18406.4
-5.7472,-8.1987E+07,18406.4
-5.7468,-8.1987E+07,18406.4
-5.7464,-8.1987E+07,18406.4
-5.746,-8.1987E+07,18405.6
-5.7456,-8.1987E+07,18407.2
-5.7452,-8.1987E+07,18404.8
-5.7448,-8.19868E+07,18406.4
-5.7444,-8.1987E+07,18406.4
-5.744,-8.1987E+07,18405.6
-5.7436,-8.1987E+07,18406.4
-5.7432,-8.1987E+07,18404.8
-5.7428,-8.1987E+07,18406.4
-5.7424,-8.1987E+07,18406.4
-5.742,-8.1987E+07,18404.8
-5.7416,-8.19868E+07,18405.6
-5.7412,-8.1987E+07,18404.8
-5.7408,-8.1987E+07,18404.8
-5.7404,-8.1987E+07,18404.8
-5.74,-8.1987E+07,18404.8
-5.7396,-8.1987E+07,18404
-5.7392,-8.19868E+07,18405.6
-5.7388,-8.1987E+07,18404.8
-5.7384,-8.1987E+07,18405.6
-5.738,-8.19868E+07,18404.8
-5.7376,-8.19868E+07,18404
-5.7372,-8.1987E+07,18404.8
-5.7368,-8.1987E+07,18404.8
-5.7364,-8.19868E+07,18404.8
-5.736,-8.1987E+07,18404.8
-5.7356,-8.19868E+07,18404
-5.7352,-8.19868E+07,18404
-5.7348,-8.19868E+07,18404
-5.7344,-8.1987E+07,18404.8
-5.734,-8.19868E+07,18404
-5.7336,-8.1987E+07,18404
-5.7332,-8.1987E+07,18404.8
-5.7328,-8.1987E+07,18404.8
-5.7324,-8.1987E+07,18404
-5.732,-8.1987E+07,18404.8
-5.7316,-8.19868E+07,18404
-5.7312,-8.1987E+07,18403.2
-5.7308,-8.19868E+07,18404
-5.7304,-8.19868E+07,18403.2
-5.73,-8.1987E+07,18404
-5.7296,-8.1987E+07,18403.2
-5.7292,-8.1987E+07,18404
-5.7288,-8.19868E+07,18403.2
-5.7284,-8.1987E+07,18404
-5.728,-8.1987E+07,18403.2
-5.7276,-8.19868E+07,18402.4
-5.7272,-8.19868E+07,18403.2
-5.7268,-8.19868E+07,18402.4
-5.7264,-8.1987E+07,18403.2
-5.726,-8.1987E+07,18403.2
-5.7256,-8.1987E+07,18403.2
-5.7252,-8.19868E+07,18403.2
-5.7248,-8.19868E+07,18402.4
-5.7244,-8.1987E+07,18403.2
-5.724,-8.1987E+07,18402.4
-5.7236,-8.1987E+07,18403.2
-5.7232,-8.1987E+07,18402.4
-5.7228,-8.1987E+07,18403.2
-5.7224,-8.1987E+07,18402.4
-5.722,-8.19868E+07,18402.4
-5.7216,-8.1987E+07,18402.4
-5.7212,-8.1987E+07,18402.4
-5.7208,-8.1987E+07,18402.4
-5.7204,-8.1987E+07,18403.2
-5.72,-8.1987E+07,18401.6
-5.7196,-8.1987E+07,18401.6
-5.7192,-8.1987E+07,18402.4
-5.7188,-8.1987E+07,18402.4
-5.7184,-8.1987E+07,18403.2
-5.718,-8.1987E+07,18401.6
-5.7176,-8.1987E+07,18401.6
-5.7172,-8.1987E+07,18400.8
-5.7168,-8.1987E+07,18401.6
-5.7164,-8.1987E+07,18401.6
-5.716,-8.1987E+07,18401.6
-5.7156,-8.1987E+07,18400.8
-5.7152,-8.1987E+07,18401.6
-5.7148,-8.1987E+07,18401.6
-5.7144,-8.1987E+07,18401.6
-5.714,-8.1987E+07,18401.6
-5.7136,-8.1987E+07,18400
-5.7132,-8.1987E+07,18401.6
-5.7128,-8.1987E+07,18400.8
-5.7124,-8.1987E+07,18400.8
-5.712,-8.1987E+07,18400.8
-5.7116,-8.1987E+07,18401.6
-5.7112,-8.1987E+07,18400
-5.7108,-8.1987E+07,18400.8
-5.7104,-8.1987E+07,18401.6
-5.71,-8.19872E+07,18400.8
-5.7096,-8.1987E+07,18400
-5.7092,-8.1987E+07,18400
-5.7088,-8.1987E+07,18400
-5.7084,-8.1987E+07,18400
-5.708,-8.19872E+07,18400.8
-5.7076,-8.19872E+07,18400
-5.7072,-8.1987E+07,18400
-5.7068,-8.1987E+07,18399.2
-5.7064,-8.1987E+07,18400
-5.706,-8.19872E+07,18400
-5.7056,-8.1987E+07,18398.4
-5.7052,-8.1987E+07,18398.4
-5.7048,-8.19872E+07,18399.2
-5.7044,-8.19872E+07,18399.2
-5.704,-8.19872E+07,18399.2
-5.7036,-8.19872E+07,18399.2
-5.7032,-8.19872E+07,18398.4
-5.7028,-8.19872E+07,18400
-5.7024,-8.19872E+07,18399.2
-5.702,-8.19872E+07,18399.2
-5.7016,-8.19872E+07,18399.2
-5.7012,-8.19872E+07,18398.4
-5.7008,-8.19872E+07,18399.2
-5.7004,-8.19872E+07,18397.6
-5.7,-8.19872E+07,18399.2
-5.6996,-8.19872E+07,18398.4
-5.6992,-8.19872E+07,18398.4
-5.6988,-8.19872E+07,18398.4
-5.6984,-8.19872E+07,18398.4
-5.698,-8.19872E+07,18398.4
-5.6976,-8.19872E+07,18396.8
-5.6972,-8.19872E+07,18397.6
-5.6968,-8.19874E+07,18397.6
-5.6964,-8.19872E+07,18397.6
-5.696,-8.19872E+07,18397.6
-5.6956,-8.19872E+07,18396.8
-5.6952,-8.19872E+07,18398.4
-5.6948,-8.19874E+07,18397.6
-5.6944,-8.19872E+07,18396.8
-5.694,-8.19874E+07,18397.6
-5.6936,-8.19874E+07,18396.8
-5.6932,-8.19874E+07,18397.6
-5.6928,-8.19874E+07,18396.8
-5.6924,-8.19874E+07,18397.6
-5.692,-8.19874E+07,18397.6
-5.6916,-8.19874E+07,18396.8
-5.6912,-8.19874E+07,18397.6
-5.6908,-8.19874E+07,18396.8
-5.6904,-8.19874E+07,18396
-5.69,-8.19874E+07,18395.2
-5.6896,-8.19874E+07,18396.8
-5.6892,-8.19874E+07,18396
-5.6888,-8.19874E+07,18395.2
-5.6884,-8.19874E+07,18395.2
-5.688,-8.19874E+07,18396
-5.6876,-8.19874E+07,18395.2
-5.6872,-8.19874E+07,18395.2
-5.6868,-8.19874E+07,18394.4
-5.6864,-8.19874E+07,18395.2
-5.686,-8.19874E+07,18395.2
-5.6856,-8.19874E+07,18394.4
-5.6852,-8.19874E+07,18394.4
-5.6848,-8.19874E+07,18395.2
-5.6844,-8.19876E+07,18395.2
-5.684,-8.19876E+07,18395.2
-5.6836,-8.19874E+07,18394.4
-5.6832,-8.19876E+07,18394.4
-5.6828,-8.19876E+07,18395.2
-5.6824,-8.19876E+07,18394.4
-5.682,-8.19876E+07,18393.6
-5.6816,-8.19876E+07,18392.8
-5.6812,-8.19876E+07,18395.2
-5.6808,-8.19876E+07,18393.6
-5.6804,-8.19876E+07,18394.4
-5.68,-8.19876E+07,18392.8
-5.6796,-8.19876E+07,18392.8
-5.6792,-8.19876E+07,18393.6
-5.6788,-8.19876E+07,18392.8
-5.6784,-8.19876E+07,18394.4
-5.678,-8.19876E+07,18392.8
-5.6776,-8.19876E+07,18392.8
-5.6772,-8.19876E+07,18392.8
-5.6768,-8.19876E+07,18392
-5.6764,-8.19876E+07,18393.6
-5.676,-8.19876E+07,18392
-5.6756,-8.19876E+07,18392
-5.6752,-8.19876E+07,18392
-5.6748,-8.19876E+07,18392.8
-5.6744,-8.19878E+07,18391.2
-5.674,-8.19878E+07,18392.8
-5.6736,-8.19878E+07,18392.8
-5.6732,-8.19878E+07,18392
-5.6728,-8.19878E+07,18392
-5.6724,-8.19878E+07,18391.2
-5.672,-8.19878E+07,18392
-5.6716,-8.19878E+07,18391.2
-5.6712,-8.19878E+07,18391.2
-5.6708,-8.19878E+07,18390.4
