Model,TBS 1062,
-0.1368,-8.19942E+07,18366.4
-0.1364,-8.19942E+07,18368.8
-0.136,-8.19942E+07,18369.6
-0.1356,-8.19942E+07,18371.2
-0.1352,-8.19942E+07,18372.8
-0.1348,-8.1994E+07,18372
-0.1344,-8.1994E+07,18374.4
-0.134,-8.1994E+07,18373.6
-0.1336,-8.1994E+07,18378.4
-0.1332,-8.1994E+07,18380
-0.1328,-8.1994E+07,18383.2
-0.1324,-8.1994E+07,18380
-0.132,-8.19942E+07,18385.6
-0.1316,-8.19942E+07,18384
-0.1312,-8.19942E+07,18387.2
-0.1308,-8.19942E+07,18387.2
-0.1304,-8.19942E+07,18384.8
-0.13,-8.19942E+07,18389.6
-0.1296,-8.19944E+07,18390.4
-0.1292,-8.19944E+07,18388.8
-0.1288,-8.19944E+07,18393.6
-0.1284,-8.19944E+07,18391.2
-0.128,-8.19944E+07,18392
-0.1276,-8.19946E+07,18393.6
-0.1272,-8.19944E+07,18394.4
-0.1268,-8.19946E+07,18397.6
-0.1264,-8.19946E+07,18397.6
-0.126,-8.19946E+07,18400
-0.1256,-8.19946E+07,18401.6
-0.1252,-8.19946E+07,18400.8
-0.1248,-8.19946E+07,18400
-0.1244,-8.19946E+07,18397.6
-0.124,-8.19946E+07,18401.6
-0.1236,-8.19946E+07,18400
-0.1232,-8.19946E+07,18402.4
-0.1228,-8.19946E+07,18400.8
-0.1224,-8.19948E+07,18401.6
-0.122,-8.19946E+07,18402.4
-0.1216,-8.19946E+07,18404
-0.1212,-8.19946E+07,18401.6
-0.1208,-8.19946E+07,18403.2
-0.1204,-8.19946E+07,18403.2
-0.12,-8.19946E+07,18407.2
-0.1196,-8.19946E+07,18404
-0.1192,-8.19946E+07,18406.4
-0.1188,-8.19946E+07,18404
-0.1184,-8.19946E+07,18405.6
-0.118,-8.19944E+07,18405.6
-0.1176,-8.19946E+07,18404.8
-0.1172,-8.19946E+07,18405.6
-0.1168,-8.19946E+07,18404.8
-0.1164,-8.19946E+07,18406.4
-0.116,-8.19946E+07,18404.8
-0.1156,-8.19946E+07,18406.4
-0.1152,-8.19946E+07,18406.4
-0.1148,-8.19946E+07,18408
-0.1144,-8.19946E+07,18408
-0.114,-8.19946E+07,18406.4
-0.1136,-8.19946E+07,18407.2
-0.1132,-8.19946E+07,18406.4
-0.1128,-8.19946E+07,18408
-0.1124,-8.19946E+07,18408.8
-0.112,-8.19946E+07,18408.8
-0.1116,-8.19944E+07,18408
-0.1112,-8.19946E+07,18408.8
-0.1108,-8.19944E+07,18408
-0.1104,-8.19946E+07,18408
-0.11,-8.19946E+07,18408.8
-0.1096,-8.19946E+07,18408.8
-0.1092,-8.19944E+07,18408.8
-0.1088,-8.19944E+07,18409.6
-0.1084,-8.19944E+07,18409.6
-0.108,-8.19944E+07,18409.6
-0.1076,-8.19944E+07,18409.6
-0.1072,-8.19944E+07,18409.6
-0.1068,-8.19944E+07,18409.6
-0.1064,-8.19944E+07,18409.6
-0.106,-8.19944E+07,18409.6
-0.1056,-8.19944E+07,18408.8
-0.1052,-8.19944E+07,18409.6
-0.1048,-8.19944E+07,18411.2
-0.1044,-8.19942E+07,18410.4
-0.104,-8.19942E+07,18409.6
-0.1036,-8.19942E+07,18410.4
-0.1032,-8.19942E+07,18410.4
-0.1028,-8.19942E+07,18410.4
-0.1024,-8.19942E+07,18411.2
-0.102,-8.19942E+07,18411.2
-0.1016,-8.19942E+07,18412
-0.1012,-8.19942E+07,18411.2
-0.1008,-8.19942E+07,18412
-0.1004,-8.19942E+07,18411.2
-0.1,-8.1994E+07,18411.2
-0.0996,-8.19942E+07,18411.2
-0.0992,-8.1994E+07,18411.2
-0.0987999999999999,-8.1994E+07,18411.2
-0.0984,-8.1994E+07,18411.2
-0.098,-8.1994E+07,18412
-0.0976,-8.1994E+07,18412
-0.0972,-8.1994E+07,18411.2
-0.0967999999999999,-8.19938E+07,18412
-0.0964,-8.19938E+07,18412
-0.096,-8.19938E+07,18411.2
-0.0956,-8.19938E+07,18411.2
-0.0952,-8.19938E+07,18411.2
-0.0948,-8.19938E+07,18411.2
-0.0944,-8.19938E+07,18411.2
-0.094,-8.19936E+07,18411.2
-0.0936,-8.19938E+07,18411.2
-0.0931999999999999,-8.19936E+07,18411.2
-0.0928,-8.19936E+07,18412.8
-0.0924,-8.19936E+07,18411.2
-0.092,-8.19936E+07,18412
-0.0916,-8.19936E+07,18412
-0.0911999999999999,-8.19936E+07,18411.2
-0.0908,-8.19936E+07,18410.4
-0.0904,-8.19936E+07,18411.2
-0.09,-8.19936E+07,18412
-0.0896,-8.19934E+07,18411.2
-0.0891999999999999,-8.19934E+07,18411.2
-0.0888,-8.19934E+07,18412
-0.0884,-8.19934E+07,18411.2
-0.088,-8.19934E+07,18412
-0.0876,-8.19934E+07,18410.4
-0.0871999999999999,-8.19932E+07,18410.4
-0.0868,-8.19934E+07,18411.2
-0.0864,-8.19932E+07,18411.2
-0.086,-8.19932E+07,18412
-0.0856,-8.19932E+07,18411.2
-0.0851999999999999,-8.19932E+07,18411.2
-0.0848,-8.19932E+07,18411.2
-0.0844,-8.1993E+07,18410.4
-0.084,-8.1993E+07,18412
-0.0836,-8.1993E+07,18411.2
-0.0831999999999999,-8.1993E+07,18411.2
-0.0828,-8.1993E+07,18412
-0.0824,-8.1993E+07,18412
-0.082,-8.1993E+07,18412
-0.0816,-8.19928E+07,18412
-0.0812,-8.19928E+07,18412
-0.0808,-8.19928E+07,18412
-0.0804,-8.19928E+07,18411.2
-0.08,-8.19928E+07,18412
-0.0795999999999999,-8.19928E+07,18412
-0.0792,-8.19928E+07,18412
-0.0788,-8.19928E+07,18412.8
-0.0784,-8.19926E+07,18412.8
-0.078,-8.19926E+07,18412.8
-0.0775999999999999,-8.19926E+07,18411.2
-0.0772,-8.19926E+07,18412.8
-0.0768,-8.19926E+07,18412.8
-0.0764,-8.19926E+07,18412.8
-0.076,-8.19924E+07,18412
-0.0755999999999999,-8.19926E+07,18413.6
-0.0752,-8.19924E+07,18412.8
-0.0748,-8.19924E+07,18411.2
-0.0744,-8.19924E+07,18412
-0.074,-8.19924E+07,18412
-0.0735999999999999,-8.19924E+07,18412.8
-0.0732,-8.19922E+07,18412.8
-0.0728,-8.19924E+07,18413.6
-0.0724,-8.19922E+07,18412.8
-0.072,-8.19922E+07,18412
-0.0715999999999999,-8.19922E+07,18412.8
-0.0712,-8.19922E+07,18412.8
-0.0708,-8.1992E+07,18412.8
-0.0704,-8.1992E+07,18413.6
-0.07,-8.1992E+07,18413.6
-0.0696,-8.1992E+07,18413.6
-0.0692,-8.1992E+07,18413.6
-0.0688,-8.1992E+07,18413.6
-0.0684,-8.19918E+07,18412.8
-0.0679999999999999,-8.19918E+07,18412.8
-0.0676,-8.19918E+07,18413.6
-0.0672,-8.19918E+07,18414.4
-0.0668,-8.19918E+07,18413.6
-0.0664,-8.19918E+07,18412.8
-0.0659999999999999,-8.19918E+07,18413.6
-0.0656,-8.19916E+07,18413.6
-0.0652,-8.19916E+07,18412.8
-0.0648,-8.19916E+07,18412.8
-0.0644,-8.19916E+07,18412
-0.0639999999999999,-8.19916E+07,18415.2
-0.0636,-8.19916E+07,18412.8
-0.0632,-8.19916E+07,18413.6
-0.0628,-8.19916E+07,18412.8
-0.0624,-8.19916E+07,18412
-0.0619999999999999,-8.19916E+07,18413.6
-0.0616,-8.19916E+07,18412.8
-0.0612,-8.19914E+07,18413.6
-0.0608,-8.19914E+07,18412.8
-0.0604,-8.19912E+07,18412.8
-0.0599999999999999,-8.19914E+07,18413.6
-0.0596,-8.19914E+07,18412.8
-0.0592,-8.19914E+07,18413.6
-0.0588,-8.19914E+07,18413.6
-0.0584,-8.19912E+07,18413.6
-0.0579999999999999,-8.19912E+07,18413.6
-0.0576,-8.19912E+07,18413.6
-0.0572,-8.19912E+07,18413.6
-0.0568,-8.19912E+07,18413.6
-0.0564,-8.19912E+07,18412.8
-0.056,-8.1991E+07,18413.6
-0.0556,-8.1991E+07,18412.8
-0.0552,-8.1991E+07,18413.6
-0.0548,-8.1991E+07,18412.8
-0.0543999999999999,-8.1991E+07,18412.8
-0.054,-8.1991E+07,18413.6
-0.0536,-8.19908E+07,18412.8
-0.0532,-8.19908E+07,18412.8
-0.0528,-8.19908E+07,18412.8
-0.0523999999999999,-8.19908E+07,18412.8
-0.052,-8.19908E+07,18412.8
-0.0516,-8.19908E+07,18414.4
-0.0512,-8.19908E+07,18413.6
-0.0508,-8.19908E+07,18412
-0.0503999999999999,-8.19906E+07,18413.6
-0.05,-8.19906E+07,18414.4
-0.0496,-8.19906E+07,18413.6
-0.0492,-8.19906E+07,18413.6
-0.0488,-8.19906E+07,18413.6
-0.0483999999999999,-8.19906E+07,18413.6
-0.048,-8.19906E+07,18412.8
-0.0476,-8.19904E+07,18412.8
-0.0472,-8.19904E+07,18414.4
-0.0468,-8.19904E+07,18413.6
-0.0463999999999999,-8.19904E+07,18413.6
-0.046,-8.19904E+07,18413.6
-0.0456,-8.19904E+07,18415.2
-0.0452,-8.19904E+07,18413.6
-0.0448,-8.19902E+07,18414.4
-0.0443999999999999,-8.19902E+07,18413.6
-0.044,-8.19902E+07,18413.6
-0.0436,-8.19902E+07,18413.6
-0.0432,-8.19902E+07,18413.6
-0.0427999999999999,-8.19902E+07,18414.4
-0.0424,-8.199E+07,18413.6
-0.042,-8.199E+07,18413.6
-0.0416,-8.199E+07,18414.4
-0.0412,-8.199E+07,18413.6
-0.0407999999999999,-8.199E+07,18413.6
-0.0404,-8.199E+07,18413.6
-0.04,-8.199E+07,18414.4
-0.0396,-8.199E+07,18414.4
-0.0392,-8.19898E+07,18412.8
-0.0387999999999999,-8.199E+07,18414.4
-0.0384,-8.19898E+07,18413.6
-0.038,-8.19898E+07,18414.4
-0.0376,-8.19898E+07,18414.4
-0.0372,-8.19898E+07,18415.2
-0.0367999999999999,-8.19898E+07,18414.4
-0.0364,-8.19898E+07,18413.6
-0.036,-8.19896E+07,18414.4
-0.0356,-8.19896E+07,18414.4
-0.0352,-8.19896E+07,18413.6
-0.0347999999999999,-8.19896E+07,18415.2
-0.0344,-8.19896E+07,18415.2
-0.034,-8.19896E+07,18414.4
-0.0336,-8.19894E+07,18413.6
-0.0332,-8.19896E+07,18413.6
-0.0327999999999999,-8.19894E+07,18413.6
-0.0324,-8.19894E+07,18413.6
-0.032,-8.19894E+07,18412.8
-0.0316,-8.19894E+07,18413.6
-0.0311999999999999,-8.19894E+07,18413.6
-0.0307999999999999,-8.19894E+07,18414.4
-0.0304,-8.19894E+07,18414.4
-0.03,-8.19894E+07,18414.4
-0.0296,-8.19894E+07,18413.6
-0.0291999999999999,-8.19892E+07,18413.6
-0.0288,-8.19892E+07,18412.8
-0.0284,-8.19892E+07,18413.6
-0.028,-8.19892E+07,18413.6
-0.0276,-8.19892E+07,18414.4
-0.0271999999999999,-8.19892E+07,18414.4
-0.0268,-8.1989E+07,18414.4
-0.0264,-8.1989E+07,18413.6
-0.026,-8.1989E+07,18413.6
-0.0256,-8.1989E+07,18413.6
-0.0251999999999999,-8.1989E+07,18413.6
-0.0248,-8.1989E+07,18413.6
-0.0244,-8.1989E+07,18414.4
-0.024,-8.1989E+07,18413.6
-0.0236,-8.1989E+07,18413.6
-0.0231999999999999,-8.19888E+07,18413.6
-0.0228,-8.1989E+07,18413.6
-0.0224,-8.1989E+07,18413.6
-0.022,-8.19888E+07,18412.8
-0.0216,-8.19888E+07,18412.8
-0.0211999999999999,-8.19888E+07,18412
-0.0208,-8.19888E+07,18413.6
-0.0204,-8.19888E+07,18414.4
-0.02,-8.19886E+07,18412.8
-0.0196,-8.19886E+07,18412.8
-0.0191999999999999,-8.19888E+07,18413.6
-0.0188,-8.19888E+07,18414.4
-0.0184,-8.19886E+07,18412.8
-0.018,-8.19886E+07,18413.6
-0.0175999999999999,-8.19886E+07,18413.6
-0.0171999999999999,-8.19886E+07,18414.4
-0.0168,-8.19886E+07,18412.8
-0.0164,-8.19886E+07,18413.6
-0.016,-8.19886E+07,18413.6
-0.0155999999999999,-8.19886E+07,18414.4
-0.0152,-8.19886E+07,18413.6
-0.0148,-8.19886E+07,18413.6
-0.0144,-8.19884E+07,18412.8
-0.014,-8.19884E+07,18412.8
-0.0135999999999999,-8.19884E+07,18413.6
-0.0132,-8.19884E+07,18414.4
-0.0128,-8.19884E+07,18412.8
-0.0124,-8.19884E+07,18413.6
-0.012,-8.19884E+07,18412.8
-0.0115999999999999,-8.19884E+07,18412.8
-0.0112,-8.19884E+07,18413.6
-0.0108,-8.19882E+07,18413.6
-0.0104,-8.19882E+07,18412.8
-0.00999999999999995,-8.19884E+07,18412.8
-0.00959999999999994,-8.19882E+07,18413.6
-0.00919999999999999,-8.19882E+07,18412.8
-0.00879999999999997,-8.19882E+07,18412.8
-0.00839999999999996,-8.19882E+07,18412.8
-0.00799999999999995,-8.19882E+07,18413.6
-0.00759999999999994,-8.19882E+07,18413.6
-0.00719999999999998,-8.19882E+07,18414.4
-0.00679999999999997,-8.19882E+07,18412.8
-0.00639999999999996,-8.19882E+07,18412.8
-0.00599999999999995,-8.19882E+07,18413.6
-0.00559999999999994,-8.1988E+07,18413.6
-0.00519999999999998,-8.1988E+07,18413.6
-0.00479999999999997,-8.1988E+07,18412.8
-0.00439999999999996,-8.1988E+07,18412.8
-0.00399999999999995,-8.1988E+07,18413.6
-0.00359999999999999,-8.1988E+07,18412.8
-0.00319999999999998,-8.1988E+07,18412.8
-0.00279999999999997,-8.1988E+07,18412.8
-0.00239999999999996,-8.1988E+07,18413.6
-0.00199999999999995,-8.1988E+07,18412
-0.00159999999999999,-8.1988E+07,18412.8
-0.00119999999999998,-8.19878E+07,18413.6
-0.000799999999999967,-8.1988E+07,18413.6
-0.000399999999999956,-8.19878E+07,18412.8
5.55111512312578E-17,-8.19878E+07,18412.8
0.000400000000000011,-8.19878E+07,18413.6
0.000800000000000023,-8.19878E+07,18412.8
0.00120000000000003,-8.19878E+07,18412
0.00160000000000005,-8.19878E+07,18412.8
0.00200000000000006,-8.19878E+07,18413.6
0.00240000000000001,-8.19878E+07,18413.6
0.00280000000000002,-8.19878E+07,18412
0.00320000000000004,-8.19878E+07,18413.6
0.00360000000000005,-8.19876E+07,18412.8
0.00400000000000006,-8.19876E+07,18412.8
0.00440000000000002,-8.19878E+07,18412.8
0.00480000000000003,-8.19876E+07,18412
0.00520000000000004,-8.19876E+07,18413.6
0.00560000000000005,-8.19876E+07,18412.8
0.00600000000000006,-8.19876E+07,18411.2
0.00640000000000002,-8.19876E+07,18412.8
0.00680000000000003,-8.19876E+07,18412
0.00720000000000004,-8.19876E+07,18413.6
0.00760000000000005,-8.19876E+07,18412
0.00800000000000006,-8.19876E+07,18413.6
0.00840000000000002,-8.19876E+07,18412.8
0.00880000000000003,-8.19876E+07,18412.8
0.00920000000000004,-8.19876E+07,18413.6
0.00960000000000005,-8.19876E+07,18412.8
0.01,-8.19876E+07,18412
0.0104,-8.19876E+07,18412.8
0.0108,-8.19876E+07,18412
0.0112,-8.19876E+07,18412.8
0.0116000000000001,-8.19876E+07,18412.8
0.012,-8.19874E+07,18411.2
0.0124,-8.19874E+07,18412
0.0128,-8.19874E+07,18410.4
0.0132,-8.19874E+07,18412.8
0.0136000000000001,-8.19874E+07,18412.8
0.014,-8.19874E+07,18412.8
0.0144,-8.19874E+07,18412
0.0148,-8.19874E+07,18412
0.0152,-8.19874E+07,18412
0.0156000000000001,-8.19874E+07,18412
0.016,-8.19874E+07,18412
0.0164,-8.19874E+07,18412
0.0168,-8.19874E+07,18412
0.0172,-8.19874E+07,18412.8
0.0176000000000001,-8.19874E+07,18412
0.018,-8.19874E+07,18412
0.0184,-8.19872E+07,18411.2
0.0188,-8.19874E+07,18412
0.0192000000000001,-8.19874E+07,18412
0.0196000000000001,-8.19874E+07,18412
0.02,-8.19872E+07,18412
0.0204,-8.19874E+07,18412
0.0208,-8.19874E+07,18412
0.0212000000000001,-8.19872E+07,18411.2
0.0216000000000001,-8.19872E+07,18411.2
0.022,-8.19872E+07,18412
0.0224,-8.19872E+07,18412
0.0228,-8.19872E+07,18411.2
0.0232000000000001,-8.19872E+07,18412
0.0236,-8.19872E+07,18412.8
0.024,-8.19872E+07,18412.8
0.0244,-8.19872E+07,18412
0.0248,-8.19872E+07,18411.2
0.0252000000000001,-8.19872E+07,18411.2
0.0256,-8.19872E+07,18412
0.026,-8.19872E+07,18411.2
0.0264,-8.19872E+07,18412
0.0268,-8.19872E+07,18411.2
0.0272000000000001,-8.19872E+07,18410.4
0.0276,-8.19872E+07,18412
0.028,-8.19872E+07,18412
0.0284,-8.19872E+07,18411.2
0.0288,-8.19872E+07,18411.2
0.0292000000000001,-8.19872E+07,18411.2
0.0296,-8.19872E+07,18411.2
0.03,-8.1987E+07,18411.2
0.0304,-8.1987E+07,18410.4
0.0308,-8.19872E+07,18410.4
0.0312000000000001,-8.1987E+07,18411.2
0.0316,-8.1987E+07,18411.2
0.032,-8.1987E+07,18411.2
0.0324,-8.1987E+07,18411.2
0.0328000000000001,-8.1987E+07,18410.4
0.0332000000000001,-8.1987E+07,18410.4
0.0336,-8.1987E+07,18410.4
0.034,-8.1987E+07,18410.4
0.0344,-8.1987E+07,18411.2
0.0348000000000001,-8.1987E+07,18411.2
0.0352000000000001,-8.1987E+07,18410.4
0.0356,-8.1987E+07,18409.6
0.036,-8.1987E+07,18411.2
0.0364,-8.1987E+07,18411.2
0.0368000000000001,-8.1987E+07,18410.4
0.0372,-8.1987E+07,18410.4
0.0376,-8.1987E+07,18410.4
0.038,-8.1987E+07,18410.4
0.0384,-8.1987E+07,18411.2
0.0388000000000001,-8.1987E+07,18409.6
0.0392,-8.1987E+07,18410.4
0.0396,-8.1987E+07,18410.4
0.04,-8.1987E+07,18409.6
0.0404,-8.1987E+07,18409.6
0.0408000000000001,-8.1987E+07,18410.4
0.0412,-8.1987E+07,18409.6
0.0416,-8.1987E+07,18410.4
0.042,-8.1987E+07,18410.4
0.0424,-8.1987E+07,18409.6
0.0428000000000001,-8.1987E+07,18410.4
0.0432,-8.1987E+07,18409.6
0.0436,-8.19868E+07,18409.6
0.044,-8.19868E+07,18409.6
0.0444000000000001,-8.1987E+07,18409.6
0.0448000000000001,-8.1987E+07,18409.6
0.0452,-8.19868E+07,18409.6
0.0456,-8.1987E+07,18409.6
0.046,-8.19868E+07,18409.6
0.0464000000000001,-8.1987E+07,18410.4
0.0468000000000001,-8.1987E+07,18409.6
0.0472,-8.19868E+07,18408.8
0.0476,-8.19868E+07,18408.8
0.048,-8.1987E+07,18408.8
0.0484000000000001,-8.19868E+07,18408
0.0488000000000001,-8.1987E+07,18408.8
0.0492,-8.1987E+07,18408.8
0.0496,-8.1987E+07,18409.6
0.05,-8.1987E+07,18408.8
0.0504000000000001,-8.1987E+07,18408.8
0.0508,-8.1987E+07,18408.8
0.0512,-8.1987E+07,18408.8
0.0516,-8.19868E+07,18408.8
0.052,-8.19868E+07,18408.8
0.0524000000000001,-8.19868E+07,18408
0.0528,-8.19868E+07,18408.8
0.0532,-8.19868E+07,18409.6
0.0536,-8.19868E+07,18408
0.054,-8.1987E+07,18408
0.0544000000000001,-8.19868E+07,18408
0.0548,-8.1987E+07,18408.8
0.0552,-8.19868E+07,18408
0.0556,-8.19868E+07,18409.6
0.056,-8.1987E+07,18408
0.0564000000000001,-8.19868E+07,18408
0.0568,-8.19868E+07,18408.8
0.0572,-8.19868E+07,18408.8
0.0576,-8.19868E+07,18408
0.0580000000000001,-8.19868E+07,18408
0.0584000000000001,-8.19868E+07,18408.8
0.0588,-8.1987E+07,18408.8
0.0592,-8.1987E+07,18408
0.0596,-8.19868E+07,18406.4
0.0600000000000001,-8.19868E+07,18407.2
0.0604000000000001,-8.19868E+07,18407.2
0.0608,-8.1987E+07,18408
0.0612,-8.19868E+07,18407.2
0.0616,-8.19868E+07,18408
0.0620000000000001,-8.19868E+07,18407.2
0.0624,-8.1987E+07,18408
0.0628,-8.19868E+07,18406.4
0.0632,-8.19868E+07,18407.2
0.0636,-8.19868E+07,18407.2
0.0640000000000001,-8.19868E+07,18407.2
0.0644,-8.1987E+07,18406.4
0.0648,-8.19868E+07,18407.2
0.0652,-8.1987E+07,18407.2
0.0656,-8.19868E+07,18406.4
0.0660000000000001,-8.1987E+07,18407.2
0.0664,-8.19868E+07,18406.4
0.0668,-8.1987E+07,18407.2
0.0672,-8.19868E+07,18406.4
0.0676,-8.1987E+07,18406.4
0.0680000000000001,-8.19868E+07,18405.6
0.0684,-8.1987E+07,18405.6
0.0688,-8.19868E+07,18405.6
0.0692,-8.1987E+07,18405.6
0.0696000000000001,-8.1987E+07,18404.8
0.0700000000000001,-8.1987E+07,18407.2
0.0704,-8.1987E+07,18407.2
0.0708,-8.1987E+07,18405.6
0.0712,-8.1987E+07,18405.6
0.0716000000000001,-8.1987E+07,18405.6
0.0720000000000001,-8.1987E+07,18406.4
0.0724,-8.1987E+07,18405.6
0.0728,-8.1987E+07,18406.4
0.0732,-8.1987E+07,18405.6
0.0736000000000001,-8.1987E+07,18405.6
0.0740000000000001,-8.19868E+07,18404.8
0.0744,-8.1987E+07,18404.8
0.0748,-8.1987E+07,18405.6
0.0752,-8.1987E+07,18405.6
0.0756000000000001,-8.1987E+07,18404
0.076,-8.1987E+07,18404.8
0.0764,-8.1987E+07,18404.8
0.0768,-8.1987E+07,18404
0.0772,-8.1987E+07,18404
0.0776000000000001,-8.1987E+07,18404
0.078,-8.1987E+07,18404.8
0.0784,-8.1987E+07,18403.2
0.0788,-8.1987E+07,18404
0.0792,-8.1987E+07,18403.2
0.0796000000000001,-8.1987E+07,18402.4
0.08,-8.1987E+07,18403.2
0.0804000000000001,-8.1987E+07,18403.2
0.0808,-8.1987E+07,18404
0.0812,-8.1987E+07,18403.2
0.0816000000000001,-8.1987E+07,18402.4
0.082,-8.1987E+07,18403.2
0.0824000000000001,-8.1987E+07,18404
0.0828,-8.1987E+07,18402.4
0.0832,-8.1987E+07,18402.4
0.0836000000000001,-8.19872E+07,18403.2
0.084,-8.19872E+07,18403.2
0.0844000000000001,-8.1987E+07,18402.4
0.0848,-8.1987E+07,18402.4
0.0852,-8.19872E+07,18401.6
0.0856000000000001,-8.19872E+07,18402.4
0.086,-8.1987E+07,18401.6
0.0864000000000001,-8.19872E+07,18402.4
0.0868,-8.19872E+07,18402.4
0.0872,-8.19872E+07,18402.4
0.0876000000000001,-8.19872E+07,18402.4
0.088,-8.1987E+07,18401.6
0.0884000000000001,-8.19872E+07,18402.4
0.0888,-8.19872E+07,18400.8
0.0892,-8.19872E+07,18401.6
0.0896000000000001,-8.19872E+07,18400.8
0.09,-8.19872E+07,18400.8
0.0904000000000001,-8.19872E+07,18401.6
0.0908,-8.19872E+07,18400
0.0912,-8.19872E+07,18400.8
0.0916000000000001,-8.19872E+07,18401.6
0.092,-8.19872E+07,18401.6
0.0924000000000001,-8.19872E+07,18402.4
0.0928,-8.19872E+07,18400.8
0.0932,-8.19872E+07,18401.6
0.0936000000000001,-8.19872E+07,18401.6
0.094,-8.19872E+07,18401.6
0.0944000000000001,-8.19872E+07,18400.8
0.0948000000000001,-8.19872E+07,18400.8
0.0952,-8.19872E+07,18401.6
0.0956000000000001,-8.19872E+07,18400.8
0.096,-8.19872E+07,18401.6
0.0964,-8.19872E+07,18400.8
0.0968000000000001,-8.19872E+07,18400
0.0972,-8.19872E+07,18400.8
0.0976000000000001,-8.19872E+07,18400.8
0.098,-8.19872E+07,18400
0.0984,-8.19874E+07,18400
0.0988000000000001,-8.19874E+07,18400.8
0.0992,-8.19874E+07,18400
0.0996000000000001,-8.19874E+07,18400
0.1,-8.19874E+07,18399.2
0.1004,-8.19874E+07,18399.2
0.1008,-8.19872E+07,18400
0.1012,-8.19874E+07,18400
0.1016,-8.19874E+07,18399.2
0.102,-8.19874E+07,18400
0.1024,-8.19874E+07,18400
0.1028,-8.19874E+07,18399.2
0.1032,-8.19874E+07,18400
0.1036,-8.19874E+07,18400
0.104,-8.19874E+07,18400
0.1044,-8.19874E+07,18400
0.1048,-8.19874E+07,18399.2
0.1052,-8.19874E+07,18399.2
0.1056,-8.19874E+07,18400
0.106,-8.19874E+07,18399.2
0.1064,-8.19874E+07,18400
0.1068,-8.19874E+07,18399.2
0.1072,-8.19874E+07,18399.2
0.1076,-8.19874E+07,18399.2
0.108,-8.19876E+07,18398.4
0.1084,-8.19874E+07,18399.2
0.1088,-8.19874E+07,18399.2
0.1092,-8.19874E+07,18400
0.1096,-8.19876E+07,18399.2
0.11,-8.19876E+07,18398.4
0.1104,-8.19874E+07,18399.2
0.1108,-8.19876E+07,18398.4
0.1112,-8.19876E+07,18398.4
0.1116,-8.19876E+07,18399.2
0.112,-8.19874E+07,18399.2
0.1124,-8.19876E+07,18398.4
0.1128,-8.19876E+07,18398.4
0.1132,-8.19876E+07,18398.4
0.1136,-8.19876E+07,18399.2
0.114,-8.19876E+07,18397.6
0.1144,-8.19876E+07,18396.8
0.1148,-8.19876E+07,18397.6
0.1152,-8.19876E+07,18397.6
0.1156,-8.19876E+07,18397.6
0.116,-8.19876E+07,18398.4
0.1164,-8.19876E+07,18397.6
0.1168,-8.19876E+07,18398.4
0.1172,-8.19876E+07,18396.8
0.1176,-8.19878E+07,18397.6
0.118,-8.19876E+07,18397.6
0.1184,-8.19876E+07,18396.8
0.1188,-8.19876E+07,18396.8
0.1192,-8.19876E+07,18396.8
0.1196,-8.19876E+07,18396.8
0.12,-8.19876E+07,18396.8
0.1204,-8.19878E+07,18396
0.1208,-8.19878E+07,18397.6
0.1212,-8.19876E+07,18396.8
0.1216,-8.19876E+07,18396.8
0.122,-8.19876E+07,18396
0.1224,-8.19878E+07,18396
0.1228,-8.19878E+07,18396.8
0.1232,-8.19878E+07,18396
0.1236,-8.19878E+07,18396
0.124,-8.19878E+07,18395.2
0.1244,-8.19878E+07,18395.2
0.1248,-8.19878E+07,18395.2
0.1252,-8.19878E+07,18396
0.1256,-8.19878E+07,18396
0.126,-8.19878E+07,18396
0.1264,-8.19878E+07,18395.2
0.1268,-8.1988E+07,18395.2
0.1272,-8.19878E+07,18395.2
0.1276,-8.19878E+07,18396
0.128,-8.1988E+07,18396
0.1284,-8.19878E+07,18394.4
0.1288,-8.19878E+07,18395.2
0.1292,-8.1988E+07,18394.4
0.1296,-8.1988E+07,18394.4
0.13,-8.1988E+07,18395.2
0.1304,-8.1988E+07,18395.2
0.1308,-8.1988E+07,18395.2
0.1312,-8.1988E+07,18395.2
0.1316,-8.1988E+07,18394.4
0.132,-8.1988E+07,18394.4
0.1324,-8.1988E+07,18392.8
0.1328,-8.1988E+07,18394.4
0.1332,-8.1988E+07,18393.6
0.1336,-8.1988E+07,18394.4
0.134,-8.1988E+07,18394.4
0.1344,-8.19882E+07,18393.6
0.1348,-8.19882E+07,18393.6
0.1352,-8.1988E+07,18392
0.1356,-8.19882E+07,18393.6
0.136,-8.19882E+07,18393.6
0.1364,-8.19882E+07,18392
0.1368,-8.19882E+07,18392
0.1372,-8.19882E+07,18393.6
0.1376,-8.19882E+07,18392
0.138,-8.19882E+07,18392.8
0.1384,-8.19882E+07,18392
0.1388,-8.19882E+07,18392
0.1392,-8.19882E+07,18392.8
0.1396,-8.19882E+07,18392.8
0.14,-8.19882E+07,18392
0.1404,-8.19884E+07,18392
0.1408,-8.19884E+07,18392
0.1412,-8.19882E+07,18392.8
0.1416,-8.19884E+07,18391.2
0.142,-8.19884E+07,18392
0.1424,-8.19884E+07,18392
0.1428,-8.19884E+07,18391.2
0.1432,-8.19884E+07,18392
0.1436,-8.19884E+07,18391.2
0.144,-8.19884E+07,18391.2
0.1444,-8.19884E+07,18392
0.1448,-8.19884E+07,18390.4
