Model,TBS 1062,
-4.798,-8.19934E+07,18388.8
-4.7976,-8.19934E+07,18390.4
-4.7972,-8.19934E+07,18388.8
-4.7968,-8.19934E+07,18391.2
-4.7964,-8.19936E+07,18393.6
-4.796,-8.19936E+07,18395.2
-4.7956,-8.19936E+07,18394.4
-4.7952,-8.19936E+07,18396.8
-4.7948,-8.19938E+07,18396
-4.7944,-8.19938E+07,18396.8
-4.794,-8.19938E+07,18397.6
-4.7936,-8.19938E+07,18394.4
-4.7932,-8.19938E+07,18398.4
-4.7928,-8.1994E+07,18395.2
-4.7924,-8.1994E+07,18399.2
-4.792,-8.1994E+07,18399.2
-4.7916,-8.1994E+07,18398.4
-4.7912,-8.1994E+07,18398.4
-4.7908,-8.19942E+07,18398.4
-4.7904,-8.19942E+07,18401.6
-4.79,-8.19942E+07,18400
-4.7896,-8.19942E+07,18401.6
-4.7892,-8.19942E+07,18400.8
-4.7888,-8.19942E+07,18402.4
-4.7884,-8.19942E+07,18400.8
-4.788,-8.19942E+07,18401.6
-4.7876,-8.19942E+07,18400
-4.7872,-8.19942E+07,18402.4
-4.7868,-8.19942E+07,18402.4
-4.7864,-8.19942E+07,18403.2
-4.786,-8.19942E+07,18402.4
-4.7856,-8.19942E+07,18401.6
-4.7852,-8.19942E+07,18403.2
-4.7848,-8.19942E+07,18402.4
-4.7844,-8.1994E+07,18402.4
-4.784,-8.1994E+07,18403.2
-4.7836,-8.1994E+07,18402.4
-4.7832,-8.1994E+07,18404
-4.7828,-8.1994E+07,18404
-4.7824,-8.1994E+07,18403.2
-4.782,-8.1994E+07,18404
-4.7816,-8.1994E+07,18404.8
-4.7812,-8.1994E+07,18401.6
-4.7808,-8.1994E+07,18405.6
-4.7804,-8.1994E+07,18403.2
-4.78,-8.19942E+07,18404
-4.7796,-8.1994E+07,18405.6
-4.7792,-8.19942E+07,18404.8
-4.7788,-8.19942E+07,18404.8
-4.7784,-8.19944E+07,18404.8
-4.778,-8.19944E+07,18404
-4.7776,-8.19944E+07,18404.8
-4.7772,-8.19944E+07,18405.6
-4.7768,-8.19944E+07,18406.4
-4.7764,-8.19944E+07,18404.8
-4.776,-8.19944E+07,18406.4
-4.7756,-8.19944E+07,18407.2
-4.7752,-8.19946E+07,18407.2
-4.7748,-8.19946E+07,18407.2
-4.7744,-8.19946E+07,18405.6
-4.774,-8.19946E+07,18405.6
-4.7736,-8.19946E+07,18406.4
-4.7732,-8.19946E+07,18406.4
-4.7728,-8.19946E+07,18408
-4.7724,-8.19946E+07,18406.4
-4.772,-8.19946E+07,18408
-4.7716,-8.19946E+07,18406.4
-4.7712,-8.19946E+07,18406.4
-4.7708,-8.19946E+07,18408
-4.7704,-8.19946E+07,18408
-4.77,-8.19946E+07,18407.2
-4.7696,-8.19946E+07,18408
-4.7692,-8.19944E+07,18407.2
-4.7688,-8.19946E+07,18405.6
-4.7684,-8.19944E+07,18407.2
-4.768,-8.19946E+07,18407.2
-4.7676,-8.19946E+07,18407.2
-4.7672,-8.19944E+07,18407.2
-4.7668,-8.19944E+07,18407.2
-4.7664,-8.19944E+07,18406.4
-4.766,-8.19944E+07,18406.4
-4.7656,-8.19944E+07,18407.2
-4.7652,-8.19944E+07,18407.2
-4.7648,-8.19946E+07,18407.2
-4.7644,-8.19944E+07,18406.4
-4.764,-8.19944E+07,18407.2
-4.7636,-8.19944E+07,18407.2
-4.7632,-8.19944E+07,18408
-4.7628,-8.19944E+07,18408
-4.7624,-8.19946E+07,18405.6
-4.762,-8.19944E+07,18407.2
-4.7616,-8.19944E+07,18408.8
-4.7612,-8.19946E+07,18407.2
-4.7608,-8.19946E+07,18408
-4.7604,-8.19944E+07,18407.2
-4.76,-8.19946E+07,18406.4
-4.7596,-8.19944E+07,18406.4
-4.7592,-8.19944E+07,18407.2
-4.7588,-8.19944E+07,18408
-4.7584,-8.19944E+07,18408
-4.758,-8.19944E+07,18407.2
-4.7576,-8.19944E+07,18407.2
-4.7572,-8.19944E+07,18407.2
-4.7568,-8.19944E+07,18408
-4.7564,-8.19944E+07,18408
-4.756,-8.19944E+07,18408.8
-4.7556,-8.19944E+07,18408
-4.7552,-8.19944E+07,18408
-4.7548,-8.19944E+07,18406.4
-4.7544,-8.19942E+07,18407.2
-4.754,-8.19942E+07,18408.8
-4.7536,-8.19942E+07,18407.2
-4.7532,-8.19942E+07,18408
-4.7528,-8.19942E+07,18409.6
-4.7524,-8.19942E+07,18408.8
-4.752,-8.19942E+07,18407.2
-4.7516,-8.19942E+07,18409.6
-4.7512,-8.19942E+07,18408.8
-4.7508,-8.19942E+07,18408
-4.7504,-8.19942E+07,18408
-4.75,-8.19942E+07,18409.6
-4.7496,-8.1994E+07,18408.8
-4.7492,-8.19942E+07,18408.8
-4.7488,-8.1994E+07,18409.6
-4.7484,-8.1994E+07,18409.6
-4.748,-8.1994E+07,18409.6
-4.7476,-8.1994E+07,18409.6
-4.7472,-8.1994E+07,18409.6
-4.7468,-8.19938E+07,18409.6
-4.7464,-8.19938E+07,18410.4
-4.746,-8.1994E+07,18411.2
-4.7456,-8.19938E+07,18412
-4.7452,-8.19938E+07,18409.6
-4.7448,-8.19938E+07,18409.6
-4.7444,-8.19938E+07,18409.6
-4.744,-8.19938E+07,18410.4
-4.7436,-8.19938E+07,18410.4
-4.7432,-8.19936E+07,18410.4
-4.7428,-8.19936E+07,18408.8
-4.7424,-8.19936E+07,18410.4
-4.742,-8.19936E+07,18410.4
-4.7416,-8.19936E+07,18410.4
-4.7412,-8.19936E+07,18411.2
-4.7408,-8.19936E+07,18408.8
-4.7404,-8.19936E+07,18411.2
-4.74,-8.19936E+07,18411.2
-4.7396,-8.19936E+07,18409.6
-4.7392,-8.19934E+07,18411.2
-4.7388,-8.19934E+07,18410.4
-4.7384,-8.19934E+07,18410.4
-4.738,-8.19934E+07,18411.2
-4.7376,-8.19934E+07,18410.4
-4.7372,-8.19934E+07,18411.2
-4.7368,-8.19932E+07,18409.6
-4.7364,-8.19932E+07,18410.4
-4.736,-8.19932E+07,18410.4
-4.7356,-8.19932E+07,18409.6
-4.7352,-8.19932E+07,18410.4
-4.7348,-8.19932E+07,18410.4
-4.7344,-8.19932E+07,18410.4
-4.734,-8.19932E+07,18411.2
-4.7336,-8.1993E+07,18409.6
-4.7332,-8.1993E+07,18410.4
-4.7328,-8.1993E+07,18410.4
-4.7324,-8.1993E+07,18410.4
-4.732,-8.1993E+07,18409.6
-4.7316,-8.1993E+07,18408.8
-4.7312,-8.1993E+07,18410.4
-4.7308,-8.19928E+07,18409.6
-4.7304,-8.19928E+07,18411.2
-4.73,-8.19928E+07,18410.4
-4.7296,-8.19928E+07,18410.4
-4.7292,-8.19928E+07,18410.4
-4.7288,-8.19928E+07,18410.4
-4.7284,-8.19928E+07,18410.4
-4.728,-8.19928E+07,18410.4
-4.7276,-8.19928E+07,18410.4
-4.7272,-8.19926E+07,18410.4
-4.7268,-8.19926E+07,18410.4
-4.7264,-8.19926E+07,18409.6
-4.726,-8.19926E+07,18411.2
-4.7256,-8.19926E+07,18410.4
-4.7252,-8.19926E+07,18409.6
-4.7248,-8.19924E+07,18410.4
-4.7244,-8.19924E+07,18411.2
-4.724,-8.19924E+07,18410.4
-4.7236,-8.19924E+07,18411.2
-4.7232,-8.19924E+07,18410.4
-4.7228,-8.19922E+07,18410.4
-4.7224,-8.19922E+07,18410.4
-4.722,-8.19922E+07,18410.4
-4.7216,-8.19922E+07,18411.2
-4.7212,-8.19922E+07,18410.4
-4.7208,-8.19922E+07,18410.4
-4.7204,-8.19922E+07,18411.2
-4.72,-8.19922E+07,18412
-4.7196,-8.1992E+07,18411.2
-4.7192,-8.1992E+07,18410.4
-4.7188,-8.1992E+07,18412
-4.7184,-8.1992E+07,18411.2
-4.718,-8.1992E+07,18411.2
-4.7176,-8.19918E+07,18411.2
-4.7172,-8.19918E+07,18411.2
-4.7168,-8.1992E+07,18412
-4.7164,-8.19918E+07,18411.2
-4.716,-8.19918E+07,18411.2
-4.7156,-8.19918E+07,18412
-4.7152,-8.19918E+07,18412
-4.7148,-8.19918E+07,18412
-4.7144,-8.19916E+07,18412
-4.714,-8.19916E+07,18412
-4.7136,-8.19916E+07,18411.2
-4.7132,-8.19916E+07,18412
-4.7128,-8.19916E+07,18412
-4.7124,-8.19916E+07,18411.2
-4.712,-8.19916E+07,18412
-4.7116,-8.19916E+07,18412
-4.7112,-8.19916E+07,18411.2
-4.7108,-8.19916E+07,18412
-4.7104,-8.19914E+07,18410.4
-4.71,-8.19914E+07,18411.2
-4.7096,-8.19914E+07,18412
-4.7092,-8.19914E+07,18412
-4.7088,-8.19914E+07,18412
-4.7084,-8.19912E+07,18412
-4.708,-8.19912E+07,18412
-4.7076,-8.19912E+07,18412
-4.7072,-8.19912E+07,18412
-4.7068,-8.19912E+07,18411.2
-4.7064,-8.1991E+07,18412.8
-4.706,-8.1991E+07,18412
-4.7056,-8.1991E+07,18411.2
-4.7052,-8.19912E+07,18411.2
-4.7048,-8.1991E+07,18411.2
-4.7044,-8.1991E+07,18412
-4.704,-8.1991E+07,18410.4
-4.7036,-8.1991E+07,18411.2
-4.7032,-8.1991E+07,18411.2
-4.7028,-8.19908E+07,18412
-4.7024,-8.19908E+07,18412
-4.702,-8.19908E+07,18412
-4.7016,-8.19908E+07,18412
-4.7012,-8.19908E+07,18411.2
-4.7008,-8.19908E+07,18411.2
-4.7004,-8.19908E+07,18412
-4.7,-8.19906E+07,18410.4
-4.6996,-8.19906E+07,18412
-4.6992,-8.19906E+07,18412
-4.6988,-8.19906E+07,18411.2
-4.6984,-8.19906E+07,18411.2
-4.698,-8.19906E+07,18412
-4.6976,-8.19906E+07,18411.2
-4.6972,-8.19906E+07,18412
-4.6968,-8.19904E+07,18412
-4.6964,-8.19904E+07,18411.2
-4.696,-8.19904E+07,18412
-4.6956,-8.19904E+07,18412
-4.6952,-8.19902E+07,18412
-4.6948,-8.19904E+07,18411.2
-4.6944,-8.19902E+07,18412
-4.694,-8.19904E+07,18412
-4.6936,-8.19902E+07,18412
-4.6932,-8.19902E+07,18411.2
-4.6928,-8.19902E+07,18411.2
-4.6924,-8.19902E+07,18411.2
-4.692,-8.19902E+07,18411.2
-4.6916,-8.19902E+07,18410.4
-4.6912,-8.199E+07,18412
-4.6908,-8.199E+07,18410.4
-4.6904,-8.199E+07,18411.2
-4.69,-8.199E+07,18411.2
-4.6896,-8.199E+07,18411.2
-4.6892,-8.19898E+07,18412
-4.6888,-8.19898E+07,18412
-4.6884,-8.199E+07,18412
-4.688,-8.19898E+07,18411.2
-4.6876,-8.19898E+07,18411.2
-4.6872,-8.19898E+07,18412
-4.6868,-8.19898E+07,18411.2
-4.6864,-8.19898E+07,18411.2
-4.686,-8.19898E+07,18412
-4.6856,-8.19896E+07,18412
-4.6852,-8.19896E+07,18411.2
-4.6848,-8.19896E+07,18411.2
-4.6844,-8.19896E+07,18411.2
-4.684,-8.19896E+07,18411.2
-4.6836,-8.19896E+07,18411.2
-4.6832,-8.19896E+07,18411.2
-4.6828,-8.19896E+07,18412
-4.6824,-8.19896E+07,18412
-4.682,-8.19896E+07,18411.2
-4.6816,-8.19894E+07,18411.2
-4.6812,-8.19894E+07,18411.2
-4.6808,-8.19894E+07,18411.2
-4.6804,-8.19894E+07,18411.2
-4.68,-8.19894E+07,18412
-4.6796,-8.19894E+07,18412
-4.6792,-8.19892E+07,18412
-4.6788,-8.19892E+07,18411.2
-4.6784,-8.19894E+07,18411.2
-4.678,-8.19892E+07,18411.2
-4.6776,-8.19892E+07,18410.4
-4.6772,-8.19892E+07,18411.2
-4.6768,-8.19892E+07,18411.2
-4.6764,-8.19892E+07,18412
-4.676,-8.19892E+07,18412
-4.6756,-8.1989E+07,18411.2
-4.6752,-8.1989E+07,18411.2
-4.6748,-8.1989E+07,18412
-4.6744,-8.1989E+07,18412
-4.674,-8.1989E+07,18411.2
-4.6736,-8.1989E+07,18411.2
-4.6732,-8.1989E+07,18412
-4.6728,-8.19888E+07,18411.2
-4.6724,-8.19888E+07,18410.4
-4.672,-8.19888E+07,18411.2
-4.6716,-8.19888E+07,18412
-4.6712,-8.19888E+07,18411.2
-4.6708,-8.19888E+07,18412
-4.6704,-8.19888E+07,18410.4
-4.67,-8.19888E+07,18412
-4.6696,-8.19888E+07,18412
-4.6692,-8.19888E+07,18412
-4.6688,-8.19888E+07,18411.2
-4.6684,-8.19886E+07,18411.2
-4.668,-8.19886E+07,18411.2
-4.6676,-8.19886E+07,18411.2
-4.6672,-8.19886E+07,18411.2
-4.6668,-8.19886E+07,18411.2
-4.6664,-8.19886E+07,18410.4
-4.666,-8.19886E+07,18411.2
-4.6656,-8.19886E+07,18411.2
-4.6652,-8.19884E+07,18411.2
-4.6648,-8.19886E+07,18412
-4.6644,-8.19884E+07,18411.2
-4.664,-8.19884E+07,18411.2
-4.6636,-8.19884E+07,18412
-4.6632,-8.19884E+07,18411.2
-4.6628,-8.19884E+07,18411.2
-4.6624,-8.19884E+07,18410.4
-4.662,-8.19884E+07,18411.2
-4.6616,-8.19882E+07,18410.4
-4.6612,-8.19884E+07,18411.2
-4.6608,-8.19882E+07,18411.2
-4.6604,-8.19884E+07,18411.2
-4.66,-8.19884E+07,18411.2
-4.6596,-8.19884E+07,18409.6
-4.6592,-8.19882E+07,18410.4
-4.6588,-8.19882E+07,18410.4
-4.6584,-8.19882E+07,18410.4
-4.658,-8.19882E+07,18410.4
-4.6576,-8.19882E+07,18410.4
-4.6572,-8.19882E+07,18410.4
-4.6568,-8.19882E+07,18410.4
-4.6564,-8.1988E+07,18411.2
-4.656,-8.19882E+07,18411.2
-4.6556,-8.1988E+07,18409.6
-4.6552,-8.1988E+07,18410.4
-4.6548,-8.1988E+07,18411.2
-4.6544,-8.1988E+07,18410.4
-4.654,-8.1988E+07,18411.2
-4.6536,-8.1988E+07,18411.2
-4.6532,-8.1988E+07,18410.4
-4.6528,-8.1988E+07,18410.4
-4.6524,-8.1988E+07,18411.2
-4.652,-8.1988E+07,18411.2
-4.6516,-8.1988E+07,18409.6
-4.6512,-8.1988E+07,18410.4
-4.6508,-8.19878E+07,18410.4
-4.6504,-8.1988E+07,18410.4
-4.65,-8.19878E+07,18410.4
-4.6496,-8.19878E+07,18409.6
-4.6492,-8.19878E+07,18410.4
-4.6488,-8.19878E+07,18410.4
-4.6484,-8.19878E+07,18411.2
-4.648,-8.19878E+07,18410.4
-4.6476,-8.19878E+07,18410.4
-4.6472,-8.19878E+07,18410.4
-4.6468,-8.19878E+07,18408.8
-4.6464,-8.19876E+07,18410.4
-4.646,-8.19878E+07,18410.4
-4.6456,-8.19876E+07,18411.2
-4.6452,-8.19876E+07,18411.2
-4.6448,-8.19876E+07,18410.4
-4.6444,-8.19878E+07,18410.4
-4.644,-8.19876E+07,18409.6
-4.6436,-8.19876E+07,18409.6
-4.6432,-8.19876E+07,18409.6
-4.6428,-8.19876E+07,18409.6
-4.6424,-8.19876E+07,18410.4
-4.642,-8.19876E+07,18408.8
-4.6416,-8.19876E+07,18409.6
-4.6412,-8.19876E+07,18410.4
-4.6408,-8.19876E+07,18409.6
-4.6404,-8.19876E+07,18410.4
-4.64,-8.19876E+07,18409.6
-4.6396,-8.19876E+07,18410.4
-4.6392,-8.19876E+07,18409.6
-4.6388,-8.19876E+07,18409.6
-4.6384,-8.19874E+07,18408.8
-4.638,-8.19876E+07,18409.6
-4.6376,-8.19876E+07,18408.8
-4.6372,-8.19874E+07,18409.6
-4.6368,-8.19876E+07,18409.6
-4.6364,-8.19874E+07,18408.8
-4.636,-8.19874E+07,18408.8
-4.6356,-8.19874E+07,18408
-4.6352,-8.19874E+07,18408.8
-4.6348,-8.19874E+07,18409.6
-4.6344,-8.19874E+07,18408.8
-4.634,-8.19874E+07,18409.6
-4.6336,-8.19874E+07,18409.6
-4.6332,-8.19874E+07,18409.6
-4.6328,-8.19874E+07,18409.6
-4.6324,-8.19874E+07,18408
-4.632,-8.19874E+07,18408.8
-4.6316,-8.19874E+07,18409.6
-4.6312,-8.19874E+07,18408.8
-4.6308,-8.19874E+07,18408.8
-4.6304,-8.19874E+07,18409.6
-4.63,-8.19874E+07,18408.8
-4.6296,-8.19874E+07,18409.6
-4.6292,-8.19874E+07,18408.8
-4.6288,-8.19874E+07,18409.6
-4.6284,-8.19874E+07,18408
-4.628,-8.19872E+07,18408.8
-4.6276,-8.19872E+07,18408
-4.6272,-8.19872E+07,18408.8
-4.6268,-8.19872E+07,18408
-4.6264,-8.19872E+07,18408.8
-4.626,-8.19872E+07,18408
-4.6256,-8.19872E+07,18408.8
-4.6252,-8.19872E+07,18409.6
-4.6248,-8.19872E+07,18408
-4.6244,-8.19872E+07,18408
-4.624,-8.19872E+07,18407.2
-4.6236,-8.19872E+07,18407.2
-4.6232,-8.19872E+07,18408
-4.6228,-8.19872E+07,18408
-4.6224,-8.19872E+07,18407.2
-4.622,-8.19872E+07,18407.2
-4.6216,-8.19872E+07,18408
-4.6212,-8.19872E+07,18406.4
-4.6208,-8.19872E+07,18408
-4.6204,-8.19872E+07,18407.2
-4.62,-8.1987E+07,18407.2
-4.6196,-8.1987E+07,18408
-4.6192,-8.1987E+07,18408
-4.6188,-8.19872E+07,18407.2
-4.6184,-8.1987E+07,18407.2
-4.618,-8.1987E+07,18408
-4.6176,-8.1987E+07,18408.8
-4.6172,-8.1987E+07,18407.2
-4.6168,-8.1987E+07,18407.2
-4.6164,-8.1987E+07,18406.4
-4.616,-8.1987E+07,18406.4
-4.6156,-8.1987E+07,18407.2
-4.6152,-8.1987E+07,18407.2
-4.6148,-8.1987E+07,18408
-4.6144,-8.1987E+07,18406.4
-4.614,-8.1987E+07,18406.4
-4.6136,-8.1987E+07,18406.4
-4.6132,-8.1987E+07,18406.4
-4.6128,-8.1987E+07,18407.2
-4.6124,-8.1987E+07,18408
-4.612,-8.1987E+07,18406.4
-4.6116,-8.1987E+07,18406.4
-4.6112,-8.1987E+07,18407.2
-4.6108,-8.1987E+07,18407.2
-4.6104,-8.1987E+07,18408
-4.61,-8.1987E+07,18407.2
-4.6096,-8.1987E+07,18408
-4.6092,-8.1987E+07,18408
-4.6088,-8.1987E+07,18406.4
-4.6084,-8.1987E+07,18407.2
-4.608,-8.19868E+07,18408
-4.6076,-8.1987E+07,18406.4
-4.6072,-8.1987E+07,18406.4
-4.6068,-8.1987E+07,18407.2
-4.6064,-8.1987E+07,18406.4
-4.606,-8.19868E+07,18406.4
-4.6056,-8.1987E+07,18406.4
-4.6052,-8.1987E+07,18407.2
-4.6048,-8.1987E+07,18406.4
-4.6044,-8.1987E+07,18407.2
-4.604,-8.1987E+07,18406.4
-4.6036,-8.19868E+07,18407.2
-4.6032,-8.1987E+07,18405.6
-4.6028,-8.1987E+07,18406.4
-4.6024,-8.1987E+07,18405.6
-4.602,-8.1987E+07,18407.2
-4.6016,-8.1987E+07,18407.2
-4.6012,-8.19868E+07,18406.4
-4.6008,-8.1987E+07,18406.4
-4.6004,-8.1987E+07,18406.4
-4.6,-8.19868E+07,18407.2
-4.5996,-8.19868E+07,18405.6
-4.5992,-8.19868E+07,18405.6
-4.5988,-8.1987E+07,18405.6
-4.5984,-8.19868E+07,18406.4
-4.598,-8.19868E+07,18405.6
-4.5976,-8.19868E+07,18405.6
-4.5972,-8.1987E+07,18406.4
-4.5968,-8.19868E+07,18404.8
-4.5964,-8.19868E+07,18404.8
-4.596,-8.19868E+07,18405.6
-4.5956,-8.19868E+07,18404.8
-4.5952,-8.19868E+07,18405.6
-4.5948,-8.19868E+07,18404.8
-4.5944,-8.19868E+07,18404.8
-4.594,-8.19868E+07,18404.8
-4.5936,-8.19868E+07,18404.8
-4.5932,-8.19868E+07,18404
-4.5928,-8.1987E+07,18404
-4.5924,-8.19868E+07,18404.8
-4.592,-8.19868E+07,18403.2
-4.5916,-8.19868E+07,18404
-4.5912,-8.1987E+07,18404
-4.5908,-8.1987E+07,18404
-4.5904,-8.19868E+07,18404
-4.59,-8.19868E+07,18404
-4.5896,-8.19868E+07,18404.8
-4.5892,-8.19868E+07,18403.2
-4.5888,-8.19868E+07,18404
-4.5884,-8.19868E+07,18404
-4.588,-8.19868E+07,18403.2
-4.5876,-8.19868E+07,18403.2
-4.5872,-8.19868E+07,18404
-4.5868,-8.19868E+07,18404
-4.5864,-8.1987E+07,18403.2
-4.586,-8.19868E+07,18403.2
-4.5856,-8.19868E+07,18403.2
-4.5852,-8.1987E+07,18404
-4.5848,-8.19868E+07,18403.2
-4.5844,-8.1987E+07,18403.2
-4.584,-8.19868E+07,18403.2
-4.5836,-8.19868E+07,18403.2
-4.5832,-8.19868E+07,18403.2
-4.5828,-8.19868E+07,18403.2
-4.5824,-8.19868E+07,18404
-4.582,-8.19868E+07,18404
-4.5816,-8.19868E+07,18403.2
-4.5812,-8.1987E+07,18403.2
-4.5808,-8.1987E+07,18404
-4.5804,-8.1987E+07,18403.2
-4.58,-8.19868E+07,18403.2
-4.5796,-8.19868E+07,18404
-4.5792,-8.19868E+07,18404
-4.5788,-8.1987E+07,18403.2
-4.5784,-8.1987E+07,18404
-4.578,-8.1987E+07,18404
-4.5776,-8.19868E+07,18403.2
-4.5772,-8.1987E+07,18403.2
-4.5768,-8.19868E+07,18404
-4.5764,-8.19868E+07,18404
-4.576,-8.1987E+07,18403.2
-4.5756,-8.1987E+07,18403.2
-4.5752,-8.1987E+07,18402.4
-4.5748,-8.1987E+07,18403.2
-4.5744,-8.1987E+07,18402.4
-4.574,-8.19868E+07,18403.2
-4.5736,-8.1987E+07,18403.2
-4.5732,-8.1987E+07,18403.2
-4.5728,-8.1987E+07,18403.2
-4.5724,-8.1987E+07,18402.4
-4.572,-8.1987E+07,18403.2
-4.5716,-8.1987E+07,18403.2
-4.5712,-8.1987E+07,18403.2
-4.5708,-8.1987E+07,18402.4
-4.5704,-8.1987E+07,18403.2
-4.57,-8.1987E+07,18403.2
-4.5696,-8.1987E+07,18403.2
-4.5692,-8.1987E+07,18402.4
-4.5688,-8.1987E+07,18403.2
-4.5684,-8.1987E+07,18403.2
-4.568,-8.1987E+07,18403.2
-4.5676,-8.1987E+07,18403.2
-4.5672,-8.1987E+07,18402.4
-4.5668,-8.1987E+07,18403.2
-4.5664,-8.1987E+07,18403.2
-4.566,-8.1987E+07,18402.4
-4.5656,-8.1987E+07,18402.4
-4.5652,-8.1987E+07,18402.4
-4.5648,-8.1987E+07,18401.6
-4.5644,-8.1987E+07,18402.4
-4.564,-8.1987E+07,18402.4
-4.5636,-8.1987E+07,18402.4
-4.5632,-8.1987E+07,18402.4
-4.5628,-8.19872E+07,18402.4
-4.5624,-8.1987E+07,18402.4
-4.562,-8.1987E+07,18401.6
-4.5616,-8.19872E+07,18401.6
-4.5612,-8.1987E+07,18401.6
-4.5608,-8.19872E+07,18401.6
-4.5604,-8.1987E+07,18402.4
-4.56,-8.1987E+07,18401.6
-4.5596,-8.1987E+07,18401.6
-4.5592,-8.19872E+07,18401.6
-4.5588,-8.19872E+07,18401.6
-4.5584,-8.19872E+07,18401.6
-4.558,-8.19872E+07,18401.6
-4.5576,-8.19872E+07,18400.8
-4.5572,-8.19872E+07,18400.8
-4.5568,-8.19872E+07,18400.8
-4.5564,-8.19872E+07,18400.8
-4.556,-8.19872E+07,18401.6
-4.5556,-8.19872E+07,18402.4
-4.5552,-8.19872E+07,18401.6
-4.5548,-8.19872E+07,18400.8
-4.5544,-8.19872E+07,18400.8
-4.554,-8.19872E+07,18401.6
-4.5536,-8.19872E+07,18400.8
-4.5532,-8.19874E+07,18400.8
-4.5528,-8.19872E+07,18400
-4.5524,-8.19872E+07,18400.8
-4.552,-8.19872E+07,18400
-4.5516,-8.19872E+07,18401.6
-4.5512,-8.19872E+07,18400.8
-4.5508,-8.19872E+07,18400.8
-4.5504,-8.19872E+07,18400.8
-4.55,-8.19872E+07,18400.8
-4.5496,-8.19874E+07,18400
-4.5492,-8.19874E+07,18400.8
-4.5488,-8.19872E+07,18400
-4.5484,-8.19874E+07,18400.8
-4.548,-8.19874E+07,18400
-4.5476,-8.19874E+07,18400.8
-4.5472,-8.19874E+07,18399.2
-4.5468,-8.19874E+07,18399.2
-4.5464,-8.19874E+07,18400
-4.546,-8.19874E+07,18399.2
-4.5456,-8.19874E+07,18400
-4.5452,-8.19874E+07,18399.2
-4.5448,-8.19874E+07,18399.2
-4.5444,-8.19874E+07,18400
-4.544,-8.19874E+07,18400
-4.5436,-8.19874E+07,18398.4
-4.5432,-8.19874E+07,18399.2
-4.5428,-8.19874E+07,18399.2
-4.5424,-8.19874E+07,18399.2
-4.542,-8.19874E+07,18398.4
-4.5416,-8.19874E+07,18398.4
-4.5412,-8.19876E+07,18397.6
-4.5408,-8.19874E+07,18397.6
-4.5404,-8.19874E+07,18397.6
-4.54,-8.19874E+07,18397.6
-4.5396,-8.19874E+07,18397.6
-4.5392,-8.19876E+07,18398.4
-4.5388,-8.19876E+07,18398.4
-4.5384,-8.19874E+07,18397.6
-4.538,-8.19876E+07,18397.6
-4.5376,-8.19874E+07,18398.4
-4.5372,-8.19876E+07,18396.8
-4.5368,-8.19876E+07,18397.6
-4.5364,-8.19876E+07,18396.8
-4.536,-8.19876E+07,18396.8
-4.5356,-8.19874E+07,18396.8
-4.5352,-8.19876E+07,18396.8
-4.5348,-8.19876E+07,18397.6
-4.5344,-8.19876E+07,18397.6
-4.534,-8.19876E+07,18397.6
-4.5336,-8.19876E+07,18396.8
-4.5332,-8.19876E+07,18396.8
-4.5328,-8.19876E+07,18397.6
-4.5324,-8.19876E+07,18395.2
-4.532,-8.19876E+07,18396.8
-4.5316,-8.19876E+07,18396.8
-4.5312,-8.19876E+07,18396.8
-4.5308,-8.19876E+07,18395.2
-4.5304,-8.19876E+07,18396
-4.53,-8.19878E+07,18395.2
-4.5296,-8.19878E+07,18397.6
-4.5292,-8.19876E+07,18396
-4.5288,-8.19876E+07,18396
-4.5284,-8.19876E+07,18396.8
-4.528,-8.19878E+07,18395.2
-4.5276,-8.19878E+07,18396
-4.5272,-8.19878E+07,18396
-4.5268,-8.19878E+07,18395.2
-4.5264,-8.19878E+07,18396
-4.526,-8.19878E+07,18395.2
-4.5256,-8.19878E+07,18394.4
-4.5252,-8.19878E+07,18394.4
-4.5248,-8.19878E+07,18395.2
-4.5244,-8.19878E+07,18394.4
-4.524,-8.19878E+07,18394.4
-4.5236,-8.19878E+07,18394.4
-4.5232,-8.1988E+07,18394.4
-4.5228,-8.19878E+07,18394.4
-4.5224,-8.19878E+07,18394.4
-4.522,-8.19878E+07,18394.4
-4.5216,-8.1988E+07,18393.6
-4.5212,-8.19878E+07,18393.6
-4.5208,-8.1988E+07,18394.4
-4.5204,-8.1988E+07,18393.6
-4.52,-8.1988E+07,18393.6
-4.5196,-8.1988E+07,18393.6
-4.5192,-8.1988E+07,18393.6
-4.5188,-8.1988E+07,18392.8
-4.5184,-8.1988E+07,18393.6
-4.518,-8.1988E+07,18393.6
-4.5176,-8.1988E+07,18393.6
-4.5172,-8.1988E+07,18392
-4.5168,-8.1988E+07,18393.6
-4.5164,-8.1988E+07,18392.8
-4.516,-8.1988E+07,18393.6
-4.5156,-8.19882E+07,18392.8
-4.5152,-8.1988E+07,18392
-4.5148,-8.1988E+07,18392
-4.5144,-8.19882E+07,18393.6
-4.514,-8.19882E+07,18392
-4.5136,-8.19882E+07,18394.4
-4.5132,-8.1988E+07,18393.6
-4.5128,-8.19882E+07,18392
-4.5124,-8.19882E+07,18392.8
-4.512,-8.19882E+07,18392
-4.5116,-8.19882E+07,18392
-4.5112,-8.19882E+07,18392
-4.5108,-8.19882E+07,18391.2
-4.5104,-8.19882E+07,18391.2
-4.51,-8.19882E+07,18391.2
-4.5096,-8.19882E+07,18392.8
