Model,TBS 1062,
-3.8372,-8.1991E+07,18350.4
-3.8368,-8.1991E+07,18353.6
-3.8364,-8.19912E+07,18355.2
-3.836,-8.19912E+07,18358.4
-3.8356,-8.19912E+07,18358.4
-3.8352,-8.19912E+07,18361.6
-3.8348,-8.19914E+07,18363.2
-3.8344,-8.19914E+07,18362.4
-3.834,-8.19914E+07,18365.6
-3.8336,-8.19916E+07,18368.8
-3.8332,-8.19916E+07,18368
-3.8328,-8.19916E+07,18367.2
-3.8324,-8.19916E+07,18372
-3.832,-8.19916E+07,18377.6
-3.8316,-8.19916E+07,18376
-3.8312,-8.19916E+07,18379.2
-3.8308,-8.19916E+07,18379.2
-3.8304,-8.19916E+07,18374.4
-3.83,-8.19916E+07,18380
-3.8296,-8.19914E+07,18384
-3.8292,-8.19914E+07,18381.6
-3.8288,-8.19912E+07,18385.6
-3.8284,-8.1991E+07,18387.2
-3.828,-8.1991E+07,18384.8
-3.8276,-8.1991E+07,18386.4
-3.8272,-8.19908E+07,18389.6
-3.8268,-8.19908E+07,18389.6
-3.8264,-8.19906E+07,18390.4
-3.826,-8.19906E+07,18392
-3.8256,-8.19906E+07,18391.2
-3.8252,-8.19906E+07,18392.8
-3.8248,-8.19908E+07,18396
-3.8244,-8.19908E+07,18392.8
-3.824,-8.19908E+07,18391.2
-3.8236,-8.1991E+07,18397.6
-3.8232,-8.19912E+07,18391.2
-3.8228,-8.1991E+07,18394.4
-3.8224,-8.19912E+07,18396.8
-3.822,-8.19914E+07,18392.8
-3.8216,-8.19914E+07,18396.8
-3.8212,-8.19916E+07,18399.2
-3.8208,-8.19918E+07,18396
-3.8204,-8.19918E+07,18399.2
-3.82,-8.1992E+07,18400
-3.8196,-8.19922E+07,18402.4
-3.8192,-8.19922E+07,18400.8
-3.8188,-8.19924E+07,18398.4
-3.8184,-8.19924E+07,18400.8
-3.818,-8.19926E+07,18400
-3.8176,-8.19926E+07,18401.6
-3.8172,-8.19926E+07,18400.8
-3.8168,-8.19928E+07,18402.4
-3.8164,-8.19928E+07,18404
-3.816,-8.1993E+07,18401.6
-3.8156,-8.1993E+07,18404
-3.8152,-8.1993E+07,18404.8
-3.8148,-8.19932E+07,18404
-3.8144,-8.19932E+07,18404.8
-3.814,-8.19932E+07,18404
-3.8136,-8.19934E+07,18404
-3.8132,-8.19932E+07,18404.8
-3.8128,-8.19934E+07,18405.6
-3.8124,-8.19934E+07,18406.4
-3.812,-8.19934E+07,18404.8
-3.8116,-8.19936E+07,18404
-3.8112,-8.19936E+07,18404.8
-3.8108,-8.19936E+07,18406.4
-3.8104,-8.19936E+07,18404.8
-3.81,-8.19938E+07,18405.6
-3.8096,-8.19938E+07,18406.4
-3.8092,-8.19938E+07,18404.8
-3.8088,-8.19938E+07,18407.2
-3.8084,-8.1994E+07,18406.4
-3.808,-8.1994E+07,18405.6
-3.8076,-8.1994E+07,18408
-3.8072,-8.19942E+07,18406.4
-3.8068,-8.1994E+07,18407.2
-3.8064,-8.19942E+07,18407.2
-3.806,-8.19942E+07,18408
-3.8056,-8.19942E+07,18407.2
-3.8052,-8.19942E+07,18406.4
-3.8048,-8.19942E+07,18407.2
-3.8044,-8.19942E+07,18408.8
-3.804,-8.19942E+07,18409.6
-3.8036,-8.19942E+07,18408
-3.8032,-8.19942E+07,18406.4
-3.8028,-8.19942E+07,18408.8
-3.8024,-8.19942E+07,18408.8
-3.802,-8.19942E+07,18409.6
-3.8016,-8.19942E+07,18408.8
-3.8012,-8.19942E+07,18408
-3.8008,-8.19942E+07,18407.2
-3.8004,-8.1994E+07,18408.8
-3.8,-8.19942E+07,18408
-3.7996,-8.1994E+07,18408.8
-3.7992,-8.1994E+07,18408
-3.7988,-8.1994E+07,18409.6
-3.7984,-8.1994E+07,18409.6
-3.798,-8.19942E+07,18408
-3.7976,-8.19942E+07,18408
-3.7972,-8.19942E+07,18410.4
-3.7968,-8.19942E+07,18408.8
-3.7964,-8.19942E+07,18409.6
-3.796,-8.19942E+07,18408.8
-3.7956,-8.19942E+07,18408.8
-3.7952,-8.19942E+07,18409.6
-3.7948,-8.19944E+07,18409.6
-3.7944,-8.19944E+07,18409.6
-3.794,-8.19944E+07,18408
-3.7936,-8.19944E+07,18410.4
-3.7932,-8.19944E+07,18408.8
-3.7928,-8.19946E+07,18410.4
-3.7924,-8.19946E+07,18410.4
-3.792,-8.19944E+07,18409.6
-3.7916,-8.19946E+07,18409.6
-3.7912,-8.19946E+07,18408.8
-3.7908,-8.19946E+07,18410.4
-3.7904,-8.19946E+07,18408.8
-3.79,-8.19946E+07,18409.6
-3.7896,-8.19946E+07,18409.6
-3.7892,-8.19946E+07,18408.8
-3.7888,-8.19946E+07,18408.8
-3.7884,-8.19946E+07,18409.6
-3.788,-8.19946E+07,18409.6
-3.7876,-8.19946E+07,18409.6
-3.7872,-8.19946E+07,18409.6
-3.7868,-8.19946E+07,18409.6
-3.7864,-8.19946E+07,18410.4
-3.786,-8.19946E+07,18409.6
-3.7856,-8.19946E+07,18409.6
-3.7852,-8.19946E+07,18408.8
-3.7848,-8.19946E+07,18409.6
-3.7844,-8.19946E+07,18409.6
-3.784,-8.19946E+07,18409.6
-3.7836,-8.19946E+07,18411.2
-3.7832,-8.19946E+07,18410.4
-3.7828,-8.19944E+07,18410.4
-3.7824,-8.19946E+07,18411.2
-3.782,-8.19946E+07,18409.6
-3.7816,-8.19946E+07,18411.2
-3.7812,-8.19946E+07,18410.4
-3.7808,-8.19946E+07,18410.4
-3.7804,-8.19946E+07,18411.2
-3.78,-8.19944E+07,18411.2
-3.7796,-8.19946E+07,18411.2
-3.7792,-8.19946E+07,18412
-3.7788,-8.19946E+07,18412
-3.7784,-8.19946E+07,18411.2
-3.778,-8.19944E+07,18409.6
-3.7776,-8.19946E+07,18411.2
-3.7772,-8.19944E+07,18412
-3.7768,-8.19946E+07,18412.8
-3.7764,-8.19944E+07,18412.8
-3.776,-8.19944E+07,18411.2
-3.7756,-8.19944E+07,18411.2
-3.7752,-8.19944E+07,18412
-3.7748,-8.19944E+07,18412
-3.7744,-8.19944E+07,18411.2
-3.774,-8.19944E+07,18411.2
-3.7736,-8.19944E+07,18412.8
-3.7732,-8.19944E+07,18411.2
-3.7728,-8.19944E+07,18412.8
-3.7724,-8.19944E+07,18412
-3.772,-8.19944E+07,18412.8
-3.7716,-8.19944E+07,18412
-3.7712,-8.19944E+07,18412.8
-3.7708,-8.19942E+07,18411.2
-3.7704,-8.19944E+07,18412.8
-3.77,-8.19942E+07,18412
-3.7696,-8.19944E+07,18412.8
-3.7692,-8.19942E+07,18412.8
-3.7688,-8.19942E+07,18412.8
-3.7684,-8.19942E+07,18412
-3.768,-8.19942E+07,18412
-3.7676,-8.19942E+07,18412.8
-3.7672,-8.19942E+07,18412
-3.7668,-8.19942E+07,18411.2
-3.7664,-8.1994E+07,18412
-3.766,-8.19942E+07,18412.8
-3.7656,-8.1994E+07,18412.8
-3.7652,-8.1994E+07,18412.8
-3.7648,-8.1994E+07,18413.6
-3.7644,-8.1994E+07,18412
-3.764,-8.1994E+07,18412
-3.7636,-8.1994E+07,18412
-3.7632,-8.19938E+07,18411.2
-3.7628,-8.19938E+07,18412.8
-3.7624,-8.19938E+07,18412.8
-3.762,-8.19938E+07,18412.8
-3.7616,-8.19938E+07,18412
-3.7612,-8.19938E+07,18412.8
-3.7608,-8.19938E+07,18412.8
-3.7604,-8.19938E+07,18412.8
-3.76,-8.19938E+07,18410.4
-3.7596,-8.19936E+07,18412
-3.7592,-8.19938E+07,18412.8
-3.7588,-8.19936E+07,18412.8
-3.7584,-8.19936E+07,18412.8
-3.758,-8.19936E+07,18412
-3.7576,-8.19936E+07,18412.8
-3.7572,-8.19936E+07,18410.4
-3.7568,-8.19936E+07,18412.8
-3.7564,-8.19934E+07,18412.8
-3.756,-8.19936E+07,18412.8
-3.7556,-8.19934E+07,18412.8
-3.7552,-8.19934E+07,18412
-3.7548,-8.19934E+07,18412.8
-3.7544,-8.19934E+07,18412.8
-3.754,-8.19932E+07,18412
-3.7536,-8.19934E+07,18412
-3.7532,-8.19934E+07,18413.6
-3.7528,-8.19932E+07,18413.6
-3.7524,-8.19932E+07,18412.8
-3.752,-8.19932E+07,18412.8
-3.7516,-8.19932E+07,18413.6
-3.7512,-8.19932E+07,18413.6
-3.7508,-8.19932E+07,18412
-3.7504,-8.1993E+07,18413.6
-3.75,-8.1993E+07,18412.8
-3.7496,-8.1993E+07,18412.8
-3.7492,-8.1993E+07,18412
-3.7488,-8.1993E+07,18412.8
-3.7484,-8.19928E+07,18413.6
-3.748,-8.1993E+07,18412.8
-3.7476,-8.19928E+07,18413.6
-3.7472,-8.19928E+07,18413.6
-3.7468,-8.19928E+07,18414.4
-3.7464,-8.19928E+07,18414.4
-3.746,-8.19928E+07,18414.4
-3.7456,-8.19928E+07,18413.6
-3.7452,-8.19928E+07,18414.4
-3.7448,-8.19926E+07,18413.6
-3.7444,-8.19926E+07,18412.8
-3.744,-8.19926E+07,18413.6
-3.7436,-8.19926E+07,18414.4
-3.7432,-8.19926E+07,18413.6
-3.7428,-8.19926E+07,18413.6
-3.7424,-8.19926E+07,18412.8
-3.742,-8.19924E+07,18414.4
-3.7416,-8.19924E+07,18413.6
-3.7412,-8.19924E+07,18414.4
-3.7408,-8.19924E+07,18413.6
-3.7404,-8.19924E+07,18413.6
-3.74,-8.19924E+07,18413.6
-3.7396,-8.19922E+07,18414.4
-3.7392,-8.19922E+07,18413.6
-3.7388,-8.19922E+07,18412.8
-3.7384,-8.19922E+07,18412.8
-3.738,-8.19922E+07,18413.6
-3.7376,-8.19922E+07,18413.6
-3.7372,-8.1992E+07,18412.8
-3.7368,-8.1992E+07,18413.6
-3.7364,-8.1992E+07,18413.6
-3.736,-8.1992E+07,18413.6
-3.7356,-8.1992E+07,18412.8
-3.7352,-8.1992E+07,18412.8
-3.7348,-8.1992E+07,18413.6
-3.7344,-8.19918E+07,18412.8
-3.734,-8.19918E+07,18414.4
-3.7336,-8.19918E+07,18413.6
-3.7332,-8.19918E+07,18413.6
-3.7328,-8.19918E+07,18413.6
-3.7324,-8.19918E+07,18412.8
-3.732,-8.19918E+07,18412.8
-3.7316,-8.19916E+07,18412.8
-3.7312,-8.19918E+07,18412.8
-3.7308,-8.19916E+07,18413.6
-3.7304,-8.19916E+07,18412.8
-3.73,-8.19916E+07,18413.6
-3.7296,-8.19916E+07,18413.6
-3.7292,-8.19916E+07,18412.8
-3.7288,-8.19916E+07,18412.8
-3.7284,-8.19916E+07,18413.6
-3.728,-8.19914E+07,18412.8
-3.7276,-8.19914E+07,18412.8
-3.7272,-8.19914E+07,18413.6
-3.7268,-8.19914E+07,18412.8
-3.7264,-8.19914E+07,18412.8
-3.726,-8.19912E+07,18412.8
-3.7256,-8.19912E+07,18412.8
-3.7252,-8.19912E+07,18413.6
-3.7248,-8.19912E+07,18414.4
-3.7244,-8.19912E+07,18412.8
-3.724,-8.19912E+07,18413.6
-3.7236,-8.19912E+07,18413.6
-3.7232,-8.1991E+07,18413.6
-3.7228,-8.19912E+07,18412.8
-3.7224,-8.1991E+07,18413.6
-3.722,-8.1991E+07,18414.4
-3.7216,-8.1991E+07,18413.6
-3.7212,-8.1991E+07,18412.8
-3.7208,-8.1991E+07,18413.6
-3.7204,-8.19908E+07,18412.8
-3.72,-8.19908E+07,18412.8
-3.7196,-8.19908E+07,18413.6
-3.7192,-8.19908E+07,18414.4
-3.7188,-8.19908E+07,18413.6
-3.7184,-8.19908E+07,18413.6
-3.718,-8.19908E+07,18413.6
-3.7176,-8.19908E+07,18413.6
-3.7172,-8.19906E+07,18412.8
-3.7168,-8.19906E+07,18412.8
-3.7164,-8.19906E+07,18412.8
-3.716,-8.19906E+07,18413.6
-3.7156,-8.19906E+07,18414.4
-3.7152,-8.19904E+07,18414.4
-3.7148,-8.19904E+07,18414.4
-3.7144,-8.19906E+07,18413.6
-3.714,-8.19904E+07,18413.6
-3.7136,-8.19904E+07,18412.8
-3.7132,-8.19904E+07,18413.6
-3.7128,-8.19904E+07,18412.8
-3.7124,-8.19904E+07,18412
-3.712,-8.19904E+07,18412.8
-3.7116,-8.19902E+07,18413.6
-3.7112,-8.19902E+07,18413.6
-3.7108,-8.19902E+07,18413.6
-3.7104,-8.19902E+07,18413.6
-3.71,-8.19902E+07,18413.6
-3.7096,-8.19902E+07,18413.6
-3.7092,-8.19902E+07,18413.6
-3.7088,-8.19902E+07,18413.6
-3.7084,-8.199E+07,18413.6
-3.708,-8.199E+07,18414.4
-3.7076,-8.199E+07,18413.6
-3.7072,-8.199E+07,18412.8
-3.7068,-8.199E+07,18412.8
-3.7064,-8.199E+07,18413.6
-3.706,-8.199E+07,18412.8
-3.7056,-8.199E+07,18413.6
-3.7052,-8.19898E+07,18413.6
-3.7048,-8.19898E+07,18412
-3.7044,-8.19898E+07,18414.4
-3.704,-8.19898E+07,18413.6
-3.7036,-8.19898E+07,18413.6
-3.7032,-8.19898E+07,18412.8
-3.7028,-8.19898E+07,18413.6
-3.7024,-8.19896E+07,18414.4
-3.702,-8.19896E+07,18412.8
-3.7016,-8.19896E+07,18413.6
-3.7012,-8.19896E+07,18413.6
-3.7008,-8.19896E+07,18413.6
-3.7004,-8.19896E+07,18412
-3.7,-8.19896E+07,18413.6
-3.6996,-8.19896E+07,18412.8
-3.6992,-8.19894E+07,18413.6
-3.6988,-8.19894E+07,18412.8
-3.6984,-8.19894E+07,18412
-3.698,-8.19894E+07,18413.6
-3.6976,-8.19894E+07,18412
-3.6972,-8.19894E+07,18412.8
-3.6968,-8.19892E+07,18413.6
-3.6964,-8.19892E+07,18412.8
-3.696,-8.19892E+07,18412.8
-3.6956,-8.19892E+07,18413.6
-3.6952,-8.19892E+07,18412
-3.6948,-8.19892E+07,18412
-3.6944,-8.19892E+07,18414.4
-3.694,-8.19892E+07,18412
-3.6936,-8.19892E+07,18412.8
-3.6932,-8.19892E+07,18412.8
-3.6928,-8.1989E+07,18413.6
-3.6924,-8.1989E+07,18413.6
-3.692,-8.1989E+07,18412.8
-3.6916,-8.1989E+07,18413.6
-3.6912,-8.1989E+07,18412.8
-3.6908,-8.1989E+07,18412.8
-3.6904,-8.1989E+07,18412.8
-3.69,-8.1989E+07,18412.8
-3.6896,-8.19888E+07,18412.8
-3.6892,-8.19888E+07,18413.6
-3.6888,-8.1989E+07,18412.8
-3.6884,-8.19888E+07,18412.8
-3.688,-8.19888E+07,18412
-3.6876,-8.19888E+07,18412.8
-3.6872,-8.19888E+07,18413.6
-3.6868,-8.19888E+07,18412.8
-3.6864,-8.19888E+07,18412.8
-3.686,-8.19888E+07,18412.8
-3.6856,-8.19888E+07,18412.8
-3.6852,-8.19886E+07,18412.8
-3.6848,-8.19886E+07,18412.8
-3.6844,-8.19886E+07,18412.8
-3.684,-8.19886E+07,18412.8
-3.6836,-8.19886E+07,18412.8
-3.6832,-8.19886E+07,18412.8
-3.6828,-8.19886E+07,18411.2
-3.6824,-8.19886E+07,18412.8
-3.682,-8.19884E+07,18413.6
-3.6816,-8.19884E+07,18412.8
-3.6812,-8.19884E+07,18412.8
-3.6808,-8.19884E+07,18412.8
-3.6804,-8.19884E+07,18412
-3.68,-8.19884E+07,18412
-3.6796,-8.19884E+07,18413.6
-3.6792,-8.19884E+07,18412.8
-3.6788,-8.19884E+07,18413.6
-3.6784,-8.19884E+07,18412
-3.678,-8.19884E+07,18412
-3.6776,-8.19882E+07,18412
-3.6772,-8.19882E+07,18412.8
-3.6768,-8.19882E+07,18411.2
-3.6764,-8.19882E+07,18412
-3.676,-8.19882E+07,18412
-3.6756,-8.19882E+07,18411.2
-3.6752,-8.19882E+07,18412
-3.6748,-8.19882E+07,18412.8
-3.6744,-8.19882E+07,18412
-3.674,-8.1988E+07,18412
-3.6736,-8.1988E+07,18412
-3.6732,-8.1988E+07,18412
-3.6728,-8.1988E+07,18412
-3.6724,-8.1988E+07,18411.2
-3.672,-8.1988E+07,18411.2
-3.6716,-8.1988E+07,18412
-3.6712,-8.1988E+07,18412
-3.6708,-8.1988E+07,18412
-3.6704,-8.1988E+07,18412
-3.67,-8.1988E+07,18412
-3.6696,-8.1988E+07,18412.8
-3.6692,-8.1988E+07,18412
-3.6688,-8.1988E+07,18411.2
-3.6684,-8.19878E+07,18411.2
-3.668,-8.19878E+07,18411.2
-3.6676,-8.19878E+07,18412.8
-3.6672,-8.19878E+07,18412
-3.6668,-8.19878E+07,18411.2
-3.6664,-8.19878E+07,18411.2
-3.666,-8.19878E+07,18412
-3.6656,-8.19878E+07,18411.2
-3.6652,-8.19878E+07,18411.2
-3.6648,-8.19876E+07,18411.2
-3.6644,-8.19878E+07,18412
-3.664,-8.19878E+07,18411.2
-3.6636,-8.19876E+07,18411.2
-3.6632,-8.19876E+07,18412
-3.6628,-8.19876E+07,18411.2
-3.6624,-8.19876E+07,18411.2
-3.662,-8.19876E+07,18412
-3.6616,-8.19876E+07,18411.2
-3.6612,-8.19876E+07,18411.2
-3.6608,-8.19876E+07,18410.4
-3.6604,-8.19876E+07,18411.2
-3.66,-8.19876E+07,18411.2
-3.6596,-8.19876E+07,18411.2
-3.6592,-8.19876E+07,18411.2
-3.6588,-8.19876E+07,18411.2
-3.6584,-8.19876E+07,18411.2
-3.658,-8.19876E+07,18411.2
-3.6576,-8.19876E+07,18412
-3.6572,-8.19876E+07,18410.4
-3.6568,-8.19876E+07,18411.2
-3.6564,-8.19874E+07,18411.2
-3.656,-8.19874E+07,18411.2
-3.6556,-8.19874E+07,18411.2
-3.6552,-8.19876E+07,18411.2
-3.6548,-8.19874E+07,18412
-3.6544,-8.19874E+07,18410.4
-3.654,-8.19874E+07,18412
-3.6536,-8.19874E+07,18411.2
-3.6532,-8.19874E+07,18411.2
-3.6528,-8.19874E+07,18411.2
-3.6524,-8.19874E+07,18411.2
-3.652,-8.19874E+07,18411.2
-3.6516,-8.19874E+07,18410.4
-3.6512,-8.19874E+07,18410.4
-3.6508,-8.19874E+07,18410.4
-3.6504,-8.19874E+07,18410.4
-3.65,-8.19874E+07,18411.2
-3.6496,-8.19872E+07,18411.2
-3.6492,-8.19872E+07,18410.4
-3.6488,-8.19872E+07,18410.4
-3.6484,-8.19874E+07,18410.4
-3.648,-8.19872E+07,18411.2
-3.6476,-8.19872E+07,18411.2
-3.6472,-8.19872E+07,18410.4
-3.6468,-8.19872E+07,18411.2
-3.6464,-8.19872E+07,18409.6
-3.646,-8.19872E+07,18410.4
-3.6456,-8.19872E+07,18410.4
-3.6452,-8.19872E+07,18410.4
-3.6448,-8.19872E+07,18411.2
-3.6444,-8.19872E+07,18410.4
-3.644,-8.19872E+07,18408.8
-3.6436,-8.19872E+07,18409.6
-3.6432,-8.19872E+07,18410.4
-3.6428,-8.19872E+07,18409.6
-3.6424,-8.19872E+07,18410.4
-3.642,-8.1987E+07,18409.6
-3.6416,-8.1987E+07,18410.4
-3.6412,-8.1987E+07,18410.4
-3.6408,-8.19872E+07,18408.8
-3.6404,-8.19872E+07,18410.4
-3.64,-8.1987E+07,18409.6
-3.6396,-8.1987E+07,18409.6
-3.6392,-8.1987E+07,18409.6
-3.6388,-8.1987E+07,18409.6
-3.6384,-8.1987E+07,18409.6
-3.638,-8.1987E+07,18409.6
-3.6376,-8.1987E+07,18409.6
-3.6372,-8.1987E+07,18409.6
-3.6368,-8.1987E+07,18409.6
-3.6364,-8.1987E+07,18408.8
-3.636,-8.1987E+07,18408.8
-3.6356,-8.1987E+07,18408.8
-3.6352,-8.1987E+07,18408.8
-3.6348,-8.1987E+07,18408.8
-3.6344,-8.1987E+07,18410.4
-3.634,-8.1987E+07,18408
-3.6336,-8.1987E+07,18408.8
-3.6332,-8.1987E+07,18409.6
-3.6328,-8.1987E+07,18408.8
-3.6324,-8.1987E+07,18408.8
-3.632,-8.1987E+07,18409.6
-3.6316,-8.19868E+07,18408.8
-3.6312,-8.1987E+07,18408.8
-3.6308,-8.1987E+07,18408.8
-3.6304,-8.19868E+07,18408
-3.63,-8.1987E+07,18408.8
-3.6296,-8.1987E+07,18408.8
-3.6292,-8.19868E+07,18408
-3.6288,-8.19868E+07,18407.2
-3.6284,-8.19868E+07,18407.2
-3.628,-8.1987E+07,18408
-3.6276,-8.19868E+07,18408
-3.6272,-8.19868E+07,18408
-3.6268,-8.19868E+07,18407.2
-3.6264,-8.19868E+07,18408.8
-3.626,-8.19868E+07,18408
-3.6256,-8.19868E+07,18407.2
-3.6252,-8.1987E+07,18407.2
-3.6248,-8.1987E+07,18406.4
-3.6244,-8.19868E+07,18408
-3.624,-8.19868E+07,18408
-3.6236,-8.19868E+07,18407.2
-3.6232,-8.19868E+07,18406.4
-3.6228,-8.19868E+07,18406.4
-3.6224,-8.19868E+07,18407.2
-3.622,-8.19868E+07,18407.2
-3.6216,-8.19868E+07,18407.2
-3.6212,-8.19868E+07,18406.4
-3.6208,-8.19868E+07,18406.4
-3.6204,-8.19868E+07,18406.4
-3.62,-8.19868E+07,18407.2
-3.6196,-8.19868E+07,18406.4
-3.6192,-8.19868E+07,18407.2
-3.6188,-8.19868E+07,18406.4
-3.6184,-8.19868E+07,18406.4
-3.618,-8.19868E+07,18406.4
-3.6176,-8.19868E+07,18406.4
-3.6172,-8.19868E+07,18406.4
-3.6168,-8.19868E+07,18405.6
-3.6164,-8.19868E+07,18406.4
-3.616,-8.19868E+07,18406.4
-3.6156,-8.19868E+07,18406.4
-3.6152,-8.19868E+07,18406.4
-3.6148,-8.19868E+07,18406.4
-3.6144,-8.19868E+07,18405.6
-3.614,-8.19868E+07,18406.4
-3.6136,-8.19868E+07,18407.2
-3.6132,-8.19868E+07,18406.4
-3.6128,-8.19868E+07,18405.6
-3.6124,-8.19868E+07,18406.4
-3.612,-8.19868E+07,18405.6
-3.6116,-8.19868E+07,18407.2
-3.6112,-8.19868E+07,18405.6
-3.6108,-8.19868E+07,18406.4
-3.6104,-8.19868E+07,18406.4
-3.61,-8.19868E+07,18406.4
-3.6096,-8.19868E+07,18407.2
-3.6092,-8.19868E+07,18405.6
-3.6088,-8.19868E+07,18405.6
-3.6084,-8.19868E+07,18407.2
-3.608,-8.19868E+07,18407.2
-3.6076,-8.19868E+07,18407.2
-3.6072,-8.19868E+07,18405.6
-3.6068,-8.19868E+07,18405.6
-3.6064,-8.19868E+07,18405.6
-3.606,-8.19868E+07,18405.6
-3.6056,-8.19868E+07,18405.6
-3.6052,-8.19868E+07,18406.4
-3.6048,-8.19868E+07,18406.4
-3.6044,-8.19868E+07,18407.2
-3.604,-8.19868E+07,18406.4
-3.6036,-8.19868E+07,18406.4
-3.6032,-8.19868E+07,18405.6
-3.6028,-8.19868E+07,18406.4
-3.6024,-8.19868E+07,18405.6
-3.602,-8.19868E+07,18406.4
-3.6016,-8.19868E+07,18406.4
-3.6012,-8.19868E+07,18406.4
-3.6008,-8.19868E+07,18404.8
-3.6004,-8.19868E+07,18405.6
-3.6,-8.19868E+07,18406.4
-3.5996,-8.19868E+07,18405.6
-3.5992,-8.19868E+07,18404.8
-3.5988,-8.19868E+07,18404.8
-3.5984,-8.19868E+07,18404.8
-3.598,-8.19868E+07,18405.6
-3.5976,-8.19868E+07,18404.8
-3.5972,-8.19868E+07,18405.6
-3.5968,-8.19868E+07,18406.4
-3.5964,-8.19868E+07,18404.8
-3.596,-8.19868E+07,18406.4
-3.5956,-8.19868E+07,18405.6
-3.5952,-8.19868E+07,18404.8
-3.5948,-8.19868E+07,18404.8
-3.5944,-8.19868E+07,18404.8
-3.594,-8.19868E+07,18404.8
-3.5936,-8.1987E+07,18404.8
-3.5932,-8.19868E+07,18405.6
-3.5928,-8.19868E+07,18404.8
-3.5924,-8.19868E+07,18404.8
-3.592,-8.19868E+07,18405.6
-3.5916,-8.19868E+07,18404.8
-3.5912,-8.19868E+07,18404
-3.5908,-8.1987E+07,18404.8
-3.5904,-8.1987E+07,18404.8
-3.59,-8.1987E+07,18404.8
-3.5896,-8.19868E+07,18404.8
-3.5892,-8.1987E+07,18404.8
-3.5888,-8.19868E+07,18404
-3.5884,-8.1987E+07,18404.8
-3.588,-8.1987E+07,18404.8
-3.5876,-8.1987E+07,18404
-3.5872,-8.1987E+07,18404.8
-3.5868,-8.19868E+07,18404.8
-3.5864,-8.1987E+07,18404
-3.586,-8.1987E+07,18403.2
-3.5856,-8.1987E+07,18404
-3.5852,-8.1987E+07,18404
-3.5848,-8.1987E+07,18404
-3.5844,-8.1987E+07,18404.8
-3.584,-8.1987E+07,18404
-3.5836,-8.1987E+07,18403.2
-3.5832,-8.1987E+07,18403.2
-3.5828,-8.1987E+07,18403.2
-3.5824,-8.1987E+07,18403.2
-3.582,-8.1987E+07,18404
-3.5816,-8.1987E+07,18403.2
-3.5812,-8.1987E+07,18403.2
-3.5808,-8.1987E+07,18404
-3.5804,-8.1987E+07,18403.2
-3.58,-8.1987E+07,18403.2
-3.5796,-8.1987E+07,18402.4
-3.5792,-8.1987E+07,18404
-3.5788,-8.1987E+07,18402.4
-3.5784,-8.1987E+07,18402.4
-3.578,-8.1987E+07,18404
-3.5776,-8.1987E+07,18403.2
-3.5772,-8.1987E+07,18403.2
-3.5768,-8.1987E+07,18403.2
-3.5764,-8.1987E+07,18403.2
-3.576,-8.1987E+07,18403.2
-3.5756,-8.1987E+07,18401.6
-3.5752,-8.19872E+07,18403.2
-3.5748,-8.19872E+07,18402.4
-3.5744,-8.19872E+07,18402.4
-3.574,-8.19872E+07,18402.4
-3.5736,-8.1987E+07,18401.6
-3.5732,-8.1987E+07,18402.4
-3.5728,-8.19872E+07,18401.6
-3.5724,-8.1987E+07,18402.4
-3.572,-8.19872E+07,18402.4
-3.5716,-8.19872E+07,18400.8
-3.5712,-8.19872E+07,18401.6
-3.5708,-8.19872E+07,18401.6
-3.5704,-8.19872E+07,18401.6
-3.57,-8.19872E+07,18400.8
-3.5696,-8.19872E+07,18401.6
-3.5692,-8.19872E+07,18400
-3.5688,-8.19872E+07,18401.6
-3.5684,-8.19872E+07,18401.6
-3.568,-8.19872E+07,18400.8
-3.5676,-8.19872E+07,18400.8
-3.5672,-8.19872E+07,18400
-3.5668,-8.19872E+07,18400.8
-3.5664,-8.19874E+07,18400
-3.566,-8.19872E+07,18400.8
-3.5656,-8.19872E+07,18400.8
-3.5652,-8.19874E+07,18400
-3.5648,-8.19872E+07,18400
-3.5644,-8.19874E+07,18400
-3.564,-8.19872E+07,18400.8
-3.5636,-8.19874E+07,18400
-3.5632,-8.19872E+07,18399.2
-3.5628,-8.19874E+07,18400
-3.5624,-8.19874E+07,18398.4
-3.562,-8.19874E+07,18400
-3.5616,-8.19874E+07,18400
-3.5612,-8.19874E+07,18399.2
-3.5608,-8.19874E+07,18399.2
-3.5604,-8.19874E+07,18399.2
-3.56,-8.19874E+07,18400
-3.5596,-8.19874E+07,18398.4
-3.5592,-8.19874E+07,18399.2
-3.5588,-8.19874E+07,18399.2
-3.5584,-8.19874E+07,18398.4
-3.558,-8.19874E+07,18399.2
-3.5576,-8.19874E+07,18399.2
-3.5572,-8.19874E+07,18398.4
-3.5568,-8.19874E+07,18399.2
-3.5564,-8.19874E+07,18398.4
-3.556,-8.19874E+07,18398.4
-3.5556,-8.19874E+07,18397.6
-3.5552,-8.19874E+07,18397.6
-3.5548,-8.19876E+07,18398.4
-3.5544,-8.19876E+07,18397.6
-3.554,-8.19876E+07,18396.8
-3.5536,-8.19876E+07,18397.6
-3.5532,-8.19876E+07,18397.6
-3.5528,-8.19876E+07,18398.4
-3.5524,-8.19876E+07,18398.4
-3.552,-8.19876E+07,18396
-3.5516,-8.19876E+07,18396.8
-3.5512,-8.19876E+07,18397.6
-3.5508,-8.19876E+07,18397.6
-3.5504,-8.19876E+07,18396.8
