Model,TBS 1062,
-5.1564,-8.19924E+07,18352.8
-5.156,-8.19926E+07,18352
-5.1556,-8.19928E+07,18354.4
-5.1552,-8.19928E+07,18352
-5.1548,-8.19928E+07,18351.2
-5.1544,-8.19928E+07,18356
-5.154,-8.1993E+07,18356
-5.1536,-8.1993E+07,18356.8
-5.1532,-8.19932E+07,18356.8
-5.1528,-8.19932E+07,18359.2
-5.1524,-8.19932E+07,18355.2
-5.152,-8.19934E+07,18359.2
-5.1516,-8.19934E+07,18362.4
-5.1512,-8.19934E+07,18360.8
-5.1508,-8.19934E+07,18363.2
-5.1504,-8.19936E+07,18365.6
-5.15,-8.19936E+07,18363.2
-5.1496,-8.19936E+07,18364.8
-5.1492,-8.19936E+07,18364.8
-5.1488,-8.19938E+07,18366.4
-5.1484,-8.19936E+07,18368
-5.148,-8.19938E+07,18372.8
-5.1476,-8.19938E+07,18372.8
-5.1472,-8.1994E+07,18371.2
-5.1468,-8.1994E+07,18376
-5.1464,-8.1994E+07,18378.4
-5.146,-8.1994E+07,18381.6
-5.1456,-8.1994E+07,18382.4
-5.1452,-8.19942E+07,18380.8
-5.1448,-8.19942E+07,18381.6
-5.1444,-8.19942E+07,18384.8
-5.144,-8.19942E+07,18384
-5.1436,-8.19942E+07,18380.8
-5.1432,-8.19942E+07,18380
-5.1428,-8.19944E+07,18385.6
-5.1424,-8.19944E+07,18388
-5.142,-8.19944E+07,18387.2
-5.1416,-8.19944E+07,18385.6
-5.1412,-8.19944E+07,18385.6
-5.1408,-8.19944E+07,18385.6
-5.1404,-8.19944E+07,18388.8
-5.14,-8.19944E+07,18389.6
-5.1396,-8.19942E+07,18391.2
-5.1392,-8.19944E+07,18392
-5.1388,-8.19944E+07,18388.8
-5.1384,-8.19944E+07,18395.2
-5.138,-8.19942E+07,18393.6
-5.1376,-8.19942E+07,18392
-5.1372,-8.19942E+07,18397.6
-5.1368,-8.19942E+07,18394.4
-5.1364,-8.19942E+07,18395.2
-5.136,-8.19942E+07,18396.8
-5.1356,-8.19942E+07,18397.6
-5.1352,-8.19944E+07,18398.4
-5.1348,-8.19944E+07,18396.8
-5.1344,-8.19942E+07,18398.4
-5.134,-8.19944E+07,18399.2
-5.1336,-8.19942E+07,18397.6
-5.1332,-8.19944E+07,18399.2
-5.1328,-8.19944E+07,18400
-5.1324,-8.19944E+07,18400.8
-5.132,-8.19944E+07,18400.8
-5.1316,-8.19944E+07,18399.2
-5.1312,-8.19944E+07,18403.2
-5.1308,-8.19944E+07,18401.6
-5.1304,-8.19946E+07,18400.8
-5.13,-8.19944E+07,18400.8
-5.1296,-8.19946E+07,18400
-5.1292,-8.19946E+07,18402.4
-5.1288,-8.19946E+07,18402.4
-5.1284,-8.19946E+07,18403.2
-5.128,-8.19946E+07,18401.6
-5.1276,-8.19946E+07,18402.4
-5.1272,-8.19948E+07,18404.8
-5.1268,-8.19946E+07,18403.2
-5.1264,-8.19946E+07,18401.6
-5.126,-8.19948E+07,18404
-5.1256,-8.19946E+07,18403.2
-5.1252,-8.19946E+07,18403.2
-5.1248,-8.19948E+07,18404.8
-5.1244,-8.19946E+07,18404
-5.124,-8.19948E+07,18404
-5.1236,-8.19948E+07,18404.8
-5.1232,-8.19948E+07,18404.8
-5.1228,-8.19946E+07,18406.4
-5.1224,-8.19946E+07,18405.6
-5.122,-8.19946E+07,18404.8
-5.1216,-8.19948E+07,18406.4
-5.1212,-8.19946E+07,18405.6
-5.1208,-8.19946E+07,18404.8
-5.1204,-8.19948E+07,18405.6
-5.12,-8.19946E+07,18404.8
-5.1196,-8.19948E+07,18404.8
-5.1192,-8.19948E+07,18404.8
-5.1188,-8.19946E+07,18405.6
-5.1184,-8.19946E+07,18406.4
-5.118,-8.19948E+07,18406.4
-5.1176,-8.19946E+07,18405.6
-5.1172,-8.19948E+07,18406.4
-5.1168,-8.19948E+07,18405.6
-5.1164,-8.19946E+07,18406.4
-5.116,-8.19946E+07,18407.2
-5.1156,-8.19946E+07,18408
-5.1152,-8.19946E+07,18407.2
-5.1148,-8.19946E+07,18407.2
-5.1144,-8.19946E+07,18407.2
-5.114,-8.19948E+07,18408
-5.1136,-8.19946E+07,18406.4
-5.1132,-8.19946E+07,18408
-5.1128,-8.19946E+07,18408
-5.1124,-8.19946E+07,18408
-5.112,-8.19946E+07,18407.2
-5.1116,-8.19946E+07,18407.2
-5.1112,-8.19946E+07,18408
-5.1108,-8.19946E+07,18408
-5.1104,-8.19946E+07,18407.2
-5.11,-8.19946E+07,18407.2
-5.1096,-8.19946E+07,18408
-5.1092,-8.19946E+07,18408
-5.1088,-8.19946E+07,18408.8
-5.1084,-8.19946E+07,18408
-5.108,-8.19946E+07,18407.2
-5.1076,-8.19944E+07,18408
-5.1072,-8.19946E+07,18408.8
-5.1068,-8.19944E+07,18408
-5.1064,-8.19944E+07,18408.8
-5.106,-8.19944E+07,18407.2
-5.1056,-8.19944E+07,18408
-5.1052,-8.19944E+07,18408
-5.1048,-8.19944E+07,18408
-5.1044,-8.19944E+07,18407.2
-5.104,-8.19944E+07,18406.4
-5.1036,-8.19944E+07,18408.8
-5.1032,-8.19942E+07,18408
-5.1028,-8.19942E+07,18406.4
-5.1024,-8.19942E+07,18408
-5.102,-8.19942E+07,18408.8
-5.1016,-8.19942E+07,18408
-5.1012,-8.19942E+07,18407.2
-5.1008,-8.19942E+07,18408.8
-5.1004,-8.1994E+07,18408
-5.1,-8.19942E+07,18409.6
-5.0996,-8.1994E+07,18407.2
-5.0992,-8.1994E+07,18408
-5.0988,-8.1994E+07,18408
-5.0984,-8.1994E+07,18407.2
-5.098,-8.1994E+07,18408
-5.0976,-8.1994E+07,18408.8
-5.0972,-8.1994E+07,18408.8
-5.0968,-8.19938E+07,18408
-5.0964,-8.19938E+07,18408.8
-5.096,-8.19938E+07,18408.8
-5.0956,-8.19938E+07,18408
-5.0952,-8.19938E+07,18408.8
-5.0948,-8.19936E+07,18408.8
-5.0944,-8.19938E+07,18409.6
-5.094,-8.19936E+07,18408.8
-5.0936,-8.19938E+07,18408
-5.0932,-8.19936E+07,18408
-5.0928,-8.19936E+07,18411.2
-5.0924,-8.19936E+07,18408
-5.092,-8.19936E+07,18409.6
-5.0916,-8.19936E+07,18410.4
-5.0912,-8.19936E+07,18410.4
-5.0908,-8.19936E+07,18409.6
-5.0904,-8.19934E+07,18410.4
-5.09,-8.19934E+07,18410.4
-5.0896,-8.19934E+07,18410.4
-5.0892,-8.19934E+07,18409.6
-5.0888,-8.19934E+07,18408.8
-5.0884,-8.19934E+07,18409.6
-5.088,-8.19934E+07,18409.6
-5.0876,-8.19932E+07,18409.6
-5.0872,-8.19934E+07,18411.2
-5.0868,-8.19932E+07,18410.4
-5.0864,-8.19932E+07,18410.4
-5.086,-8.19932E+07,18409.6
-5.0856,-8.19932E+07,18410.4
-5.0852,-8.19932E+07,18410.4
-5.0848,-8.19932E+07,18409.6
-5.0844,-8.1993E+07,18410.4
-5.084,-8.1993E+07,18410.4
-5.0836,-8.1993E+07,18410.4
-5.0832,-8.1993E+07,18410.4
-5.0828,-8.1993E+07,18410.4
-5.0824,-8.19928E+07,18409.6
-5.082,-8.19928E+07,18411.2
-5.0816,-8.19928E+07,18411.2
-5.0812,-8.19928E+07,18410.4
-5.0808,-8.19928E+07,18411.2
-5.0804,-8.19928E+07,18410.4
-5.08,-8.19928E+07,18412
-5.0796,-8.19926E+07,18410.4
-5.0792,-8.19928E+07,18410.4
-5.0788,-8.19926E+07,18410.4
-5.0784,-8.19926E+07,18411.2
-5.078,-8.19926E+07,18410.4
-5.0776,-8.19926E+07,18411.2
-5.0772,-8.19924E+07,18411.2
-5.0768,-8.19926E+07,18410.4
-5.0764,-8.19924E+07,18410.4
-5.076,-8.19924E+07,18411.2
-5.0756,-8.19924E+07,18410.4
-5.0752,-8.19924E+07,18410.4
-5.0748,-8.19922E+07,18411.2
-5.0744,-8.19924E+07,18410.4
-5.074,-8.19922E+07,18410.4
-5.0736,-8.19922E+07,18411.2
-5.0732,-8.19922E+07,18411.2
-5.0728,-8.19922E+07,18408.8
-5.0724,-8.19922E+07,18410.4
-5.072,-8.19922E+07,18410.4
-5.0716,-8.1992E+07,18410.4
-5.0712,-8.1992E+07,18411.2
-5.0708,-8.1992E+07,18409.6
-5.0704,-8.1992E+07,18409.6
-5.07,-8.1992E+07,18410.4
-5.0696,-8.1992E+07,18410.4
-5.0692,-8.1992E+07,18410.4
-5.0688,-8.19918E+07,18410.4
-5.0684,-8.19918E+07,18412
-5.068,-8.19918E+07,18410.4
-5.0676,-8.19918E+07,18411.2
-5.0672,-8.19918E+07,18411.2
-5.0668,-8.19918E+07,18411.2
-5.0664,-8.19918E+07,18410.4
-5.066,-8.19916E+07,18410.4
-5.0656,-8.19916E+07,18412
-5.0652,-8.19916E+07,18411.2
-5.0648,-8.19916E+07,18411.2
-5.0644,-8.19916E+07,18411.2
-5.064,-8.19916E+07,18411.2
-5.0636,-8.19916E+07,18410.4
-5.0632,-8.19914E+07,18411.2
-5.0628,-8.19914E+07,18411.2
-5.0624,-8.19914E+07,18411.2
-5.062,-8.19914E+07,18411.2
-5.0616,-8.19914E+07,18412
-5.0612,-8.19914E+07,18411.2
-5.0608,-8.19914E+07,18411.2
-5.0604,-8.19914E+07,18411.2
-5.06,-8.19912E+07,18412
-5.0596,-8.19912E+07,18412
-5.0592,-8.19912E+07,18412
-5.0588,-8.19912E+07,18411.2
-5.0584,-8.19912E+07,18412
-5.058,-8.1991E+07,18412
-5.0576,-8.1991E+07,18412
-5.0572,-8.1991E+07,18412
-5.0568,-8.1991E+07,18411.2
-5.0564,-8.1991E+07,18411.2
-5.056,-8.1991E+07,18412.8
-5.0556,-8.1991E+07,18412
-5.0552,-8.1991E+07,18412
-5.0548,-8.19908E+07,18412
-5.0544,-8.19908E+07,18412
-5.054,-8.19908E+07,18411.2
-5.0536,-8.19908E+07,18412
-5.0532,-8.19908E+07,18411.2
-5.0528,-8.19908E+07,18411.2
-5.0524,-8.19908E+07,18411.2
-5.052,-8.19906E+07,18411.2
-5.0516,-8.19906E+07,18412
-5.0512,-8.19906E+07,18412
-5.0508,-8.19908E+07,18411.2
-5.0504,-8.19906E+07,18412
-5.05,-8.19906E+07,18412
-5.0496,-8.19906E+07,18411.2
-5.0492,-8.19906E+07,18412.8
-5.0488,-8.19904E+07,18412.8
-5.0484,-8.19904E+07,18411.2
-5.048,-8.19904E+07,18411.2
-5.0476,-8.19904E+07,18412.8
-5.0472,-8.19904E+07,18411.2
-5.0468,-8.19904E+07,18412
-5.0464,-8.19904E+07,18412
-5.046,-8.19902E+07,18412
-5.0456,-8.19902E+07,18412.8
-5.0452,-8.19902E+07,18412
-5.0448,-8.19902E+07,18412
-5.0444,-8.19902E+07,18411.2
-5.044,-8.19902E+07,18412
-5.0436,-8.199E+07,18411.2
-5.0432,-8.19902E+07,18411.2
-5.0428,-8.199E+07,18412.8
-5.0424,-8.199E+07,18411.2
-5.042,-8.199E+07,18410.4
-5.0416,-8.199E+07,18411.2
-5.0412,-8.199E+07,18412
-5.0408,-8.19898E+07,18412
-5.0404,-8.199E+07,18412
-5.04,-8.19898E+07,18410.4
-5.0396,-8.19898E+07,18412
-5.0392,-8.19898E+07,18411.2
-5.0388,-8.19898E+07,18412
-5.0384,-8.19898E+07,18411.2
-5.038,-8.19898E+07,18411.2
-5.0376,-8.19898E+07,18412
-5.0372,-8.19896E+07,18412
-5.0368,-8.19896E+07,18411.2
-5.0364,-8.19896E+07,18410.4
-5.036,-8.19896E+07,18411.2
-5.0356,-8.19896E+07,18411.2
-5.0352,-8.19896E+07,18412.8
-5.0348,-8.19896E+07,18411.2
-5.0344,-8.19896E+07,18411.2
-5.034,-8.19894E+07,18411.2
-5.0336,-8.19896E+07,18411.2
-5.0332,-8.19894E+07,18411.2
-5.0328,-8.19894E+07,18411.2
-5.0324,-8.19894E+07,18412
-5.032,-8.19894E+07,18411.2
-5.0316,-8.19894E+07,18411.2
-5.0312,-8.19894E+07,18411.2
-5.0308,-8.19894E+07,18411.2
-5.0304,-8.19892E+07,18411.2
-5.03,-8.19892E+07,18411.2
-5.0296,-8.19892E+07,18411.2
-5.0292,-8.19892E+07,18411.2
-5.0288,-8.19892E+07,18410.4
-5.0284,-8.19892E+07,18410.4
-5.028,-8.19892E+07,18412
-5.0276,-8.1989E+07,18410.4
-5.0272,-8.1989E+07,18411.2
-5.0268,-8.1989E+07,18411.2
-5.0264,-8.1989E+07,18412
-5.026,-8.1989E+07,18411.2
-5.0256,-8.1989E+07,18411.2
-5.0252,-8.1989E+07,18410.4
-5.0248,-8.1989E+07,18412
-5.0244,-8.1989E+07,18412
-5.024,-8.19888E+07,18411.2
-5.0236,-8.19888E+07,18412
-5.0232,-8.19888E+07,18411.2
-5.0228,-8.19888E+07,18412
-5.0224,-8.19888E+07,18411.2
-5.022,-8.19888E+07,18411.2
-5.0216,-8.19888E+07,18412
-5.0212,-8.19888E+07,18411.2
-5.0208,-8.19888E+07,18411.2
-5.0204,-8.19886E+07,18411.2
-5.02,-8.19888E+07,18411.2
-5.0196,-8.19886E+07,18411.2
-5.0192,-8.19886E+07,18410.4
-5.0188,-8.19886E+07,18411.2
-5.0184,-8.19886E+07,18411.2
-5.018,-8.19884E+07,18411.2
-5.0176,-8.19884E+07,18411.2
-5.0172,-8.19884E+07,18411.2
-5.0168,-8.19884E+07,18410.4
-5.0164,-8.19886E+07,18410.4
-5.016,-8.19886E+07,18411.2
-5.0156,-8.19884E+07,18411.2
-5.0152,-8.19884E+07,18410.4
-5.0148,-8.19884E+07,18412
-5.0144,-8.19884E+07,18411.2
-5.014,-8.19884E+07,18411.2
-5.0136,-8.19884E+07,18411.2
-5.0132,-8.19884E+07,18410.4
-5.0128,-8.19884E+07,18411.2
-5.0124,-8.19884E+07,18411.2
-5.012,-8.19884E+07,18410.4
-5.0116,-8.19884E+07,18411.2
-5.0112,-8.19882E+07,18411.2
-5.0108,-8.19882E+07,18410.4
-5.0104,-8.19882E+07,18409.6
-5.01,-8.19882E+07,18411.2
-5.0096,-8.19882E+07,18410.4
-5.0092,-8.19882E+07,18410.4
-5.0088,-8.19882E+07,18410.4
-5.0084,-8.19882E+07,18411.2
-5.008,-8.19882E+07,18410.4
-5.0076,-8.19882E+07,18409.6
-5.0072,-8.19882E+07,18410.4
-5.0068,-8.19882E+07,18411.2
-5.0064,-8.19882E+07,18410.4
-5.006,-8.1988E+07,18411.2
-5.0056,-8.1988E+07,18411.2
-5.0052,-8.1988E+07,18410.4
-5.0048,-8.1988E+07,18410.4
-5.0044,-8.1988E+07,18410.4
-5.004,-8.1988E+07,18410.4
-5.0036,-8.1988E+07,18410.4
-5.0032,-8.1988E+07,18410.4
-5.0028,-8.19878E+07,18411.2
-5.0024,-8.19878E+07,18410.4
-5.002,-8.19878E+07,18410.4
-5.0016,-8.1988E+07,18411.2
-5.0012,-8.19878E+07,18411.2
-5.0008,-8.19878E+07,18410.4
-5.0004,-8.19878E+07,18410.4
-5,-8.19878E+07,18410.4
-4.9996,-8.19878E+07,18410.4
-4.9992,-8.19878E+07,18410.4
-4.9988,-8.19878E+07,18409.6
-4.9984,-8.19878E+07,18410.4
-4.998,-8.19878E+07,18409.6
-4.9976,-8.19876E+07,18409.6
-4.9972,-8.19878E+07,18409.6
-4.9968,-8.19876E+07,18410.4
-4.9964,-8.19876E+07,18408.8
-4.996,-8.19876E+07,18410.4
-4.9956,-8.19876E+07,18410.4
-4.9952,-8.19876E+07,18410.4
-4.9948,-8.19876E+07,18409.6
-4.9944,-8.19876E+07,18409.6
-4.994,-8.19876E+07,18410.4
-4.9936,-8.19876E+07,18409.6
-4.9932,-8.19876E+07,18409.6
-4.9928,-8.19876E+07,18408.8
-4.9924,-8.19876E+07,18408.8
-4.992,-8.19876E+07,18410.4
-4.9916,-8.19876E+07,18408
-4.9912,-8.19876E+07,18409.6
-4.9908,-8.19876E+07,18409.6
-4.9904,-8.19876E+07,18409.6
-4.99,-8.19876E+07,18408.8
-4.9896,-8.19876E+07,18409.6
-4.9892,-8.19874E+07,18408
-4.9888,-8.19874E+07,18408.8
-4.9884,-8.19874E+07,18408.8
-4.988,-8.19874E+07,18408.8
-4.9876,-8.19874E+07,18408.8
-4.9872,-8.19874E+07,18408.8
-4.9868,-8.19874E+07,18408.8
-4.9864,-8.19874E+07,18408.8
-4.986,-8.19874E+07,18408.8
-4.9856,-8.19874E+07,18408
-4.9852,-8.19874E+07,18407.2
-4.9848,-8.19874E+07,18408.8
-4.9844,-8.19874E+07,18408
-4.984,-8.19874E+07,18408.8
-4.9836,-8.19872E+07,18407.2
-4.9832,-8.19874E+07,18408.8
-4.9828,-8.19874E+07,18409.6
-4.9824,-8.19872E+07,18408.8
-4.982,-8.19874E+07,18408
-4.9816,-8.19872E+07,18408
-4.9812,-8.19872E+07,18408
-4.9808,-8.19874E+07,18408
-4.9804,-8.19874E+07,18408
-4.98,-8.19872E+07,18407.2
-4.9796,-8.19874E+07,18408
-4.9792,-8.19872E+07,18408
-4.9788,-8.19872E+07,18408
-4.9784,-8.19872E+07,18408.8
-4.978,-8.19872E+07,18408
-4.9776,-8.19872E+07,18408
-4.9772,-8.19872E+07,18408.8
-4.9768,-8.19872E+07,18408
-4.9764,-8.19872E+07,18408
-4.976,-8.19872E+07,18407.2
-4.9756,-8.19872E+07,18408
-4.9752,-8.19872E+07,18408
-4.9748,-8.19872E+07,18408
-4.9744,-8.19872E+07,18408.8
-4.974,-8.19872E+07,18408.8
-4.9736,-8.19872E+07,18408
-4.9732,-8.19872E+07,18408
-4.9728,-8.19872E+07,18408
-4.9724,-8.19872E+07,18407.2
-4.972,-8.19872E+07,18408
-4.9716,-8.19872E+07,18408.8
-4.9712,-8.1987E+07,18408
-4.9708,-8.19872E+07,18408
-4.9704,-8.19872E+07,18408
-4.97,-8.1987E+07,18408.8
-4.9696,-8.19872E+07,18409.6
-4.9692,-8.19872E+07,18408
-4.9688,-8.1987E+07,18408
-4.9684,-8.1987E+07,18408
-4.968,-8.1987E+07,18407.2
-4.9676,-8.1987E+07,18408.8
-4.9672,-8.1987E+07,18408
-4.9668,-8.1987E+07,18408.8
-4.9664,-8.1987E+07,18408
-4.966,-8.1987E+07,18407.2
-4.9656,-8.1987E+07,18407.2
-4.9652,-8.1987E+07,18407.2
-4.9648,-8.1987E+07,18407.2
-4.9644,-8.1987E+07,18407.2
-4.964,-8.1987E+07,18407.2
-4.9636,-8.1987E+07,18407.2
-4.9632,-8.1987E+07,18407.2
-4.9628,-8.1987E+07,18407.2
-4.9624,-8.1987E+07,18407.2
-4.962,-8.1987E+07,18407.2
-4.9616,-8.1987E+07,18406.4
-4.9612,-8.1987E+07,18407.2
-4.9608,-8.1987E+07,18407.2
-4.9604,-8.1987E+07,18407.2
-4.96,-8.1987E+07,18405.6
-4.9596,-8.1987E+07,18407.2
-4.9592,-8.1987E+07,18406.4
-4.9588,-8.1987E+07,18406.4
-4.9584,-8.1987E+07,18406.4
-4.958,-8.1987E+07,18406.4
-4.9576,-8.1987E+07,18407.2
-4.9572,-8.1987E+07,18406.4
-4.9568,-8.1987E+07,18406.4
-4.9564,-8.19868E+07,18406.4
-4.956,-8.1987E+07,18405.6
-4.9556,-8.1987E+07,18406.4
-4.9552,-8.19868E+07,18406.4
-4.9548,-8.1987E+07,18405.6
-4.9544,-8.19868E+07,18405.6
-4.954,-8.19868E+07,18404.8
-4.9536,-8.1987E+07,18406.4
-4.9532,-8.1987E+07,18404.8
-4.9528,-8.19868E+07,18406.4
-4.9524,-8.1987E+07,18405.6
-4.952,-8.19868E+07,18404.8
-4.9516,-8.19868E+07,18406.4
-4.9512,-8.1987E+07,18405.6
-4.9508,-8.1987E+07,18404.8
-4.9504,-8.19868E+07,18405.6
-4.95,-8.1987E+07,18405.6
-4.9496,-8.1987E+07,18406.4
-4.9492,-8.1987E+07,18405.6
-4.9488,-8.19868E+07,18405.6
-4.9484,-8.1987E+07,18405.6
-4.948,-8.19868E+07,18405.6
-4.9476,-8.1987E+07,18405.6
-4.9472,-8.1987E+07,18406.4
-4.9468,-8.19868E+07,18405.6
-4.9464,-8.19868E+07,18404.8
-4.946,-8.1987E+07,18405.6
-4.9456,-8.19868E+07,18405.6
-4.9452,-8.19868E+07,18405.6
-4.9448,-8.19868E+07,18405.6
-4.9444,-8.19868E+07,18404.8
-4.944,-8.19868E+07,18405.6
-4.9436,-8.1987E+07,18404.8
-4.9432,-8.1987E+07,18404.8
-4.9428,-8.19868E+07,18404.8
-4.9424,-8.19868E+07,18404
-4.942,-8.19868E+07,18405.6
-4.9416,-8.19868E+07,18404.8
-4.9412,-8.1987E+07,18404.8
-4.9408,-8.19868E+07,18404.8
-4.9404,-8.1987E+07,18404.8
-4.94,-8.1987E+07,18404
-4.9396,-8.1987E+07,18405.6
-4.9392,-8.19868E+07,18404.8
-4.9388,-8.1987E+07,18404
-4.9384,-8.1987E+07,18404
-4.938,-8.19868E+07,18404
-4.9376,-8.19868E+07,18404
-4.9372,-8.19868E+07,18404
-4.9368,-8.19868E+07,18404.8
-4.9364,-8.19868E+07,18403.2
-4.936,-8.1987E+07,18403.2
-4.9356,-8.1987E+07,18403.2
-4.9352,-8.19868E+07,18404
-4.9348,-8.1987E+07,18404
-4.9344,-8.1987E+07,18404
-4.934,-8.1987E+07,18403.2
-4.9336,-8.1987E+07,18403.2
-4.9332,-8.1987E+07,18403.2
-4.9328,-8.1987E+07,18404
-4.9324,-8.1987E+07,18404
-4.932,-8.1987E+07,18403.2
-4.9316,-8.1987E+07,18403.2
-4.9312,-8.1987E+07,18403.2
-4.9308,-8.19868E+07,18403.2
-4.9304,-8.1987E+07,18402.4
-4.93,-8.19868E+07,18403.2
-4.9296,-8.1987E+07,18404
-4.9292,-8.1987E+07,18403.2
-4.9288,-8.1987E+07,18402.4
-4.9284,-8.1987E+07,18401.6
-4.928,-8.19868E+07,18402.4
-4.9276,-8.1987E+07,18403.2
-4.9272,-8.1987E+07,18402.4
-4.9268,-8.1987E+07,18403.2
-4.9264,-8.1987E+07,18402.4
-4.926,-8.1987E+07,18402.4
-4.9256,-8.1987E+07,18402.4
-4.9252,-8.1987E+07,18403.2
-4.9248,-8.1987E+07,18402.4
-4.9244,-8.1987E+07,18401.6
-4.924,-8.1987E+07,18402.4
-4.9236,-8.1987E+07,18403.2
-4.9232,-8.1987E+07,18403.2
-4.9228,-8.1987E+07,18403.2
-4.9224,-8.1987E+07,18402.4
-4.922,-8.1987E+07,18402.4
-4.9216,-8.1987E+07,18401.6
-4.9212,-8.19872E+07,18403.2
-4.9208,-8.1987E+07,18401.6
-4.9204,-8.1987E+07,18402.4
-4.92,-8.1987E+07,18401.6
-4.9196,-8.1987E+07,18401.6
-4.9192,-8.1987E+07,18401.6
-4.9188,-8.1987E+07,18401.6
-4.9184,-8.1987E+07,18401.6
-4.918,-8.1987E+07,18401.6
-4.9176,-8.1987E+07,18401.6
-4.9172,-8.1987E+07,18401.6
-4.9168,-8.1987E+07,18401.6
-4.9164,-8.1987E+07,18401.6
-4.916,-8.1987E+07,18401.6
-4.9156,-8.19872E+07,18401.6
-4.9152,-8.19872E+07,18401.6
-4.9148,-8.19872E+07,18402.4
-4.9144,-8.1987E+07,18400.8
-4.914,-8.19872E+07,18402.4
-4.9136,-8.19872E+07,18402.4
-4.9132,-8.1987E+07,18401.6
-4.9128,-8.19872E+07,18401.6
-4.9124,-8.19872E+07,18401.6
-4.912,-8.19872E+07,18401.6
-4.9116,-8.19872E+07,18401.6
-4.9112,-8.19872E+07,18400.8
-4.9108,-8.19872E+07,18400.8
-4.9104,-8.19872E+07,18400.8
-4.91,-8.19872E+07,18400.8
-4.9096,-8.19872E+07,18401.6
-4.9092,-8.19872E+07,18400.8
-4.9088,-8.19872E+07,18400.8
-4.9084,-8.19872E+07,18400.8
-4.908,-8.19872E+07,18400.8
-4.9076,-8.19872E+07,18401.6
-4.9072,-8.19872E+07,18400.8
-4.9068,-8.19874E+07,18401.6
-4.9064,-8.19872E+07,18400
-4.906,-8.19872E+07,18400.8
-4.9056,-8.19872E+07,18401.6
-4.9052,-8.19872E+07,18400.8
-4.9048,-8.19874E+07,18400
-4.9044,-8.19874E+07,18400.8
-4.904,-8.19872E+07,18400
-4.9036,-8.19874E+07,18400
-4.9032,-8.19874E+07,18400.8
-4.9028,-8.19874E+07,18399.2
-4.9024,-8.19874E+07,18399.2
-4.902,-8.19874E+07,18400
-4.9016,-8.19874E+07,18400
-4.9012,-8.19874E+07,18400
-4.9008,-8.19874E+07,18400.8
-4.9004,-8.19874E+07,18399.2
-4.9,-8.19874E+07,18398.4
-4.8996,-8.19874E+07,18400.8
-4.8992,-8.19874E+07,18399.2
-4.8988,-8.19874E+07,18400
-4.8984,-8.19874E+07,18400
-4.898,-8.19874E+07,18399.2
-4.8976,-8.19874E+07,18399.2
-4.8972,-8.19874E+07,18398.4
-4.8968,-8.19874E+07,18399.2
-4.8964,-8.19874E+07,18398.4
-4.896,-8.19874E+07,18399.2
-4.8956,-8.19874E+07,18397.6
-4.8952,-8.19876E+07,18398.4
-4.8948,-8.19874E+07,18399.2
-4.8944,-8.19876E+07,18398.4
-4.894,-8.19876E+07,18398.4
-4.8936,-8.19876E+07,18398.4
-4.8932,-8.19874E+07,18397.6
-4.8928,-8.19876E+07,18397.6
-4.8924,-8.19876E+07,18396.8
-4.892,-8.19876E+07,18398.4
-4.8916,-8.19876E+07,18399.2
-4.8912,-8.19876E+07,18398.4
-4.8908,-8.19876E+07,18397.6
-4.8904,-8.19876E+07,18396.8
-4.89,-8.19876E+07,18396.8
-4.8896,-8.19876E+07,18396.8
-4.8892,-8.19876E+07,18396.8
-4.8888,-8.19876E+07,18396.8
-4.8884,-8.19876E+07,18396.8
-4.888,-8.19876E+07,18396.8
-4.8876,-8.19876E+07,18397.6
-4.8872,-8.19876E+07,18397.6
-4.8868,-8.19876E+07,18396.8
-4.8864,-8.19876E+07,18396.8
-4.886,-8.19876E+07,18396.8
-4.8856,-8.19878E+07,18396.8
-4.8852,-8.19876E+07,18396
-4.8848,-8.19876E+07,18396
-4.8844,-8.19878E+07,18396
-4.884,-8.19876E+07,18396.8
-4.8836,-8.19878E+07,18397.6
-4.8832,-8.19878E+07,18396.8
-4.8828,-8.19878E+07,18396
-4.8824,-8.19878E+07,18396
-4.882,-8.19878E+07,18395.2
-4.8816,-8.19878E+07,18395.2
-4.8812,-8.19878E+07,18396
-4.8808,-8.19878E+07,18396
-4.8804,-8.19878E+07,18396
-4.88,-8.19878E+07,18395.2
-4.8796,-8.19878E+07,18396
-4.8792,-8.19878E+07,18395.2
-4.8788,-8.19878E+07,18395.2
-4.8784,-8.19878E+07,18396
-4.878,-8.19878E+07,18395.2
-4.8776,-8.19878E+07,18394.4
-4.8772,-8.1988E+07,18394.4
-4.8768,-8.1988E+07,18395.2
-4.8764,-8.19878E+07,18395.2
-4.876,-8.1988E+07,18394.4
-4.8756,-8.1988E+07,18394.4
-4.8752,-8.19878E+07,18395.2
-4.8748,-8.1988E+07,18395.2
-4.8744,-8.1988E+07,18393.6
-4.874,-8.1988E+07,18395.2
-4.8736,-8.1988E+07,18393.6
-4.8732,-8.1988E+07,18394.4
-4.8728,-8.1988E+07,18393.6
-4.8724,-8.1988E+07,18394.4
-4.872,-8.19882E+07,18394.4
-4.8716,-8.1988E+07,18394.4
-4.8712,-8.1988E+07,18393.6
-4.8708,-8.1988E+07,18393.6
-4.8704,-8.1988E+07,18393.6
-4.87,-8.1988E+07,18392.8
-4.8696,-8.19882E+07,18393.6
-4.8692,-8.19882E+07,18393.6
-4.8688,-8.19882E+07,18393.6
-4.8684,-8.19882E+07,18392
-4.868,-8.19882E+07,18392.8
