Model,TBS 1062,
-2.9576,-8.19942E+07,18394.4
-2.9572,-8.19942E+07,18391.2
-2.9568,-8.1994E+07,18392
-2.9564,-8.1994E+07,18393.6
-2.956,-8.19942E+07,18388.8
-2.9556,-8.19942E+07,18389.6
-2.9552,-8.1994E+07,18389.6
-2.9548,-8.1994E+07,18388
-2.9544,-8.1994E+07,18388.8
-2.954,-8.1994E+07,18387.2
-2.9536,-8.1994E+07,18386.4
-2.9532,-8.1994E+07,18386.4
-2.9528,-8.1994E+07,18383.2
-2.9524,-8.19938E+07,18383.2
-2.952,-8.19938E+07,18383.2
-2.9516,-8.19938E+07,18379.2
-2.9512,-8.19938E+07,18379.2
-2.9508,-8.19938E+07,18380.8
-2.9504,-8.19936E+07,18380.8
-2.95,-8.19938E+07,18378.4
-2.9496,-8.19936E+07,18378.4
-2.9492,-8.19936E+07,18376.8
-2.9488,-8.19936E+07,18378.4
-2.9484,-8.19936E+07,18377.6
-2.948,-8.19936E+07,18376
-2.9476,-8.19936E+07,18376.8
-2.9472,-8.19936E+07,18375.2
-2.9468,-8.19934E+07,18377.6
-2.9464,-8.19936E+07,18378.4
-2.946,-8.19934E+07,18378.4
-2.9456,-8.19934E+07,18378.4
-2.9452,-8.19934E+07,18377.6
-2.9448,-8.19934E+07,18378.4
-2.9444,-8.19934E+07,18377.6
-2.944,-8.19934E+07,18380
-2.9436,-8.19932E+07,18381.6
-2.9432,-8.19932E+07,18381.6
-2.9428,-8.19932E+07,18381.6
-2.9424,-8.19932E+07,18386.4
-2.942,-8.19932E+07,18382.4
-2.9416,-8.19932E+07,18385.6
-2.9412,-8.19932E+07,18386.4
-2.9408,-8.19932E+07,18386.4
-2.9404,-8.1993E+07,18388
-2.94,-8.1993E+07,18391.2
-2.9396,-8.1993E+07,18392
-2.9392,-8.1993E+07,18392.8
-2.9388,-8.1993E+07,18395.2
-2.9384,-8.1993E+07,18393.6
-2.938,-8.19928E+07,18393.6
-2.9376,-8.19928E+07,18396
-2.9372,-8.19928E+07,18396.8
-2.9368,-8.19928E+07,18396
-2.9364,-8.19928E+07,18400.8
-2.936,-8.19928E+07,18397.6
-2.9356,-8.19928E+07,18398.4
-2.9352,-8.19926E+07,18401.6
-2.9348,-8.19928E+07,18398.4
-2.9344,-8.19926E+07,18399.2
-2.934,-8.19926E+07,18401.6
-2.9336,-8.19926E+07,18400
-2.9332,-8.19926E+07,18403.2
-2.9328,-8.19924E+07,18404
-2.9324,-8.19924E+07,18404
-2.932,-8.19924E+07,18404.8
-2.9316,-8.19924E+07,18405.6
-2.9312,-8.19924E+07,18406.4
-2.9308,-8.19924E+07,18408
-2.9304,-8.19924E+07,18407.2
-2.93,-8.19922E+07,18405.6
-2.9296,-8.19922E+07,18406.4
-2.9292,-8.19924E+07,18408
-2.9288,-8.19922E+07,18408
-2.9284,-8.19922E+07,18405.6
-2.928,-8.19922E+07,18406.4
-2.9276,-8.1992E+07,18407.2
-2.9272,-8.1992E+07,18406.4
-2.9268,-8.1992E+07,18408.8
-2.9264,-8.1992E+07,18409.6
-2.926,-8.1992E+07,18408
-2.9256,-8.19918E+07,18410.4
-2.9252,-8.19918E+07,18411.2
-2.9248,-8.19918E+07,18408
-2.9244,-8.19918E+07,18409.6
-2.924,-8.19918E+07,18409.6
-2.9236,-8.19918E+07,18409.6
-2.9232,-8.19918E+07,18409.6
-2.9228,-8.19918E+07,18409.6
-2.9224,-8.19918E+07,18411.2
-2.922,-8.19916E+07,18411.2
-2.9216,-8.19916E+07,18410.4
-2.9212,-8.19916E+07,18410.4
-2.9208,-8.19916E+07,18411.2
-2.9204,-8.19916E+07,18410.4
-2.92,-8.19916E+07,18412.8
-2.9196,-8.19916E+07,18411.2
-2.9192,-8.19914E+07,18412
-2.9188,-8.19914E+07,18410.4
-2.9184,-8.19914E+07,18411.2
-2.918,-8.19914E+07,18411.2
-2.9176,-8.19914E+07,18412.8
-2.9172,-8.19912E+07,18412
-2.9168,-8.19912E+07,18412
-2.9164,-8.19912E+07,18412
-2.916,-8.19912E+07,18412.8
-2.9156,-8.19912E+07,18412
-2.9152,-8.19912E+07,18412.8
-2.9148,-8.19912E+07,18412
-2.9144,-8.1991E+07,18412.8
-2.914,-8.1991E+07,18412
-2.9136,-8.1991E+07,18412.8
-2.9132,-8.1991E+07,18411.2
-2.9128,-8.1991E+07,18412
-2.9124,-8.1991E+07,18411.2
-2.912,-8.1991E+07,18412
-2.9116,-8.1991E+07,18413.6
-2.9112,-8.1991E+07,18412.8
-2.9108,-8.19908E+07,18412.8
-2.9104,-8.19908E+07,18412.8
-2.91,-8.19908E+07,18412.8
-2.9096,-8.19908E+07,18412
-2.9092,-8.19908E+07,18412.8
-2.9088,-8.19908E+07,18413.6
-2.9084,-8.19906E+07,18412.8
-2.908,-8.19906E+07,18412.8
-2.9076,-8.19906E+07,18412
-2.9072,-8.19906E+07,18412.8
-2.9068,-8.19906E+07,18412.8
-2.9064,-8.19906E+07,18412.8
-2.906,-8.19906E+07,18412.8
-2.9056,-8.19904E+07,18412.8
-2.9052,-8.19904E+07,18412
-2.9048,-8.19904E+07,18412.8
-2.9044,-8.19904E+07,18413.6
-2.904,-8.19904E+07,18412.8
-2.9036,-8.19904E+07,18412.8
-2.9032,-8.19904E+07,18412.8
-2.9028,-8.19904E+07,18413.6
-2.9024,-8.19902E+07,18413.6
-2.902,-8.19902E+07,18412.8
-2.9016,-8.19902E+07,18412
-2.9012,-8.19902E+07,18412.8
-2.9008,-8.19902E+07,18412.8
-2.9004,-8.19902E+07,18413.6
-2.9,-8.19902E+07,18412.8
-2.8996,-8.199E+07,18412
-2.8992,-8.19902E+07,18412.8
-2.8988,-8.199E+07,18412
-2.8984,-8.199E+07,18412
-2.898,-8.199E+07,18412.8
-2.8976,-8.199E+07,18412
-2.8972,-8.199E+07,18413.6
-2.8968,-8.199E+07,18412
-2.8964,-8.19898E+07,18412.8
-2.896,-8.19898E+07,18412.8
-2.8956,-8.19898E+07,18412
-2.8952,-8.19898E+07,18412.8
-2.8948,-8.19898E+07,18412
-2.8944,-8.19898E+07,18412
-2.894,-8.19898E+07,18412
-2.8936,-8.19898E+07,18412.8
-2.8932,-8.19898E+07,18412
-2.8928,-8.19896E+07,18412
-2.8924,-8.19896E+07,18412
-2.892,-8.19896E+07,18413.6
-2.8916,-8.19896E+07,18412
-2.8912,-8.19896E+07,18412
-2.8908,-8.19896E+07,18412
-2.8904,-8.19894E+07,18412.8
-2.89,-8.19894E+07,18412
-2.8896,-8.19896E+07,18412
-2.8892,-8.19894E+07,18412
-2.8888,-8.19894E+07,18412
-2.8884,-8.19894E+07,18412
-2.888,-8.19894E+07,18412
-2.8876,-8.19892E+07,18412.8
-2.8872,-8.19894E+07,18412
-2.8868,-8.19892E+07,18412.8
-2.8864,-8.19894E+07,18412
-2.886,-8.19892E+07,18412.8
-2.8856,-8.19892E+07,18412
-2.8852,-8.19892E+07,18414.4
-2.8848,-8.19892E+07,18412.8
-2.8844,-8.19892E+07,18413.6
-2.884,-8.1989E+07,18413.6
-2.8836,-8.1989E+07,18412.8
-2.8832,-8.1989E+07,18413.6
-2.8828,-8.1989E+07,18412
-2.8824,-8.1989E+07,18412.8
-2.882,-8.1989E+07,18412.8
-2.8816,-8.1989E+07,18413.6
-2.8812,-8.1989E+07,18412.8
-2.8808,-8.1989E+07,18412.8
-2.8804,-8.19888E+07,18412.8
-2.88,-8.19888E+07,18412.8
-2.8796,-8.1989E+07,18413.6
-2.8792,-8.19888E+07,18411.2
-2.8788,-8.19888E+07,18413.6
-2.8784,-8.19888E+07,18412.8
-2.878,-8.19888E+07,18413.6
-2.8776,-8.19888E+07,18412.8
-2.8772,-8.19886E+07,18412.8
-2.8768,-8.19886E+07,18412.8
-2.8764,-8.19888E+07,18412.8
-2.876,-8.19886E+07,18413.6
-2.8756,-8.19886E+07,18412
-2.8752,-8.19886E+07,18414.4
-2.8748,-8.19886E+07,18413.6
-2.8744,-8.19886E+07,18413.6
-2.874,-8.19886E+07,18413.6
-2.8736,-8.19884E+07,18412.8
-2.8732,-8.19886E+07,18412.8
-2.8728,-8.19884E+07,18412.8
-2.8724,-8.19884E+07,18412.8
-2.872,-8.19884E+07,18412
-2.8716,-8.19884E+07,18412.8
-2.8712,-8.19884E+07,18412.8
-2.8708,-8.19884E+07,18413.6
-2.8704,-8.19884E+07,18412.8
-2.87,-8.19884E+07,18413.6
-2.8696,-8.19884E+07,18412
-2.8692,-8.19884E+07,18412
-2.8688,-8.19884E+07,18412.8
-2.8684,-8.19882E+07,18413.6
-2.868,-8.19882E+07,18412
-2.8676,-8.19882E+07,18412.8
-2.8672,-8.19882E+07,18412.8
-2.8668,-8.19882E+07,18412.8
-2.8664,-8.19882E+07,18412.8
-2.866,-8.19882E+07,18412
-2.8656,-8.19882E+07,18412.8
-2.8652,-8.1988E+07,18412
-2.8648,-8.19882E+07,18412
-2.8644,-8.19882E+07,18412
-2.864,-8.1988E+07,18412
-2.8636,-8.1988E+07,18412.8
-2.8632,-8.1988E+07,18414.4
-2.8628,-8.1988E+07,18412
-2.8624,-8.1988E+07,18412.8
-2.862,-8.1988E+07,18412
-2.8616,-8.1988E+07,18412
-2.8612,-8.1988E+07,18412.8
-2.8608,-8.1988E+07,18412
-2.8604,-8.1988E+07,18412.8
-2.86,-8.19878E+07,18412
-2.8596,-8.19878E+07,18412
-2.8592,-8.19878E+07,18412
-2.8588,-8.19878E+07,18412
-2.8584,-8.19878E+07,18412
-2.858,-8.19878E+07,18412.8
-2.8576,-8.19878E+07,18412.8
-2.8572,-8.19878E+07,18412.8
-2.8568,-8.19878E+07,18413.6
-2.8564,-8.19878E+07,18412
-2.856,-8.19878E+07,18412
-2.8556,-8.19878E+07,18412
-2.8552,-8.19878E+07,18412.8
-2.8548,-8.19878E+07,18412.8
-2.8544,-8.19878E+07,18411.2
-2.854,-8.19876E+07,18413.6
-2.8536,-8.19878E+07,18412.8
-2.8532,-8.19876E+07,18412
-2.8528,-8.19878E+07,18412.8
-2.8524,-8.19876E+07,18412.8
-2.852,-8.19876E+07,18413.6
-2.8516,-8.19876E+07,18412.8
-2.8512,-8.19876E+07,18412.8
-2.8508,-8.19876E+07,18412.8
-2.8504,-8.19876E+07,18412
-2.85,-8.19876E+07,18412
-2.8496,-8.19876E+07,18413.6
-2.8492,-8.19876E+07,18412
-2.8488,-8.19876E+07,18412.8
-2.8484,-8.19876E+07,18412
-2.848,-8.19876E+07,18412
-2.8476,-8.19876E+07,18412.8
-2.8472,-8.19874E+07,18412
-2.8468,-8.19876E+07,18412.8
-2.8464,-8.19874E+07,18412
-2.846,-8.19874E+07,18412
-2.8456,-8.19874E+07,18412
-2.8452,-8.19876E+07,18413.6
-2.8448,-8.19874E+07,18412
-2.8444,-8.19874E+07,18412.8
-2.844,-8.19874E+07,18412.8
-2.8436,-8.19874E+07,18413.6
-2.8432,-8.19874E+07,18412
-2.8428,-8.19874E+07,18412
-2.8424,-8.19874E+07,18412.8
-2.842,-8.19874E+07,18412
-2.8416,-8.19874E+07,18412
-2.8412,-8.19874E+07,18412
-2.8408,-8.19874E+07,18412
-2.8404,-8.19872E+07,18412
-2.84,-8.19874E+07,18412.8
-2.8396,-8.19874E+07,18412
-2.8392,-8.19874E+07,18412
-2.8388,-8.19872E+07,18412.8
-2.8384,-8.19874E+07,18412
-2.838,-8.19872E+07,18412
-2.8376,-8.19872E+07,18411.2
-2.8372,-8.19872E+07,18412.8
-2.8368,-8.19872E+07,18412
-2.8364,-8.19872E+07,18412
-2.836,-8.19872E+07,18411.2
-2.8356,-8.19872E+07,18412
-2.8352,-8.19872E+07,18412.8
-2.8348,-8.19872E+07,18412
-2.8344,-8.19872E+07,18411.2
-2.834,-8.19872E+07,18411.2
-2.8336,-8.19872E+07,18412
-2.8332,-8.19872E+07,18411.2
-2.8328,-8.19872E+07,18411.2
-2.8324,-8.19872E+07,18412
-2.832,-8.19872E+07,18412
-2.8316,-8.19872E+07,18411.2
-2.8312,-8.19872E+07,18412
-2.8308,-8.19872E+07,18412
-2.8304,-8.19872E+07,18412
-2.83,-8.19872E+07,18412.8
-2.8296,-8.1987E+07,18410.4
-2.8292,-8.1987E+07,18412
-2.8288,-8.1987E+07,18410.4
-2.8284,-8.1987E+07,18410.4
-2.828,-8.1987E+07,18412
-2.8276,-8.1987E+07,18411.2
-2.8272,-8.1987E+07,18410.4
-2.8268,-8.1987E+07,18412
-2.8264,-8.1987E+07,18412
-2.826,-8.1987E+07,18412
-2.8256,-8.1987E+07,18411.2
-2.8252,-8.1987E+07,18410.4
-2.8248,-8.1987E+07,18410.4
-2.8244,-8.1987E+07,18411.2
-2.824,-8.1987E+07,18411.2
-2.8236,-8.1987E+07,18411.2
-2.8232,-8.1987E+07,18411.2
-2.8228,-8.1987E+07,18410.4
-2.8224,-8.1987E+07,18411.2
-2.822,-8.1987E+07,18411.2
-2.8216,-8.1987E+07,18411.2
-2.8212,-8.1987E+07,18411.2
-2.8208,-8.1987E+07,18410.4
-2.8204,-8.19868E+07,18410.4
-2.82,-8.19868E+07,18411.2
-2.8196,-8.19868E+07,18410.4
-2.8192,-8.19868E+07,18410.4
-2.8188,-8.19868E+07,18411.2
-2.8184,-8.1987E+07,18411.2
-2.818,-8.19868E+07,18411.2
-2.8176,-8.19868E+07,18411.2
-2.8172,-8.19868E+07,18409.6
-2.8168,-8.19868E+07,18410.4
-2.8164,-8.19868E+07,18410.4
-2.816,-8.19868E+07,18411.2
-2.8156,-8.19868E+07,18409.6
-2.8152,-8.19868E+07,18410.4
-2.8148,-8.19868E+07,18410.4
-2.8144,-8.19868E+07,18410.4
-2.814,-8.19868E+07,18410.4
-2.8136,-8.19868E+07,18409.6
-2.8132,-8.19868E+07,18410.4
-2.8128,-8.19868E+07,18411.2
-2.8124,-8.19868E+07,18410.4
-2.812,-8.19868E+07,18409.6
-2.8116,-8.19868E+07,18410.4
-2.8112,-8.19868E+07,18410.4
-2.8108,-8.19868E+07,18409.6
-2.8104,-8.19868E+07,18411.2
-2.81,-8.19868E+07,18410.4
-2.8096,-8.19868E+07,18409.6
-2.8092,-8.19868E+07,18409.6
-2.8088,-8.19868E+07,18409.6
-2.8084,-8.19868E+07,18408.8
-2.808,-8.19868E+07,18409.6
-2.8076,-8.19868E+07,18410.4
-2.8072,-8.19868E+07,18409.6
-2.8068,-8.19868E+07,18408.8
-2.8064,-8.19868E+07,18409.6
-2.806,-8.19868E+07,18409.6
-2.8056,-8.19868E+07,18409.6
-2.8052,-8.19868E+07,18410.4
-2.8048,-8.19868E+07,18408.8
-2.8044,-8.19868E+07,18409.6
-2.804,-8.19868E+07,18409.6
-2.8036,-8.19868E+07,18409.6
-2.8032,-8.19868E+07,18409.6
-2.8028,-8.19868E+07,18409.6
-2.8024,-8.19866E+07,18408.8
-2.802,-8.19866E+07,18408.8
-2.8016,-8.19866E+07,18408.8
-2.8012,-8.19866E+07,18409.6
-2.8008,-8.19868E+07,18409.6
-2.8004,-8.19868E+07,18408
-2.8,-8.19866E+07,18408
-2.7996,-8.19868E+07,18408.8
-2.7992,-8.19868E+07,18408.8
-2.7988,-8.19868E+07,18408.8
-2.7984,-8.19868E+07,18408.8
-2.798,-8.19868E+07,18408.8
-2.7976,-8.19868E+07,18408.8
-2.7972,-8.19868E+07,18408.8
-2.7968,-8.19868E+07,18408
-2.7964,-8.19866E+07,18408
-2.796,-8.19868E+07,18408.8
-2.7956,-8.19868E+07,18408.8
-2.7952,-8.19868E+07,18408.8
-2.7948,-8.19866E+07,18408.8
-2.7944,-8.19868E+07,18408
-2.794,-8.19868E+07,18408
-2.7936,-8.19868E+07,18408.8
-2.7932,-8.19868E+07,18408
-2.7928,-8.19868E+07,18408
-2.7924,-8.19868E+07,18407.2
-2.792,-8.19866E+07,18408
-2.7916,-8.19866E+07,18408
-2.7912,-8.19868E+07,18408.8
-2.7908,-8.19868E+07,18407.2
-2.7904,-8.19868E+07,18408
-2.79,-8.19868E+07,18407.2
-2.7896,-8.19868E+07,18407.2
-2.7892,-8.19868E+07,18407.2
-2.7888,-8.19868E+07,18407.2
-2.7884,-8.19868E+07,18406.4
-2.788,-8.19868E+07,18407.2
-2.7876,-8.19868E+07,18408
-2.7872,-8.19868E+07,18407.2
-2.7868,-8.19868E+07,18407.2
-2.7864,-8.19868E+07,18407.2
-2.786,-8.19868E+07,18407.2
-2.7856,-8.19866E+07,18407.2
-2.7852,-8.19868E+07,18406.4
-2.7848,-8.19868E+07,18407.2
-2.7844,-8.19868E+07,18407.2
-2.784,-8.19868E+07,18407.2
-2.7836,-8.19868E+07,18406.4
-2.7832,-8.19868E+07,18405.6
-2.7828,-8.19868E+07,18406.4
-2.7824,-8.19868E+07,18407.2
-2.782,-8.19868E+07,18406.4
-2.7816,-8.19868E+07,18406.4
-2.7812,-8.19868E+07,18406.4
-2.7808,-8.19868E+07,18405.6
-2.7804,-8.19868E+07,18405.6
-2.78,-8.19868E+07,18405.6
-2.7796,-8.19868E+07,18406.4
-2.7792,-8.19868E+07,18406.4
-2.7788,-8.19868E+07,18405.6
-2.7784,-8.19868E+07,18405.6
-2.778,-8.19868E+07,18405.6
-2.7776,-8.19868E+07,18405.6
-2.7772,-8.19868E+07,18405.6
-2.7768,-8.19868E+07,18404.8
-2.7764,-8.19868E+07,18405.6
-2.776,-8.19868E+07,18404.8
-2.7756,-8.19868E+07,18405.6
-2.7752,-8.1987E+07,18405.6
-2.7748,-8.19868E+07,18405.6
-2.7744,-8.19868E+07,18405.6
-2.774,-8.1987E+07,18404.8
-2.7736,-8.19868E+07,18404.8
-2.7732,-8.19868E+07,18404.8
-2.7728,-8.1987E+07,18404
-2.7724,-8.1987E+07,18403.2
-2.772,-8.19868E+07,18404
-2.7716,-8.1987E+07,18404
-2.7712,-8.1987E+07,18404
-2.7708,-8.1987E+07,18404.8
-2.7704,-8.19868E+07,18404
-2.77,-8.1987E+07,18403.2
-2.7696,-8.1987E+07,18404.8
-2.7692,-8.1987E+07,18403.2
-2.7688,-8.1987E+07,18403.2
-2.7684,-8.1987E+07,18404
-2.768,-8.1987E+07,18403.2
-2.7676,-8.1987E+07,18402.4
-2.7672,-8.1987E+07,18402.4
-2.7668,-8.1987E+07,18403.2
-2.7664,-8.1987E+07,18402.4
-2.766,-8.1987E+07,18402.4
-2.7656,-8.1987E+07,18403.2
-2.7652,-8.1987E+07,18402.4
-2.7648,-8.1987E+07,18401.6
-2.7644,-8.1987E+07,18401.6
-2.764,-8.1987E+07,18402.4
-2.7636,-8.1987E+07,18401.6
-2.7632,-8.1987E+07,18402.4
-2.7628,-8.1987E+07,18402.4
-2.7624,-8.1987E+07,18402.4
-2.762,-8.1987E+07,18402.4
-2.7616,-8.1987E+07,18400
-2.7612,-8.1987E+07,18402.4
-2.7608,-8.1987E+07,18402.4
-2.7604,-8.1987E+07,18402.4
-2.76,-8.19872E+07,18401.6
-2.7596,-8.1987E+07,18400.8
-2.7592,-8.1987E+07,18400.8
-2.7588,-8.19872E+07,18402.4
-2.7584,-8.19872E+07,18400.8
-2.758,-8.19872E+07,18400.8
-2.7576,-8.19872E+07,18400.8
-2.7572,-8.19872E+07,18401.6
-2.7568,-8.19872E+07,18400
-2.7564,-8.19872E+07,18400.8
-2.756,-8.19872E+07,18400
-2.7556,-8.19872E+07,18399.2
-2.7552,-8.19872E+07,18400
-2.7548,-8.19872E+07,18399.2
-2.7544,-8.19872E+07,18400.8
-2.754,-8.19872E+07,18399.2
-2.7536,-8.19872E+07,18400
-2.7532,-8.19872E+07,18400
-2.7528,-8.19872E+07,18400.8
-2.7524,-8.19872E+07,18399.2
-2.752,-8.19872E+07,18399.2
-2.7516,-8.19872E+07,18399.2
-2.7512,-8.19872E+07,18399.2
-2.7508,-8.19874E+07,18400
-2.7504,-8.19872E+07,18399.2
-2.75,-8.19874E+07,18398.4
-2.7496,-8.19872E+07,18399.2
-2.7492,-8.19872E+07,18398.4
-2.7488,-8.19872E+07,18399.2
-2.7484,-8.19874E+07,18399.2
-2.748,-8.19874E+07,18398.4
-2.7476,-8.19874E+07,18397.6
-2.7472,-8.19874E+07,18398.4
-2.7468,-8.19874E+07,18396.8
-2.7464,-8.19874E+07,18397.6
-2.746,-8.19874E+07,18399.2
-2.7456,-8.19874E+07,18397.6
-2.7452,-8.19874E+07,18396.8
-2.7448,-8.19874E+07,18397.6
-2.7444,-8.19874E+07,18396.8
-2.744,-8.19874E+07,18396
-2.7436,-8.19874E+07,18396.8
-2.7432,-8.19874E+07,18396.8
-2.7428,-8.19874E+07,18396.8
-2.7424,-8.19874E+07,18397.6
-2.742,-8.19874E+07,18396.8
-2.7416,-8.19874E+07,18396
-2.7412,-8.19876E+07,18396.8
-2.7408,-8.19876E+07,18395.2
-2.7404,-8.19874E+07,18396.8
-2.74,-8.19876E+07,18396
-2.7396,-8.19874E+07,18395.2
-2.7392,-8.19876E+07,18396
-2.7388,-8.19876E+07,18395.2
-2.7384,-8.19876E+07,18395.2
-2.738,-8.19876E+07,18396
-2.7376,-8.19876E+07,18396
-2.7372,-8.19876E+07,18394.4
-2.7368,-8.19876E+07,18394.4
-2.7364,-8.19876E+07,18394.4
-2.736,-8.19876E+07,18394.4
-2.7356,-8.19876E+07,18395.2
-2.7352,-8.19876E+07,18394.4
-2.7348,-8.19876E+07,18395.2
-2.7344,-8.19876E+07,18392.8
-2.734,-8.19876E+07,18393.6
-2.7336,-8.19876E+07,18393.6
-2.7332,-8.19876E+07,18392.8
-2.7328,-8.19876E+07,18393.6
-2.7324,-8.19876E+07,18392.8
-2.732,-8.19878E+07,18392
-2.7316,-8.19876E+07,18392.8
-2.7312,-8.19876E+07,18392
-2.7308,-8.19876E+07,18392
-2.7304,-8.19878E+07,18392
-2.73,-8.19878E+07,18392.8
-2.7296,-8.19878E+07,18392.8
-2.7292,-8.19878E+07,18392
-2.7288,-8.19878E+07,18391.2
-2.7284,-8.19878E+07,18390.4
-2.728,-8.19878E+07,18391.2
-2.7276,-8.19878E+07,18391.2
-2.7272,-8.19878E+07,18390.4
-2.7268,-8.19878E+07,18390.4
-2.7264,-8.19878E+07,18388.8
-2.726,-8.19878E+07,18388.8
-2.7256,-8.19878E+07,18388.8
-2.7252,-8.19878E+07,18389.6
-2.7248,-8.19878E+07,18388.8
-2.7244,-8.19878E+07,18388.8
-2.724,-8.19878E+07,18389.6
-2.7236,-8.19878E+07,18388.8
-2.7232,-8.1988E+07,18388
-2.7228,-8.1988E+07,18388
-2.7224,-8.1988E+07,18388
-2.722,-8.1988E+07,18388
-2.7216,-8.1988E+07,18387.2
-2.7212,-8.1988E+07,18387.2
-2.7208,-8.1988E+07,18386.4
-2.7204,-8.1988E+07,18388
-2.72,-8.1988E+07,18386.4
-2.7196,-8.1988E+07,18387.2
-2.7192,-8.1988E+07,18386.4
-2.7188,-8.1988E+07,18386.4
-2.7184,-8.1988E+07,18385.6
-2.718,-8.1988E+07,18386.4
-2.7176,-8.19882E+07,18387.2
-2.7172,-8.19882E+07,18385.6
-2.7168,-8.19882E+07,18385.6
-2.7164,-8.19882E+07,18384.8
-2.716,-8.19882E+07,18386.4
-2.7156,-8.19882E+07,18384.8
-2.7152,-8.19882E+07,18386.4
-2.7148,-8.19882E+07,18386.4
-2.7144,-8.19882E+07,18384.8
-2.714,-8.19882E+07,18385.6
-2.7136,-8.19882E+07,18384.8
-2.7132,-8.19882E+07,18385.6
-2.7128,-8.19882E+07,18385.6
-2.7124,-8.19882E+07,18385.6
-2.712,-8.19882E+07,18384
-2.7116,-8.19884E+07,18384.8
-2.7112,-8.19884E+07,18384
-2.7108,-8.19884E+07,18384
-2.7104,-8.19884E+07,18384.8
-2.71,-8.19884E+07,18384.8
-2.7096,-8.19884E+07,18384.8
-2.7092,-8.19884E+07,18385.6
-2.7088,-8.19884E+07,18385.6
-2.7084,-8.19884E+07,18385.6
-2.708,-8.19886E+07,18384.8
-2.7076,-8.19884E+07,18384.8
-2.7072,-8.19884E+07,18384
-2.7068,-8.19884E+07,18384
-2.7064,-8.19884E+07,18384.8
-2.706,-8.19886E+07,18384.8
-2.7056,-8.19886E+07,18384.8
-2.7052,-8.19886E+07,18384
-2.7048,-8.19886E+07,18384.8
-2.7044,-8.19886E+07,18384
-2.704,-8.19886E+07,18384.8
-2.7036,-8.19886E+07,18384.8
-2.7032,-8.19886E+07,18384.8
-2.7028,-8.19886E+07,18384.8
-2.7024,-8.19886E+07,18385.6
-2.702,-8.19886E+07,18384
-2.7016,-8.19888E+07,18384.8
-2.7012,-8.19888E+07,18384
-2.7008,-8.19886E+07,18384
-2.7004,-8.19888E+07,18384.8
-2.7,-8.19888E+07,18384.8
-2.6996,-8.19888E+07,18385.6
-2.6992,-8.19888E+07,18384.8
-2.6988,-8.19888E+07,18384
-2.6984,-8.19888E+07,18384.8
-2.698,-8.19888E+07,18384
-2.6976,-8.19888E+07,18384
-2.6972,-8.19888E+07,18384
-2.6968,-8.19888E+07,18383.2
-2.6964,-8.19888E+07,18384
-2.696,-8.19888E+07,18384.8
-2.6956,-8.19888E+07,18384
-2.6952,-8.1989E+07,18384.8
-2.6948,-8.19888E+07,18385.6
-2.6944,-8.1989E+07,18384
-2.694,-8.1989E+07,18383.2
-2.6936,-8.1989E+07,18383.2
-2.6932,-8.1989E+07,18383.2
-2.6928,-8.1989E+07,18384.8
-2.6924,-8.1989E+07,18384
-2.692,-8.19892E+07,18383.2
-2.6916,-8.1989E+07,18384
-2.6912,-8.19892E+07,18384
-2.6908,-8.19892E+07,18384
-2.6904,-8.1989E+07,18384
-2.69,-8.19892E+07,18384
-2.6896,-8.1989E+07,18383.2
-2.6892,-8.19892E+07,18382.4
-2.6888,-8.19892E+07,18383.2
-2.6884,-8.19892E+07,18383.2
-2.688,-8.19892E+07,18383.2
-2.6876,-8.19892E+07,18383.2
-2.6872,-8.19892E+07,18381.6
-2.6868,-8.19892E+07,18384
-2.6864,-8.19892E+07,18381.6
-2.686,-8.19894E+07,18382.4
-2.6856,-8.19894E+07,18382.4
-2.6852,-8.19894E+07,18381.6
-2.6848,-8.19892E+07,18383.2
-2.6844,-8.19894E+07,18382.4
-2.684,-8.19894E+07,18383.2
-2.6836,-8.19894E+07,18381.6
-2.6832,-8.19894E+07,18381.6
-2.6828,-8.19894E+07,18382.4
-2.6824,-8.19894E+07,18383.2
-2.682,-8.19894E+07,18381.6
-2.6816,-8.19894E+07,18381.6
-2.6812,-8.19896E+07,18381.6
-2.6808,-8.19896E+07,18381.6
-2.6804,-8.19894E+07,18382.4
-2.68,-8.19896E+07,18381.6
-2.6796,-8.19896E+07,18381.6
-2.6792,-8.19896E+07,18380
-2.6788,-8.19896E+07,18382.4
-2.6784,-8.19896E+07,18380.8
-2.678,-8.19896E+07,18381.6
-2.6776,-8.19896E+07,18380.8
-2.6772,-8.19896E+07,18381.6
-2.6768,-8.19896E+07,18380.8
-2.6764,-8.19898E+07,18382.4
-2.676,-8.19898E+07,18382.4
-2.6756,-8.19898E+07,18380.8
-2.6752,-8.19898E+07,18380.8
-2.6748,-8.19898E+07,18380.8
-2.6744,-8.19898E+07,18381.6
-2.674,-8.19898E+07,18381.6
-2.6736,-8.19898E+07,18381.6
-2.6732,-8.19898E+07,18380.8
-2.6728,-8.19898E+07,18380.8
-2.6724,-8.19898E+07,18380.8
-2.672,-8.19898E+07,18381.6
-2.6716,-8.19898E+07,18380.8
-2.6712,-8.199E+07,18380
-2.6708,-8.199E+07,18381.6
-2.6704,-8.199E+07,18380.8
-2.67,-8.199E+07,18380.8
-2.6696,-8.199E+07,18379.2
-2.6692,-8.199E+07,18380.8
-2.6688,-8.199E+07,18380.8
-2.6684,-8.199E+07,18380.8
-2.668,-8.199E+07,18380.8
